ExplainedVariance,Total cost,Perplexity,LossAfter,LossBefore,StdReturn,MaxReturn,NumTrajs,MeanKLBefore,AverageDiscountedReturn,Iteration,Entropy,MinReturn,AverageReturn,AveragePolicyStd,dLoss,MeanKL
0.930526071267,279.09344306668527,2.36459434878,-102.02730945,-100.0,26.3739847959,-195.98542336,404,0.0,-176.463616031,25,0.860606484517,-336.461554558,-271.157723612,0.572162607768,2.02730944991,0.00658089401121
0.933200286526,277.9235282383398,2.35193348985,-101.619932464,-100.0,25.8436813777,-204.060079068,404,0.0,-174.979685973,26,0.855237751511,-347.283218772,-270.060916833,0.56909905056,1.61993246446,0.00461315412737
0.936550456062,280.8231778532998,2.34427259315,-103.45922675,-100.0,24.6247833206,-200.639439819,404,0.0,-177.103624165,27,0.851975158958,-339.590830663,-272.372855458,0.567245337834,3.45922674976,0.00727628106612
0.932030348583,271.88965111316713,2.32351443019,-103.482641369,-100.0,25.6104907439,-207.228216988,403,0.0,-172.279770765,28,0.843080880062,-340.812074275,-264.530718707,0.562222470103,3.4826413687,0.00996433622591
0.925216750369,265.4477656465495,2.33040549127,-102.072943553,-100.0,26.0935384057,-194.180752228,404,0.0,-166.836104898,29,0.846042283025,-321.358258834,-255.778345668,0.563889905147,2.07294355285,0.00634494421361
0.926461892942,268.80383021217034,2.3256885451,-103.282739654,-100.0,26.6990327107,-191.497514367,404,0.0,-168.983549213,30,0.844016143624,-328.960766679,-259.642697023,0.562748542263,3.28273965446,0.00831094241589
0.935899125583,264.8313597779208,2.31872098818,-103.7977227,-100.0,23.1786787035,-174.039145021,404,0.0,-165.607363739,31,0.841015735461,-317.859800712,-254.327872467,0.561062597469,3.79772270028,0.00902473264582
0.933072121336,264.35524098486167,2.31341336803,-103.56827715,-100.0,24.1595323402,-151.769709728,404,0.0,-164.430904299,32,0.838724082384,-321.494597692,-252.521046557,0.559778308775,3.56827715032,0.00986712071192
0.917565989711,262.0165486950259,2.25103238805,-103.004357671,-100.0,27.1226988766,-163.968616939,404,0.0,-162.501380485,33,0.811388950114,-314.234333123,-250.22598319,0.544683937852,3.00435767102,0.0075350582403
0.929358434345,261.4123319333598,2.25123563592,-103.849902563,-100.0,24.3843352565,-179.423481287,404,0.0,-163.434499578,34,0.811479236998,-324.833517574,-251.02924916,0.544733117887,3.84990256328,0.00989065452159
0.933310289615,269.1859405337647,2.29382528732,-103.741018153,-100.0,23.1278337145,-175.961618159,404,0.0,-167.304541221,35,0.830220855094,-323.477827056,-257.303999736,0.555038566694,3.7410181533,0.00860291072156
0.94868505599,266.35429241482035,2.28129377223,-102.497982058,-100.0,19.0825556991,-194.041951549,404,0.0,-164.877923504,36,0.824742725992,-311.801737857,-253.459270414,0.552006306908,2.49798205835,0.00546060886146
0.953175426387,263.99611255194964,2.26018283835,-104.095193521,-100.0,16.9242821131,-192.064355222,404,0.0,-162.569840414,37,0.815445711938,-298.425980187,-250.393960074,0.546898078942,4.09519352147,0.00976703165128
0.957719796812,259.4354994635406,2.22173023607,-103.657830355,-100.0,15.8592392318,-198.068546549,404,0.0,-158.639482136,38,0.798286277939,-305.799752984,-244.768915306,0.537593674909,3.65783035469,0.0066058827495
0.952246224885,262.0269861478697,2.25027838594,-103.960022594,-100.0,17.910817745,-190.199822009,404,0.0,-160.583525093,39,0.811053935646,-308.680445043,-247.947440085,0.544501491415,3.96002259409,0.00831971571071
0.954290876087,260.3892743950356,2.21382899699,-102.345687497,-100.0,17.3098576292,-213.715763197,404,0.0,-158.703403596,40,0.794723594171,-320.000765768,-244.606342742,0.535681806363,2.34568749737,0.00559613303072
0.943483185385,263.3463985468383,2.22636380899,-103.008615623,-100.0,20.6530829863,-183.443146163,404,0.0,-162.259611797,41,0.800369675703,-317.572054753,-250.023665859,0.538714863904,3.00861562263,0.0089041984241
0.956680654876,264.46064947804445,2.24027371163,-103.254055094,-100.0,18.7036136946,-195.473734209,404,0.0,-163.072718135,42,0.806598051094,-320.269527491,-250.867434131,0.542080653125,3.25405509391,0.00786697502627
0.955828910925,266.49443611523714,2.21719333599,-102.857295088,-100.0,18.1678962951,-215.225633184,404,0.0,-164.218110821,43,0.796242132964,-318.057563692,-252.84594248,0.53649587791,2.85729508821,0.00799011711204
0.951861825074,259.40524193456093,2.16553897003,-103.454205956,-100.0,18.7726319845,-194.563503358,404,0.0,-161.350461375,44,0.772669277369,-331.722241256,-247.602145596,0.523997033553,3.45420595626,0.00923887773388
0.937626741982,265.9399745103573,2.17909686712,-102.621311217,-100.0,22.7377620622,-190.698972702,404,0.0,-165.857463382,45,0.778910509823,-327.730812749,-254.203897821,0.527277647733,2.62131121723,0.00963134535679
0.936326887211,262.35013639866924,2.20217392808,-102.545338089,-100.0,22.881459879,-192.433749345,403,0.0,-165.521490678,46,0.789445021593,-329.435414803,-252.266672902,0.532861620894,2.54533808899,0.00602824191795
0.935688169699,259.9989685699865,2.17860279969,-102.674397318,-100.0,23.2951746322,-175.832384648,404,0.0,-164.701623999,47,0.77868375375,-330.007710976,-250.698556501,0.527158097879,2.67439731785,0.0072971443958
0.947711625672,262.90353589755307,2.16366099101,-104.123942959,-100.0,19.1465538342,-195.502208007,404,0.0,-165.132520268,48,0.771801690214,-315.0801266,-253.045113587,0.523542617608,4.12394295906,0.00991722485967
0.938420209481,266.79666922750266,2.13318126817,-103.506089102,-100.0,22.4344519794,-197.348927614,404,0.0,-168.479597132,49,0.75761441861,-329.719500723,-258.117760607,0.516167416989,3.50608910234,0.00948805387945
0.957247294777,262.5308798202044,2.13537843688,-103.125223242,-100.0,16.8187627209,-197.03520402,404,0.0,-165.585939747,50,0.75864388478,-307.460470724,-252.488235519,0.516699067494,3.12522324202,0.00752624800277
0.960678390811,261.897212026479,2.13678077555,-104.529631451,-100.0,16.0390364899,-204.647744305,404,0.0,-164.988861551,51,0.759300385934,-317.07987339,-252.689625957,0.517038392399,4.52963145118,0.00969760031304
0.955211619379,263.1230386852146,2.12849733707,-104.324675075,-100.0,18.0663017738,-197.385637357,404,0.0,-165.343527907,52,0.755416255203,-317.659800948,-253.369109437,0.515034042788,4.32467507499,0.00934382121436
0.951280617534,263.47555524124834,2.12429877983,-102.44112144,-100.0,18.8728946073,-213.998963243,404,0.0,-164.421618229,53,0.753441761955,-331.081380385,-252.797429477,0.51401811485,2.44112144012,0.00709145228169
0.957175382225,261.86519422384174,2.12461051265,-103.604271472,-100.0,17.601728908,-195.887905122,403,0.0,-163.286804462,54,0.75358849741,-328.171281128,-251.076026507,0.514093545066,3.60427147193,0.00648777426962
0.949983858759,260.17576893236736,2.11005112627,-103.687764192,-100.0,19.0540530596,-192.117829783,404,0.0,-163.546640458,55,0.746712177654,-326.716539269,-251.23713708,0.510570599796,3.68776419202,0.0093756429409
0.945444237689,257.8802198280424,2.13414053421,-103.32270896,-100.0,19.2338250901,-188.888963525,404,0.0,-162.134824365,56,0.758064005543,-314.393556006,-248.488582589,0.516399531289,3.32270896025,0.00904988351526
0.949664148934,255.09664583706456,2.10945305084,-104.00453763,-100.0,18.1065131652,-197.370277835,404,0.0,-161.192139316,57,0.746428696276,-306.205345375,-246.544456107,0.510425883052,4.00453763001,0.00909861004244
0.958327483721,255.20762113530012,2.08857085829,-102.266278233,-100.0,16.0784775717,-185.950559684,404,0.0,-159.358158104,58,0.736480032217,-309.615966965,-244.05014029,0.505373003789,2.26627823313,0.00788127134497
0.957565953265,255.29006415781674,2.07723321898,-103.130126612,-100.0,16.5665139195,-199.222420402,404,0.0,-159.487669324,59,0.731036825053,-307.024457282,-244.295858097,0.502629626992,3.13012661212,0.0064425260017
0.953187628109,253.4986493350222,2.03586855212,-104.015186528,-100.0,16.8471376092,-195.195282186,404,0.0,-158.579053624,60,0.710922534776,-291.629837533,-243.099508391,0.492620588582,4.01518652764,0.00810706658387
0.957079420488,253.71035447558256,2.04621515733,-104.759112919,-100.0,15.7625656196,-195.660784795,404,0.0,-159.692134172,61,0.715991821987,-304.363546956,-243.62706683,0.495124164142,4.7591129195,0.00873020208725
0.94961292058,252.2104978216152,2.10063463742,-104.323297388,-100.0,17.6107818667,-183.419798215,404,0.0,-157.330473057,62,0.742239507369,-295.400024935,-240.279314605,0.508292085166,4.3232973881,0.00913042971411
0.951176666143,254.30484915941187,2.14404778473,-102.679545937,-100.0,18.1662219453,-193.941427651,404,0.0,-156.808776308,63,0.762695530615,-319.102955749,-240.096270107,0.518796795875,2.67954593735,0.00696479093076
0.94931149835,255.63168460543653,2.13267490687,-103.538378892,-100.0,18.4288824932,-184.741422674,404,0.0,-159.353995875,64,0.757377016655,-298.120142236,-243.876018792,0.516044892379,3.5383788919,0.00698934844581
0.94831557505,253.06660447012828,2.09037057299,-103.749943458,-100.0,17.6465240646,-195.37297424,404,0.0,-156.751848918,65,0.737341357912,-298.594809395,-239.657359997,0.505808482061,3.74994345751,0.00829116048421
0.950603823273,252.4677150463685,2.0718275052,-103.881675824,-100.0,17.4637989513,-185.84503341,404,0.0,-155.598473689,66,0.728431070544,-311.756525747,-238.179194323,0.501321602511,3.88167582389,0.00784315816591
0.942222122343,254.92860135098985,2.07748765318,-103.591805744,-100.0,19.4491350794,-178.75880212,403,0.0,-158.25961301,67,0.731159304614,-300.393164051,-241.797521786,0.502691192619,3.59180574382,0.00859819225906
0.949347296501,254.98094671196782,2.12572260904,-103.964293761,-100.0,18.3552727618,-197.054288916,404,0.0,-158.334706971,68,0.754111795886,-300.125167681,-241.336829894,0.514362639837,3.96429376056,0.00749988077462
0.951577206267,253.84008115441986,2.1146654908,-103.831908709,-100.0,18.2821929876,-180.776632354,404,0.0,-158.712804814,69,0.748896639612,-308.200113612,-241.77126307,0.511687140925,3.83190870875,0.00989725356563
0.94705423324,256.08345876795084,2.13297158948,-103.644174022,-100.0,19.5598691499,-187.505401818,404,0.0,-161.03118482,70,0.757516119888,-312.378481477,-244.496482138,0.516116680885,3.64417402153,0.00902223569353
0.936095783955,254.30331699718482,2.18987281798,-102.164271778,-100.0,21.7064002966,-161.692690717,404,0.0,-160.107493789,71,0.783843468158,-312.555313629,-243.266091737,0.52988511237,2.16427177835,0.0066508369399
0.944671207935,257.1623817346346,2.18901587688,-102.820816752,-100.0,19.7901884984,-188.271102334,404,0.0,-162.646998112,72,0.783452071544,-309.335060025,-247.190969942,0.529677757713,2.82081675209,0.00720180895285
0.948515792801,259.34193253671197,2.20621695519,-103.583994525,-100.0,18.8377496186,-177.602123922,404,0.0,-163.765418153,73,0.791279263771,-303.013589106,-248.86914161,0.533839915094,3.58399452481,0.00784973199253
0.946192591281,256.0384466467781,2.16319093686,-102.586162226,-100.0,19.1034556268,-181.116356367,404,0.0,-160.886411224,74,0.771584417166,-304.978380127,-244.889321628,0.523428878265,2.58616222554,0.0065703854082
0.952864564869,255.32780375129892,2.11303693472,-102.960987795,-100.0,18.1889821619,-184.466620762,404,0.0,-160.835384295,75,0.748126218235,-301.670995655,-244.214933159,0.51129307803,2.96098779483,0.00761934688787
0.947648683432,256.57051910863714,2.12105625506,-104.312014961,-100.0,19.3810420664,-179.643375788,404,0.0,-162.162987774,76,0.751914198126,-306.811787281,-245.665823236,0.513233518783,4.31201496139,0.00995067651702
0.947489855279,254.71214234685155,2.05247342394,-103.867616421,-100.0,19.0360753955,-185.64702371,404,0.0,-161.178643324,77,0.71904561412,-317.748378927,-244.352874564,0.496638481447,3.86761642149,0.00881024466823
0.947211491827,254.43013886504914,2.02511694748,-104.3184762,-100.0,18.6348440421,-170.108038948,404,0.0,-160.291079296,78,0.705627450733,-307.510480528,-243.80533197,0.490019015018,4.31847620014,0.00753667883167
0.942157917364,252.25759698924958,2.01148498901,-104.66551542,-100.0,19.9131868508,-180.312761882,404,0.0,-158.810412766,79,0.698873249796,-298.240101547,-240.917584177,0.486720480151,4.66551542031,0.0082166511678
0.945725032576,254.4149975713885,2.0204091602,-103.502183701,-100.0,18.9568469044,-164.36737032,404,0.0,-160.190093845,80,0.703300045457,-308.460235799,-243.438387478,0.488879868319,3.50218370111,0.00795312475363
0.939665123199,253.67084214553626,2.01282172063,-103.058051151,-100.0,20.5940914291,-158.952030661,404,0.0,-160.207034193,81,0.699537578719,-299.890336829,-243.177628855,0.48704393007,3.05805115057,0.00640043611144
0.937875322257,250.16969103773235,2.03907552478,-102.530275493,-100.0,20.0424418147,-185.091627425,404,0.0,-157.936347276,82,0.712496531012,-303.180698124,-239.773372394,0.493396582079,2.53027549293,0.00678447242977
0.926943460727,255.206777066638,2.05549763305,-102.696600384,-100.0,23.4736602361,-185.995821884,404,0.0,-160.672220749,83,0.720517975835,-320.416608264,-245.079832594,0.497370251517,2.6966003837,0.0077722250197
0.919637431001,254.5699166788931,2.03046300767,-102.960222912,-100.0,25.336376577,-180.43540364,404,0.0,-160.482250283,84,0.708263849644,-319.756708625,-245.190924849,0.491312605076,2.96022291236,0.00824619505338
0.924032087971,249.97517152672043,2.03215304718,-103.890421566,-100.0,22.6388361818,-185.892815636,404,0.0,-157.13086156,85,0.709095845373,-305.006479603,-239.900550576,0.49172154516,3.89042156637,0.00837280552505
0.929255366461,252.1713269956086,2.00963157981,-103.8916941,-100.0,22.6376090883,-176.593843158,404,0.0,-159.384048122,86,0.697951411644,-317.340109077,-243.394423553,0.486272009383,3.8916940995,0.00900133314175
0.932731719953,252.6191262615993,2.01529810376,-102.844472606,-100.0,22.3926915762,-173.714964484,404,0.0,-160.035213841,87,0.70076712677,-323.840673364,-244.07170931,0.487643142289,2.84447260648,0.00691892331591
0.931777573073,252.3525089112287,2.01147664015,-102.429897838,-100.0,22.9751985888,-192.388458645,404,0.0,-159.05861231,88,0.69886909919,-308.135299194,-243.218118107,0.48671845997,2.42989783786,0.00728612286481
0.92861420563,253.2034737716875,2.06250380308,-103.540733549,-100.0,22.8033721508,-187.587853789,404,0.0,-158.979088973,89,0.723920683143,-316.189216666,-243.264120781,0.499065539555,3.54073354855,0.00811065385565
0.93741825685,249.27344845696743,2.10529911446,-103.443481043,-100.0,19.6663505139,-180.381893161,404,0.0,-156.462160526,90,0.74445755417,-290.500268708,-238.343591082,0.509420752055,3.44348104324,0.00687383082337
0.943408980593,248.94215672840332,2.0828367455,-103.32393608,-100.0,18.7164991883,-181.290505417,404,0.0,-155.389286654,91,0.733730784506,-298.848792285,-237.53540673,0.503985516363,3.3239360799,0.00991658614622
0.935875247755,251.0146268941916,2.13387579512,-102.96115566,-100.0,20.1771092736,-190.03686553,404,0.0,-157.632075719,92,0.757939948337,-302.962074286,-240.784008234,0.516335472179,2.96115566007,0.00793322218418
0.937531168132,249.1232222833017,2.18241511872,-103.207991283,-100.0,19.6352395771,-185.252031986,404,0.0,-155.401394989,93,0.780432116207,-297.769847417,-237.21159833,0.528080567477,3.20799128304,0.0060080031569
0.942350809574,247.6510917115401,2.12340159134,-103.3012041,-100.0,19.2887329281,-189.797021105,404,0.0,-153.327931386,94,0.753019327029,-300.518619168,-234.691199574,0.513801021503,3.30120410005,0.00859722118683
0.930999055747,247.72990410465513,2.13990666263,-103.473595786,-100.0,21.09075161,-187.98018276,404,0.0,-153.524709836,95,0.760762212488,-297.6932481,-235.120282595,0.517794765559,3.47359578552,0.00692361044137
0.923244361415,247.88026103791853,2.11323310198,-103.167244987,-100.0,22.4726373704,-185.210666033,404,0.0,-153.513456654,96,0.748219050571,-319.131214794,-235.064155335,0.511340544764,3.16724498664,0.00693106917681
0.924266657036,251.0136146317269,2.09873914747,-103.682431506,-100.0,23.1818244511,-183.982062249,404,0.0,-156.635775773,97,0.741336758447,-302.720040303,-239.5366462,0.50783343209,3.68243150593,0.00755065914677
0.899581344754,245.92949778144347,2.10340399033,-102.943025235,-100.0,26.7480738896,-174.790284218,404,0.0,-153.680467313,98,0.743556980189,-304.972159622,-235.609843909,0.508962187497,2.94302523512,0.00719389716588
0.909018761107,246.58996463979003,2.07031594619,-102.825611863,-100.0,25.1728144082,-167.763029265,404,0.0,-155.465425338,99,0.727701226638,-305.078033091,-237.061715643,0.500955849482,2.82561186337,0.00722051128943
0.921341419443,249.64500143037566,2.07809594785,-104.020849591,-100.0,22.8682940851,-183.01160989,404,0.0,-154.803560876,100,0.731452064785,-302.676625131,-237.480223779,0.502838382123,4.02084959069,0.00951315605114
0.90956586713,254.46228492974663,2.01129874199,-103.075220951,-100.0,26.2888038696,-188.534908011,404,0.0,-159.160221972,101,0.698780653704,-303.637278515,-244.926406422,0.486675413823,3.07522095126,0.00750354173548
0.916094284585,251.66262728235543,2.03472300801,-102.499469129,-100.0,24.5182534987,-182.706546945,404,0.0,-156.032627362,102,0.710359695632,-299.715524523,-239.9307414,0.492343400445,2.49946912907,0.00579737163798
0.911030275282,250.70268580363168,2.00766802132,-103.678757128,-100.0,25.6124247453,-184.407841298,404,0.0,-156.616442281,103,0.696973860133,-309.134103605,-239.816638082,0.485796885713,3.67875712829,0.00844413380118
0.908931872389,248.23177667245196,2.01002382161,-102.671137563,-100.0,25.1673871918,-187.475905099,404,0.0,-154.272048296,104,0.698146573548,-306.302930483,-236.263637026,0.486366920416,2.67113756303,0.00733804612531
0.919318721301,248.40533691611927,2.02525957359,-102.688358295,-100.0,22.2648660465,-185.582800368,404,0.0,-153.962123776,105,0.705697876834,-307.519961707,-235.208597328,0.490053526362,2.68835829545,0.00637821179536
0.905114083698,250.07871617011773,2.01976665188,-102.770482602,-100.0,24.8545899933,-181.445861145,404,0.0,-154.804499025,106,0.702981985869,-308.072635896,-236.858018601,0.488724400115,2.77048260248,0.00685742021703
0.92697538614,248.10602206790713,1.98151009125,-103.25729996,-100.0,19.9039501067,-183.852692427,404,0.0,-153.171469956,107,0.68385922637,-305.43341328,-233.255980974,0.479467432422,3.25729995992,0.00756761538606
0.92019847396,246.41269608131626,1.97709696778,-102.667875861,-100.0,21.9152283092,-179.026164303,404,0.0,-153.156427349,108,0.681629590925,-308.359772624,-232.943510656,0.478399585737,2.667875861,0.00706433884834
0.916448205319,248.20323228015292,1.96349271921,-103.525542315,-100.0,23.3747195701,-170.838409681,404,0.0,-153.857271666,109,0.674724886964,-307.306334742,-235.260835137,0.475107755856,3.52554231457,0.00830649916357
0.936004055348,244.83889281952983,1.94522253748,-104.106222293,-100.0,17.940304063,-185.756936583,404,0.0,-150.552478747,110,0.665376385681,-298.464422556,-229.992608856,0.470686906744,4.10622229259,0.0099292835065
0.923830617598,242.23995185618062,1.93407078872,-102.934373092,-100.0,21.9841855245,-164.69269194,404,0.0,-149.678443799,111,0.659626998595,-292.794444253,-228.238358971,0.467988510018,2.93437309238,0.00723239534396
0.929561987077,244.1216512996636,2.00478631376,-102.593358641,-100.0,21.3962722692,-175.194686117,404,0.0,-150.313348697,112,0.695537478402,-298.899351812,-229.881773256,0.485099596847,2.5933586406,0.0070066031355
0.953338772037,240.73912921501767,1.95191786024,-104.040554573,-100.0,13.94784119,-184.109680079,404,0.0,-147.257014803,113,0.66881240731,-281.456280822,-224.901710294,0.472306978844,4.04055457292,0.00983122461004
0.967759582505,245.2467179404453,1.94872955175,-104.483455429,-100.0,11.9959110226,-185.989679767,404,0.0,-148.484970976,114,0.667177648325,-282.732608949,-227.193485613,0.471535501528,4.48345542877,0.0083698979048
0.958405508868,245.14404268943082,1.92642119202,-104.005292735,-100.0,15.5259489458,-190.108664531,404,0.0,-149.444589409,115,0.655663976912,-295.842452129,-227.506235973,0.466137531562,4.00529273491,0.00993718770897
0.966703112659,247.6649186000443,1.95090593376,-103.069540921,-100.0,13.2927933411,-187.323144923,404,0.0,-147.93740469,116,0.668293846104,-285.315214925,-226.708730353,0.47206212226,3.06954092124,0.00652104974827
0.96323084286,244.4105150669153,1.97395678142,-103.257511622,-100.0,14.2280848578,-187.641924032,404,0.0,-147.303482761,117,0.68004004686,-321.247326395,-225.301062729,0.477639752569,3.25751162226,0.00953388302913
0.945637609576,244.82567196325402,2.00326549732,-102.746996666,-100.0,16.8828148518,-171.112230738,404,0.0,-148.187034606,118,0.694778597735,-298.854017733,-226.688283364,0.484731603791,2.74699666576,0.00962179334565
0.91290301198,239.6691268709494,1.99678663607,-101.55669177,-100.0,21.9601318212,-169.939984726,404,0.0,-147.548016692,119,0.691539206498,-292.588020267,-224.39697887,0.48316390904,1.55669176969,0.00617650160765
0.893510563784,247.06434215879457,1.99933016246,-103.249239968,-100.0,26.5849468147,-171.778876492,404,0.0,-152.274342277,120,0.69281220569,-308.41334956,-232.458874982,0.483779367962,3.24923996808,0.00975353133363
0.91826180534,236.8165447687805,1.98141176457,-102.269406765,-100.0,18.3773646477,-165.987151261,404,0.0,-145.414544426,121,0.683809603044,-285.900868968,-221.851901239,0.479443640244,2.26940676475,0.00687613207309
0.933155816911,238.23325100714334,2.02036363457,-102.558647522,-100.0,19.3149157803,-174.376174994,404,0.0,-146.509978532,122,0.703277512325,-278.562612016,-222.673486149,0.488868852449,2.55864752164,0.00700578066398
0.929571343949,233.7453858416056,2.08432339471,-102.732043807,-100.0,19.3611928259,-167.261958655,404,0.0,-144.106940654,123,0.734444291654,-292.810434517,-218.676264322,0.504345241949,2.73204380746,0.0064987600745
0.925942288012,231.35122948925542,2.05712503038,-103.40922713,-100.0,18.5718327061,-157.780160597,404,0.0,-141.297233084,124,0.721309391702,-283.5288835,-214.616064114,0.497764034028,3.40922713037,0.00903449030005
0.924428925499,233.3000252787797,2.08655748479,-102.411913128,-100.0,18.8045888326,-155.473596601,404,0.0,-141.231326324,125,0.735515571494,-292.509948711,-214.823820123,0.504885826347,2.411913128,0.00877883575787
0.918056676825,234.92588740020355,2.14537595088,-102.467293631,-100.0,20.0654271164,-155.094331132,404,0.0,-142.421804704,126,0.763314805499,-287.95771075,-216.007022457,0.519118173201,2.4672936309,0.00707690387062
0.911758150245,232.20806528037303,2.14797869258,-102.237190521,-100.0,20.4962282989,-156.760556151,404,0.0,-141.219509338,127,0.764527256942,-288.607429466,-213.827112488,0.519747960495,2.23719052131,0.00817181949634
0.908724824904,231.67198710344192,2.07901541404,-102.448667848,-100.0,21.7658930565,-166.078764686,404,0.0,-142.252067309,128,0.73189442301,-286.368341013,-215.303226142,0.503060866022,2.44866784764,0.00669351346002
0.932444063946,232.28840990216057,2.01933555884,-102.843614224,-100.0,17.9376982574,-171.017589261,404,0.0,-143.234156672,129,0.702768526036,-278.082873932,-216.322139628,0.48862008822,2.84361422435,0.00712705206068
