Perplexity,dLoss,AverageDiscountedReturn,MaxReturn,MinReturn,NumTrajs,LossBefore,StdReturn,AverageReturn,LossAfter,Total cost,MeanKL,AveragePolicyStd,Iteration,ExplainedVariance,Entropy,MeanKLBefore
3.10039499514,0.052472119649,-96.2580946145,-87.6288463663,-232.251676568,404,-8.7676713342e-17,25.9813398742,-136.812822852,-0.052472119649,165.56066325298303,0.00615154290379,0.750204823271,23,0.738174449358,1.13152952116,0.0
3.08578810903,0.0711483553151,-94.5446070916,-87.9769052537,-227.42035835,404,-5.19921095435e-17,24.5163951302,-134.417703688,-0.0711483553151,164.32678333688884,0.00413169875301,0.746670384454,24,0.749437610262,1.12680708957,0.0
3.04832838159,0.0893543717089,-95.2827692829,-86.882600576,-235.326013487,404,-5.52728432953e-17,24.5575283139,-135.983497632,-0.0893543717089,166.55750043666248,0.0048128837062,0.737606227067,25,0.754998642127,1.11459336876,0.0
3.04713816778,0.0857226951748,-94.4654692695,-87.4353701759,-232.961515333,404,-2.83477061426e-16,25.5819534575,-134.939734086,-0.0857226951748,166.1149882722214,0.0061078230916,0.737318230167,26,0.735246212445,1.11420284449,0.0
3.06210158958,0.0135985612439,-94.5176277349,-87.6866548003,-223.433847766,404,3.85719777004e-16,24.0803179979,-133.904477527,-0.0135985612439,163.00491508419304,0.00433644852069,0.740938940182,27,0.755745107384,1.11910147421,0.0
3.04684252878,0.0822238699008,-95.4514148152,-87.9257740504,-219.676379723,404,2.8266636451e-16,23.8155323018,-135.765594289,-0.0822238699008,164.27010376143176,0.00673561196648,0.737246694184,28,0.758729610569,1.11410581793,0.0
2.96347361461,0.128404888001,-95.0363638872,-85.8517428422,-229.689205514,404,-2.82454201849e-16,24.1353396682,-134.698599023,-0.128404888001,163.72750591220728,0.00463154756307,0.717073857621,29,0.759728462572,1.08636209875,0.0
2.85872553591,0.115831184097,-91.4199824095,-85.7567363828,-231.166507297,404,-2.67981865376e-16,23.1329791756,-128.025723348,-0.115831184097,160.02895612733283,0.00391807034584,0.691727889125,30,0.757027379501,1.0503759087,0.0
2.87763717776,0.0407289433363,-92.1514610741,-88.0541572628,-232.704027838,404,6.61713116819e-17,21.7499418951,-129.971641136,-0.0407289433363,162.0257852183072,0.00472842462748,0.696303952806,31,0.773296686247,1.05696953303,0.0
2.87578338723,0.0864551670701,-92.1634103371,-86.1437792975,-206.95086255,404,1.30142657408e-16,19.2966449969,-129.314624127,-0.0864551670701,161.53012869678045,0.0070522966099,0.695855389769,32,0.804341450298,1.05632511965,0.0
2.88479761963,0.0358072240063,-90.6063395177,-85.5994083313,-225.63300889,404,1.92584584698e-17,18.9986183793,-126.579805144,-0.0358072240063,159.75209995331798,0.00591383425378,0.698036570113,33,0.801074723895,1.05945474832,0.0
2.89385763503,0.110763047788,-92.0121600535,-87.3899919275,-176.326768494,404,-5.02661325715e-16,18.081577109,-128.524779545,-0.110763047788,161.09891448139032,0.00554996474037,0.700228828604,34,0.822719648125,1.06259043385,0.0
2.80095022381,0.122770588473,-90.2037594198,-85.4213921738,-186.011582731,404,-1.48976839279e-16,18.4506286406,-124.85379001,-0.122770588473,159.6678137686942,0.00653745155083,0.677747954998,35,0.816533239878,1.02995872526,0.0
2.76674899658,0.0782555488833,-88.7872877498,-82.9967512299,-210.228862415,404,2.14582349715e-16,17.6895319378,-122.811404733,-0.0782555488833,158.16707591582633,0.00688509886502,0.669472259266,36,0.819103345665,1.01767298349,0.0
2.81716413071,0.0361821856373,-89.5865570623,-81.2985036784,-252.153106448,404,-3.12872540159e-16,19.8395600655,-124.453502955,-0.0361821856373,159.55147840594427,0.00411234243472,0.681671245797,37,0.792514262554,1.03573075156,0.0
2.81233219258,0.0420892394128,-88.4303674261,-87.3775587678,-229.055933807,404,1.06788079963e-16,17.5265611163,-122.306041756,-0.0420892394128,157.90609777854073,0.00593950504527,0.680502058228,38,0.814218284258,1.03401410089,0.0
2.80444885535,0.0762865503064,-88.815547554,-84.394204176,-196.636081645,404,-2.30782169306e-17,18.5005436059,-122.689096419,-0.0762865503064,157.51586492212098,0.00218179151307,0.678594521407,39,0.804646421915,1.03120703316,0.0
2.82048629084,0.262306063098,-89.3552088616,-82.3383929292,-177.886137955,404,-1.45169043325e-16,17.9315784495,-123.047522383,-0.262306063098,158.07196818430702,0.00684832995964,0.682475111291,40,0.817255955695,1.03690931364,0.0
2.70300440759,0.005976935139,-87.1521388869,-84.8338925382,-212.292002057,404,3.0615214089e-16,16.9490244374,-119.339201828,-0.005976935139,155.6678829978673,0.00302139308317,0.654047934884,41,0.817356884704,0.994363897923,0.0
2.70614387401,0.0419805370827,-88.5725687515,-84.2998058112,-220.54193504,404,5.32395971989e-16,17.2066149282,-121.5498586,-0.0419805370827,157.58546880575872,0.00372628604464,0.654807593848,42,0.824955039261,0.995524696854,0.0
2.76967772117,0.117461600845,-89.6173927085,-83.5876432359,-226.080596406,404,1.86584819065e-16,20.589151479,-123.996007933,-0.117461600845,159.3815536787615,0.00434553690918,0.670180924877,43,0.78901243143,1.01873096728,0.0
2.77413462678,0.0822076981504,-88.078174684,-81.2920984734,-231.158553715,404,2.45478337763e-17,18.3882640473,-121.353624724,-0.0822076981504,157.3676679009417,0.00470390734517,0.671259365555,44,0.807986278251,1.02033885236,0.0
2.7561629552,0.0981896930131,-87.8911569195,-85.0602825649,-227.615893645,404,-2.28925713521e-16,18.6975480648,-121.506867481,-0.0981896930131,158.3138681056273,0.00395920190024,0.666910747162,45,0.80123299826,1.01383947883,0.0
2.85200848987,0.0815746454154,-89.1404194765,-84.2929623311,-220.802302724,404,2.32633790825e-16,21.5250025004,-124.130130333,-0.0815746454154,159.38844214373918,0.00318258772256,0.69010256063,46,0.765078874933,1.04802347936,0.0
2.82666489362,0.0104595911288,-88.1589136011,-82.9850701927,-229.418986495,404,-8.9691343025e-19,20.6504893895,-122.702714836,-0.0104595911288,158.94046635458463,0.005951107343,0.683970152283,47,0.770001985731,1.03909753388,0.0
2.90791872044,0.0279618450325,-89.1527513841,-82.9274671397,-221.711392222,404,2.17096217322e-16,21.0571085448,-124.784479914,-0.0279618450325,160.59248283076727,0.00504156110759,0.703631199628,48,0.763686752948,1.06743760895,0.0
2.81435145231,0.140137289332,-88.9458413242,-86.0678906179,-221.975833276,404,-4.04058249642e-16,20.8481650024,-124.406386848,-0.140137289332,160.09499834630037,0.00414233519069,0.680990659967,49,0.768112881353,1.03473184511,0.0
2.86605942475,0.159439912143,-88.9496657136,-83.4818669684,-226.165194919,404,5.71450967211e-17,20.4774576509,-124.441249393,-0.159439912143,160.1640532524014,0.00683258096875,0.693502475522,50,0.779663321518,1.05293806358,0.0
2.79353262377,0.110351373995,-87.6404145345,-82.5227623176,-206.000817002,403,3.67298316646e-16,19.0025028944,-121.935691897,-0.110351373995,158.51375622058714,0.00431588573454,0.675953112942,51,0.787613642956,1.02730696831,0.0
2.82617355943,0.0626664524917,-87.6122320384,-82.5637981631,-221.962628342,404,-1.76928814579e-16,18.9728560763,-121.243483029,-0.0626664524917,157.5373205667052,0.00295072637517,0.683851263793,52,0.796205982966,1.0389236976,0.0
2.80473187141,0.0021078334568,-87.9099441435,-80.7583932131,-186.108242212,404,1.80443913558e-16,17.8215211933,-121.915219036,-0.0021078334568,158.02123903088662,0.00337168317196,0.678663003006,53,0.804304496417,1.03130794489,0.0
2.84789026884,0.0280289891071,-87.9905349504,-85.7166913138,-186.450552804,404,7.60321701562e-17,16.4708002476,-121.798061759,-0.0280289891071,157.11770584208264,0.00639704645575,0.689106071702,54,0.824721954158,1.04657846361,0.0
2.83274163221,0.144209874218,-88.1630528266,-84.3019957137,-213.818724698,404,-7.27134025554e-17,19.1485179171,-121.96686707,-0.144209874218,156.93394181989814,0.00530238352417,0.685440545122,55,0.790038766507,1.04124501733,0.0
2.77664872679,0.0520916381097,-86.8827187307,-83.7356507773,-206.269080883,404,1.61071385979e-16,17.0056592518,-119.418012454,-0.0520916381097,155.6435887143523,0.00452934760654,0.671867704156,56,0.817121177853,1.02124470655,0.0
2.80106408995,0.0866561242972,-86.3217404082,-82.7909007528,-168.833303073,404,9.545767679e-17,14.6420577554,-118.309433629,-0.0866561242972,154.2860452935417,0.00438926430516,0.677775507271,57,0.846940069206,1.02999937711,0.0
2.82178168146,0.0199907909896,-88.3277269719,-83.5005776428,-186.923582548,404,8.66265076966e-19,15.899609222,-121.40645829,-0.0199907909896,156.13616085977293,0.00747193817621,0.682788557898,58,0.839798692376,1.03736848738,0.0
2.84969048759,0.0160503966521,-89.0561849343,-83.4280846742,-213.894469108,404,1.92906140081e-16,17.7053431119,-122.614988554,-0.0160503966521,156.92098433014095,0.00800430123131,0.689541671938,59,0.820493185571,1.04721038754,0.0
2.81927989162,0.086364256301,-89.5806166687,-84.4808474703,-217.0262866,404,-2.60280788832e-16,18.8629622105,-123.727121023,-0.086364256301,158.70176130813962,0.00597025976676,0.682183197997,60,0.81237120357,1.03648149476,0.0
2.76470156473,0.0222900976892,-87.6419803724,-83.2248695348,-189.39271051,404,1.00069826552e-16,16.0678603511,-121.076421211,-0.0222900976892,156.72790083678777,0.00356947276788,0.668976840697,61,0.822832937997,1.01693269596,0.0
2.77179494546,0.0561134676622,-87.3927388457,-84.2352899122,-180.863296002,404,-2.57697978402e-16,16.2396692736,-120.485429135,-0.0561134676622,156.6970116921451,0.00362458051554,0.670693231172,62,0.830144426114,1.01949510509,0.0
2.77157640774,0.145395410336,-87.4126684032,-84.3899931942,-214.066862061,404,-2.42995856662e-16,17.4250798747,-120.494526848,-0.145395410336,156.73817250480184,0.00617430081344,0.670640351442,63,0.815661357448,1.01941625859,0.0
2.80627177135,0.0394322937379,-87.8227353289,-85.2435807315,-232.800546895,404,-8.71909715036e-17,18.7677304341,-121.988939793,-0.0394322937379,158.2195853258432,0.0090280906629,0.679035613711,64,0.791134173122,1.03185683064,0.0
2.9002886479,0.278729694691,-88.9030986752,-81.3053278867,-245.743464219,404,-1.32031132278e-16,18.3468738434,-123.479969361,-0.278729694691,159.87756749031087,0.0072892494984,0.701784945447,65,0.816159112589,1.0648102658,0.0
2.8563975771,0.0867461329434,-87.0285402791,-80.9960654911,-228.320668376,404,3.37818540481e-16,17.2030869068,-119.72680441,-0.0867461329434,156.76201559368496,0.00585515176352,0.691164591246,66,0.816224122943,1.04956124246,0.0
2.82167196119,0.0319041947014,-87.0383126776,-82.1301703301,-232.805348509,404,2.2981187826e-16,18.5262114889,-120.041037,-0.0319041947014,158.57101144793768,0.00494318751356,0.682762008803,67,0.801419318684,1.0373296033,0.0
2.7727513129,0.118015139134,-85.3596385377,-83.2777084085,-177.324648604,404,1.70741708064e-16,14.3709451831,-116.960374117,-0.118015139134,154.48719649025048,0.00377875265685,0.670924644093,68,0.845185917781,1.019840081,0.0
2.78329276347,0.0329133978137,-86.4063607539,-84.4274569222,-177.349977865,404,-8.03393598785e-17,14.8540648449,-118.787072628,-0.0329133978137,155.17912944331573,0.0079794132517,0.673475366527,69,0.843513805832,1.02363467409,0.0
2.7406333043,0.0938492477172,-87.5507533299,-86.7286439132,-241.735406186,404,-9.87326117433e-17,18.6118873602,-120.694012069,-0.0938492477172,157.27683747399678,0.00630088597064,0.663153026282,70,0.801894908131,1.00818902665,0.0
2.72561353121,0.148827182264,-87.0970137559,-81.8057654621,-248.596823524,404,-2.39911182988e-16,17.4277304277,-119.789001987,-0.148827182264,156.46170258227298,0.00447289093889,0.659518680906,71,0.815111086785,1.00269355184,0.0
2.75365406719,0.0592324308037,-86.579699976,-86.9577285417,-171.73665859,404,1.17764374957e-16,14.9365279305,-118.804963031,-0.0592324308037,155.57177653615167,0.00382406682902,0.666303669714,72,0.851108411327,1.01292878138,0.0
2.81184566286,0.15344812312,-87.1958616211,-78.9707425738,-230.114919508,404,-5.99851146793e-17,18.0365627652,-120.367381232,-0.15344812312,156.00285538372515,0.00535096814388,0.680384332279,73,0.808617986149,1.03384108726,0.0
2.78296298247,0.124354046434,-87.1785334218,-80.2127582212,-240.891290977,404,-6.06325497647e-16,20.9066419929,-120.167024135,-0.124354046434,156.39530984290693,0.00414130512747,0.673395569177,74,0.778387884603,1.02351618115,0.0
2.85587534345,0.0493147470708,-86.0332910076,-83.1428958435,-160.98609077,404,-3.67718555315e-16,15.6087713541,-117.936163111,-0.0493147470708,154.84605047654176,0.00478503399924,0.69103822599,75,0.828950245307,1.04937839627,0.0
2.8232234841,0.0295168314159,-86.3634367367,-82.5946139694,-226.983871161,404,-3.2138443044e-16,17.8451467337,-118.697098229,-0.0295168314159,155.49360778314585,0.00218584415314,0.683137431927,76,0.814023313348,1.0378793116,0.0
2.80613715938,0.0827601920319,-86.6854366614,-80.6243503688,-197.568004049,404,-1.0495423492e-16,17.1680055734,-119.013307708,-0.0827601920319,156.2118215671502,0.00196927246077,0.679003041555,77,0.820070998232,1.03180886123,0.0
2.78516491777,0.06108997171,-86.9363737643,-81.4423180178,-174.822911062,404,-1.73040385625e-16,16.2847053228,-119.541804655,-0.06108997171,156.771612739525,0.00637701844726,0.673928373057,78,0.834670491621,1.02430708806,0.0
2.69222508257,0.124524646639,-85.4014731001,-86.3064861631,-235.284961172,404,-5.54134271666e-16,15.9398889889,-116.885122248,-0.124524646639,155.35188781579023,0.00590437305684,0.651439653798,79,0.826177814825,0.990368019941,0.0
2.64512166265,0.108177542338,-86.0690625037,-82.3263833664,-194.494155987,404,-9.34300268995e-17,15.6988947264,-117.440192256,-0.108177542338,155.32563511454137,0.00477325904239,0.640042005152,80,0.844537972184,0.972717061472,0.0
2.67585981858,0.0636935475333,-86.6082735216,-82.2694250556,-178.961704747,404,-9.42368642822e-17,16.2809340685,-118.708872228,-0.0636935475333,156.45249931719684,0.00705522933134,0.647479739013,81,0.834706678835,0.984270756206,0.0
2.62782043387,0.035072770257,-84.9205109128,-83.1442964416,-179.852386632,404,-1.74815742301e-16,15.522724524,-116.098828176,-0.035072770257,154.91166485841376,0.00401769372939,0.635855614289,82,0.834446595972,0.966154770232,0.0
2.60036915571,0.127022678178,-84.1790025432,-83.966794302,-164.320756542,404,1.25461541232e-16,15.0756626664,-114.869026045,-0.127022678178,154.42734115452882,0.00777189890525,0.629213208624,83,0.830834217723,0.955653417914,0.0
2.65382040674,0.0138232279559,-85.0207060867,-84.1970464664,-163.160175316,404,-1.13360350529e-16,14.6808504306,-115.947227585,-0.0138232279559,155.11522974014764,0.00692951041623,0.642146846563,84,0.846764087058,0.976000264721,0.0
2.74205779394,0.082743925762,-86.8918238247,-87.1666522623,-208.975226311,404,3.65140822089e-16,15.8638968867,-119.626207154,-0.082743925762,156.08179226460658,0.00498367365188,0.663497711074,85,0.833935579522,1.00870865821,0.0
2.79708023034,0.0397897595462,-86.5020955199,-83.949281347,-165.27476809,404,1.34395145642e-16,15.0948273517,-118.617077975,-0.0397897595462,154.78114158933354,0.00542240499249,0.676811529874,86,0.846704155802,1.02857609824,0.0
2.76303936752,0.0138180204567,-86.0882601583,-85.4165387181,-170.078012997,404,-9.87935298778e-18,15.6901826657,-118.289793295,-0.0138180204567,156.04544532814674,0.00618410317306,0.668574637634,87,0.835556200715,1.01633129395,0.0
2.80550719681,0.143235555319,-85.7657905544,-81.4163822494,-160.464768318,404,-1.34134317563e-16,16.1074867933,-117.616155152,-0.143235555319,154.2824621056706,0.00639346165211,0.678850609056,88,0.832578994071,1.03158434146,0.0
2.67844787049,0.0628131036063,-84.4816767144,-80.9172871898,-163.278462352,404,2.52870523438e-16,15.2495709107,-115.633990972,-0.0628131036063,153.4226293283267,0.00657397647264,0.648105971809,89,0.83157647641,0.985237473946,0.0
2.81776820149,0.021208719422,-86.1000095962,-80.9916072373,-184.16972288,404,-5.51006132315e-17,15.7521908231,-118.471834571,-0.021208719422,154.28925634551678,0.00521671516947,0.681817413242,90,0.834408869869,1.0359451537,0.0
2.76386619043,0.151884285866,-86.4988760154,-83.1909159454,-166.402577501,404,-2.35201288629e-16,17.1358349747,-119.250088186,-0.151884285866,156.3483030787929,0.00439395151408,0.668774704572,91,0.818283662168,1.01663049317,0.0
2.72708173512,0.11883599266,-85.0834989276,-81.8317738366,-178.095915537,404,-1.53288258223e-16,15.7689819736,-116.701067014,-0.11883599266,155.281337514944,0.00405992970382,0.65987394327,92,0.82934780702,1.00323207596,0.0
2.79080822918,0.115717013599,-85.311908249,-82.1488386372,-165.914834194,404,-9.39618639728e-17,15.7373218067,-116.880015133,-0.115717013599,154.7382672097728,0.00392031794824,0.675293889208,93,0.826408756464,1.02633124176,0.0
2.87346747825,0.0924656557478,-86.0402058815,-80.937990825,-171.085061669,404,-5.43784125022e-18,15.0958312691,-117.762357745,-0.0924656557478,154.8832039693302,0.00267240676918,0.695295007594,94,0.843348234392,1.05551948108,0.0
2.87905860543,0.141104276851,-84.9392589516,-82.5653025977,-160.434510791,404,1.97660714743e-16,15.3487794772,-115.96061658,-0.141104276851,153.78746809992293,0.00440577400493,0.696647896688,95,0.833855893798,1.0574633676,0.0
2.81667054632,0.0667841168446,-84.8406922134,-83.845356357,-163.440733522,404,-1.7337961704e-17,14.293934299,-116.233373578,-0.0667841168446,155.35273921959376,0.00572104442428,0.681551812824,96,0.843915392564,1.03555553009,0.0
2.85056455219,0.0328841435239,-85.6836213894,-77.0414546976,-173.173493595,404,-1.67958821631e-16,16.3046788671,-117.638359595,-0.0328841435239,156.03957958815244,0.00598594696592,0.689753169981,97,0.825147551012,1.04751706315,0.0
2.8237760626,0.0612450089219,-84.5584364434,-81.1864293362,-157.446072208,404,2.41281381573e-16,14.9013245511,-115.758568941,-0.0612450089219,154.68893003854632,0.00514711765128,0.683271139747,98,0.838256718348,1.03807501854,0.0
2.82741991644,0.152924038537,-84.5255361225,-80.4045726241,-161.713440198,404,6.78496984084e-17,14.9728834896,-115.599416187,-0.152924038537,155.27234596467935,0.00607115768832,0.684152845702,99,0.837475970946,1.03936460551,0.0
