AveragePolicyStd,MaxReturn,Entropy,Perplexity,ExplainedVariance,StdReturn,AverageReturn,NumTrajs,MeanKL,Total cost,Iteration,dLoss,LossBefore,MinReturn,AverageDiscountedReturn,LossAfter,MeanKLBefore
0.833777272743,-100.892913877,1.23714956185,3.44577747742,0.82277313165,23.6270220901,-149.823834023,204,0.00474703320454,172.86503845045954,23,16.8877957701,1.29601358138e-14,-242.18153664,-104.177511935,-16.8877957701,0.0
0.829674965921,-102.270710573,1.23221727099,3.42882374539,0.780045732739,28.2213332847,-147.10278904,204,0.00624117188457,170.9384755863282,24,13.460536633,3.16671535104e-14,-258.065180338,-102.572907757,-13.460536633,0.0
0.828015773775,-83.6599470498,1.23021545888,3.42196674999,0.781719699126,27.6948997429,-144.09396961,204,0.00312767251807,168.25201923965275,25,15.685613136,-1.312384865e-14,-251.884438814,-100.651664478,-15.685613136,0.0
0.815461489582,-90.4895437189,1.21493745209,3.37008326608,0.826851584802,20.4295809753,-139.457110417,204,0.00729106439836,165.34053691147994,26,13.1658521015,-1.03883473735e-14,-238.425649516,-98.1133945491,-13.1658521015,0.0
0.80800607769,-91.1556904383,1.20575283461,3.33927205159,0.812832766708,20.4677733403,-137.163846524,204,0.00462465849919,162.8608852309345,27,0.993569343382,6.03531180424e-17,-224.50522109,-96.6308591031,-0.993569343382,0.0
0.801227478207,-101.068675771,1.19732815374,3.31125792097,0.8097435508,21.9936896735,-139.506715259,203,0.00651012081605,164.29881165118957,28,11.0081566075,8.34646297739e-14,-249.602252614,-98.0799477138,-11.0081566075,0.0
0.784902019916,-93.6331490634,1.17674214882,3.24378918762,0.822741399356,21.3206587946,-137.790231814,204,0.00261376849656,164.02508332233992,29,12.3230236806,-4.61852584814e-14,-237.552104611,-97.4560707343,-12.3230236806,0.0
0.772003909888,-95.0837939127,1.16017286886,3.1904847639,0.851120288792,16.5360524168,-133.17798267,204,0.0044486679633,161.13071329363757,30,10.7739253893,3.59875155692e-15,-198.584216638,-94.8776211528,-10.7739253893,0.0
0.763446294407,-93.1710728143,1.14902603509,3.15511843809,0.853298100286,16.7290412179,-131.641920015,204,0.00437601871078,160.24649257950855,31,4.06625608066,6.49354250098e-15,-199.836405692,-93.8815471872,-4.06625608066,0.0
0.742919205013,-90.2708098796,1.12177055146,3.07028549214,0.808950372533,19.7310491654,-130.942344665,204,0.00730836667632,159.6862795164704,32,18.9257851687,2.66012754176e-15,-240.68011199,-93.0722138267,-18.9257851687,0.0
0.750733745271,-83.6000189113,1.13223430953,3.10258088768,0.802757157408,20.7550362175,-129.20048006,204,0.00408908767338,157.76565249775885,33,18.7555348709,-1.21746281337e-14,-240.586951782,-92.3458599059,-18.7555348709,0.0
0.752417984958,-95.3573734207,1.13447525482,3.10954139784,0.831607361539,17.7726701371,-133.001281915,204,0.00635744255052,160.7463398332983,34,18.7987808948,-3.33055502177e-14,-199.584384428,-94.3909022344,-18.7987808948,0.0
0.755981067374,-90.4325403828,1.13919958693,3.12426666026,0.808882322836,21.431330566,-134.921020674,204,0.00482047670342,162.13703587855824,35,9.0265717338,8.6923255889e-15,-233.390638485,-95.6756645369,-9.0265717338,0.0
0.747863050148,-93.4094319879,1.1284031274,3.09071707594,0.832909435928,18.2540904269,-132.924920146,203,0.00370543472727,160.11620106776977,36,11.1857735153,-8.99401492488e-15,-200.828862101,-94.5991281906,-11.1857735153,0.0
0.740255815803,-89.5047493384,1.11817907771,3.05927842004,0.808168527731,20.962567633,-130.90987078,204,0.00617149653493,159.8806969470162,37,15.5069762711,-6.66597170519e-14,-220.180574388,-93.5332181199,-15.5069762711,0.0
0.722813401214,-89.768939258,1.09433435346,2.98719360638,0.810812574643,19.0694963792,-128.366266175,204,0.00447071612963,158.18990231942652,38,16.6461252743,7.31103682214e-15,-196.212829608,-91.9164102984,-16.6461252743,0.0
0.716674145629,-89.8739515676,1.08580452238,2.96182171233,0.832672129915,18.0617215319,-129.020530784,204,0.00607773601178,159.33980400254597,39,2.09516926265,4.15740088595e-14,-207.718257876,-92.2032481363,-2.09516926265,0.0
0.710585619248,-85.2800667672,1.07727270013,2.93665946845,0.835571112959,17.5271209485,-127.854067185,204,0.00379145160076,157.25727278746967,40,15.4698152092,-7.2221270391e-14,-186.037897874,-91.5937539296,-15.4698152092,0.0
0.715625491949,-90.2054604928,1.0843402284,2.95748790839,0.813237491277,18.4929439396,-127.243887173,204,0.00779750155707,156.99969172258847,41,5.22689136472,-4.57032994752e-15,-199.970109098,-91.0816676268,-5.22689136472,0.0
0.685311821155,-83.608861872,1.04105720227,2.83220965064,0.798988925322,20.1633339457,-127.820436186,204,0.00359914638552,159.004817127491,42,0.00430332202466,-2.94479873054e-14,-218.139140787,-91.3950920163,-0.00430332202469,0.0
0.702558160258,-87.6770446452,1.06591144241,2.90348413699,0.806393817091,20.0222018043,-128.935123145,204,0.00614165001275,158.91851187862028,43,4.3081441,-4.54317660807e-14,-228.918793531,-92.0890521608,-4.3081441,0.0
0.680378411469,-86.7024361052,1.03383238506,2.81182119374,0.789616224665,21.0899912648,-126.123595307,204,0.00309256885232,158.16573373006594,44,23.1210482315,3.2031777602e-14,-225.975527036,-90.3362464338,-23.1210482315,0.0
0.677499374631,-83.3936225171,1.02959188392,2.79992290794,0.81715380961,17.8330668276,-122.879901068,204,0.0057548489874,155.90482507596974,45,12.4851525683,1.68654581528e-14,-177.14796475,-88.8022686132,-12.4851525683,0.0
0.660639853476,-84.6953086518,1.00439209457,2.73024703624,0.833795312449,17.0005286864,-122.384943186,204,0.00681059169315,155.80123136420508,46,7.0567190289,3.26287136399e-14,-176.965194594,-88.5695104443,-7.0567190289,0.0
0.634393986923,-84.9605540987,0.96385344613,2.62177992063,0.820814515935,16.8525704513,-119.802936175,204,0.00383524974816,154.88805365326687,47,7.89425033977,4.89583824283e-14,-216.730344979,-87.0984410065,-7.89425033977,0.0
0.650458099264,-78.8297452271,0.988860136978,2.68816858137,0.8283873828,16.9053851114,-121.808794317,204,0.00709174169407,155.77255481268355,48,2.98600637832,-4.13809960715e-14,-173.558695161,-88.1804090928,-2.98600637832,0.0
0.643955217615,-81.9401347239,0.978812440044,2.66129391849,0.837432738571,14.9197886147,-117.290729471,204,0.00462708243432,153.08691269052764,49,18.8549891292,1.83027801601e-14,-162.946692797,-85.5023624875,-18.8549891292,0.0
0.657657637425,-86.7126335359,0.999867742276,2.71792233846,0.829098864369,15.8784734678,-119.476566046,204,0.00669068259999,155.0977710072745,50,6.51228849079,4.90168438765e-14,-170.842652369,-86.9176025616,-6.51228849079,0.0
0.646866863239,-80.1113277206,0.983323752029,2.67332696765,0.81243591212,17.2596972693,-117.941746606,204,0.00342085197987,154.05463302402208,51,10.2997310498,7.17680834738e-14,-202.273140857,-85.9322702374,-10.2997310498,0.0
0.652647433101,-80.4903273916,0.992220319009,2.69721650996,0.820206936111,16.8876953577,-118.264663293,204,0.0042840450704,153.94929608087372,52,8.51600912551,7.29325899572e-16,-174.808407152,-86.2294485676,-8.51600912551,0.0
0.672590280156,-83.6377506327,1.02231960227,2.77963493928,0.851371004431,14.1717066303,-118.133001728,204,0.00272130016687,152.77897826968172,53,7.80143000876,2.1738911098e-14,-154.86757808,-86.2890786743,-7.80143000876,0.0
0.67209495042,-83.7898436534,1.02158288003,2.77758787455,0.835837903056,15.5394950699,-119.247155477,204,0.00427997891011,153.46487047638632,54,0.449358938228,-1.28165298483e-14,-155.243189379,-86.7651320999,-0.449358938228,0.0
0.667431060012,-83.1614963737,1.01461935828,2.75831326842,0.831825619825,15.9130967572,-117.651173574,204,0.00360052261795,152.1102371921265,55,2.35463363429,-1.70492350915e-14,-178.08905862,-86.1699722311,-2.35463363429,0.0
0.67169006813,-82.4296178143,1.02098028022,2.77591460481,0.747254720299,23.9549021163,-122.589201705,204,0.00543108191781,156.64940580264948,56,19.8165703144,1.38475012107e-14,-244.589715927,-88.5483763664,-19.8165703144,0.0
0.673660674354,-80.2260429896,1.02390978785,2.78405859094,0.79868547217,18.7937979281,-120.508975339,204,0.00373415970799,154.90058860549206,57,12.3162691425,-5.78123163947e-16,-243.842803786,-87.6411246515,-12.3162691425,0.0
0.675126752399,-84.3430197771,1.0260837088,2.79011749765,0.837448228184,14.6724842489,-117.76363344,204,0.00411897534159,153.0464975309005,58,15.958304584,-3.94864353966e-14,-157.785413325,-85.9219713177,-15.958304584,0.0
0.673182261674,-82.9370958589,1.02319936693,2.78208143986,0.797112096468,18.9353127075,-118.712985023,204,0.0042708537123,153.08359030205267,59,16.3399471516,-3.08282959153e-14,-248.213481176,-86.6228532245,-16.3399471516,0.0
0.682729835735,-86.3608380636,1.03728248025,2.82153899854,0.827487874087,16.6139358725,-121.958886173,204,0.00447540702964,155.35070389288904,60,16.4481452708,-2.32801864708e-14,-204.650006606,-88.4102497179,-16.4481452708,0.0
0.684223319514,-85.4954751068,1.03946760908,2.82771116578,0.861665849211,13.614346501,-118.427064257,204,0.00402266467745,152.0921564219488,61,19.4806007803,2.59507107712e-14,-152.57615379,-86.6724742455,-19.4806007803,0.0
0.696288743303,-83.3044496014,1.05694768959,2.87757432097,0.824947664671,17.2840123643,-120.010029153,204,0.00246097165421,153.52704988093075,62,9.98810784359,-2.45129531995e-14,-232.587707381,-87.6351780648,-9.98810784359,0.0
0.692552865311,-84.5116632223,1.05156782917,2.86213494086,0.817632493649,18.1039083829,-118.73815667,204,0.00819053144429,152.37104133722565,63,15.712025272,1.92360818674e-15,-222.348781242,-86.8416611429,-15.712025272,0.0
0.691178979656,-85.1081812286,1.04958205987,2.85645704054,0.863978713536,12.4368557446,-115.911795575,204,0.0044761350542,151.3802931185503,64,13.6634958838,-7.55474666657e-15,-146.804438043,-85.2821508738,-13.6634958838,0.0
0.674504862133,-87.8624091369,1.02516213834,2.78754739225,0.863356427957,13.5881863184,-117.565759896,204,0.00776260155702,152.85347186726653,65,11.1716936432,1.03588771157e-13,-158.968115632,-85.9939417762,-11.1716936432,0.0
0.675431468163,-84.9600786685,1.02653495298,2.79137680604,0.870974006951,13.5520513838,-117.164762673,204,0.00631130857424,151.65430971191978,66,17.74124377,4.57748606105e-14,-161.37101137,-86.1274663499,-17.74124377,0.0
0.685652631425,-81.6759323593,1.04155438552,2.83361812793,0.815303669861,18.0627159837,-119.567326949,204,0.00334834292798,153.36250795733858,67,15.2969911783,3.67255286165e-14,-250.494532739,-87.0395478376,-15.2969911783,0.0
0.678592821486,-85.623889706,1.0312045281,2.80444183004,0.850881031486,14.6610727886,-118.722403204,203,0.00391844042534,152.69925306295218,68,21.0732046551,3.89849252825e-14,-158.698854828,-86.8142736069,-21.0732046551,0.0
0.686081185031,-81.2132334369,1.04217922047,2.83538922485,0.844438174049,15.1403175291,-119.247948507,204,0.00599974605019,153.30703808547213,69,2.97195625638,-8.89897479829e-15,-165.2139431,-86.9648002673,-2.97195625638,0.0
0.691743786377,-90.2072420346,1.05039889038,2.85879123498,0.85499632551,14.2034746731,-116.651740835,204,0.00394642686039,152.1695956761191,70,9.6455705125,2.22225550046e-14,-183.002660474,-85.6213113894,-9.6455705125,0.0
0.713674165823,-85.5217719591,1.08160976201,2.94942360172,0.847199194007,15.333145157,-120.338929917,204,0.00376157803586,153.12588979681573,71,11.684271147,3.10452817851e-14,-173.51041654,-87.6842091532,-11.684271147,0.0
0.717351138786,-83.857102177,1.08674870826,2.96461954318,0.834835782278,16.3726712072,-121.097745215,204,0.00397162100757,153.93694450271775,72,5.60840295795,-1.62792040379e-14,-204.110463033,-88.2384038642,-5.60840295795,0.0
0.713787844109,-87.8537300988,1.08176903531,2.94989340354,0.836540899433,15.2254431846,-118.402175712,204,0.00639179416862,152.4530502585668,73,14.6037475693,5.15700915324e-15,-162.1898384,-86.2629491749,-14.6037475693,0.0
0.71068543394,-85.4404933521,1.07741315847,2.93707197576,0.81709811801,17.5770686237,-118.542584514,204,0.0050683304038,151.5989256827763,74,9.91310476078,6.00668294647e-14,-239.87645884,-86.5869404009,-9.91310476078,0.0
0.706869117879,-85.7409690479,1.07202877976,2.92130016672,0.841941966161,15.6955323451,-119.868998011,204,0.00586372116704,151.82784971178714,75,3.02326572197,8.02655446915e-14,-158.297068235,-87.3491991777,-3.02326572197,0.0
0.68921776497,-87.968148815,1.04674053476,2.84835186711,0.867906396241,13.2696305583,-119.128915212,204,0.00625974018672,153.04491154976253,76,0.493926040244,-1.81279994661e-15,-170.380196621,-86.7543979105,-0.493926040244,0.0
0.686921180035,-86.1137411726,1.0434028092,2.83886069854,0.853551904609,15.7035227637,-119.532692627,204,0.00655963601835,152.2590148657452,77,18.2477672013,3.62086738459e-14,-197.967802149,-87.7270544905,-18.2477672013,0.0
0.700319545262,-87.8524160167,1.06271997834,2.89423254261,0.850165968236,15.5656284592,-120.043361443,204,0.00431371931095,152.43277008862128,78,21.718838087,4.01057341862e-14,-178.966966908,-87.7907015106,-21.718838087,0.0
0.695329702808,-84.5785204402,1.05556937983,2.87361086425,0.843674404748,15.4869220672,-120.386108273,204,0.00420709853571,153.806931264202,79,2.36439545949,4.32122122855e-14,-178.088683429,-87.5810936586,-2.36439545949,0.0
0.687708648308,-84.6409690615,1.04454852617,2.84211509336,0.838188835548,16.4181704129,-119.74686757,204,0.00449780362409,153.49105714000345,80,14.27008331,1.02388002531e-14,-200.269356847,-87.4381838406,-14.27008331,0.0
0.683580003653,-84.06653125,1.0385269535,2.82505251415,0.852052303327,14.6482591159,-115.446295627,204,0.00707872928201,151.2088205155072,81,0.709414308612,3.53375006487e-14,-155.07082163,-85.1122568653,-0.709414308612,0.0
0.663123442462,-83.3417312482,1.0081444148,2.74051104232,0.854152754881,13.4967691522,-115.650140002,204,0.00409474279875,151.66475661592253,82,11.7687446305,-6.22051366048e-15,-153.042886066,-84.8778576551,-11.7687446305,0.0
0.669429989996,-84.2023208786,1.0176098433,2.76657430904,0.84165972204,14.576302904,-114.603781117,204,0.00422890303804,150.85040451300733,83,8.94962045026,-3.07686559493e-14,-159.538769517,-84.4831317815,-8.94962045026,0.0
0.689909583376,-84.3314271125,1.04774380464,2.85121096673,0.823436595114,17.3310218615,-119.321124238,204,0.00411903553747,154.32064408983229,84,14.0351982592,6.75542880174e-15,-188.754635501,-87.3578149806,-14.0351982592,0.0
0.698095217466,-88.0920445671,1.05953876239,2.88503999338,0.831470109924,16.907882215,-118.650849791,204,0.00585045669559,152.9177981719694,85,18.0755178,1.36899902627e-14,-246.022680345,-86.7603656024,-18.0755178,0.0
0.697561912493,-82.6364232664,1.05877452741,2.8828359872,0.827616420044,17.1782007972,-119.770013425,203,0.00601051586244,153.2183520375853,86,23.6160226193,3.27127858488e-14,-217.012686083,-87.3688748524,-23.6160226193,0.0
0.675510255818,-84.0790437652,1.02665159407,2.79170241425,0.824661499584,16.8724037404,-118.090388367,204,0.00330176921197,153.19358568160771,87,13.5812787444,-2.61141844886e-14,-158.079462621,-86.3620290142,-13.5812787444,0.0
0.664500255412,-81.0031738023,1.01021851674,2.74620104036,0.839319534552,13.9697350799,-114.090148742,204,0.00465127330592,150.964780565747,88,21.2231476253,-4.33145281415e-14,-154.365345431,-83.9760916236,-21.2231476253,0.0
0.642945381296,-84.3371250183,0.977243031301,2.65712053627,0.853174557681,13.8051634131,-115.562866833,204,0.0039207440418,153.08189733739167,89,2.87004409063,-3.71431232864e-14,-156.655637305,-84.7579235937,-2.87004409063,0.0
0.66315583382,-81.6528043997,1.00819326026,2.7406449071,0.830789130042,15.1437557114,-113.541831529,204,0.00513962829551,151.00325073544445,90,8.11939111211,-1.95800120817e-14,-161.905972451,-83.6104482558,-8.11939111211,0.0
0.647919922695,-81.5354388249,0.984950366851,2.67767897948,0.848808425364,13.7138309642,-115.604171147,204,0.00717707494237,152.76607174577845,91,4.77869810349,-6.30687832021e-14,-151.541268723,-84.6882676303,-4.77869810349,0.0
0.660574320832,-79.6845771526,1.00429289393,2.72997620743,0.862573662637,12.8339898006,-115.43860376,204,0.00483878392341,152.896206986177,92,6.14854652223,-5.29870174142e-14,-146.181408011,-84.7022616461,-6.14854652223,0.0
0.648592380034,-83.6942430235,0.985987699698,2.68045806501,0.859485719091,13.5064609813,-115.585136401,204,0.00311227041182,152.6541105257604,93,12.788516943,-1.5090552285e-14,-155.489069143,-85.0044372302,-12.788516943,0.0
0.650725910413,-83.8242269614,0.989271779222,2.6892753729,0.83857420316,14.9931891696,-115.527168906,204,0.00430090002399,152.37057424971485,94,9.372448151,6.21523630938e-15,-164.028452044,-84.7298335928,-9.372448151,0.0
0.654723526156,-84.5939970987,0.995396303277,2.70579644482,0.867535316766,12.8656644151,-116.146351084,204,0.00574749153678,153.00748352889693,95,9.58555724366,-5.31689455661e-14,-154.552471688,-85.0310795122,-9.58555724366,0.0
0.65177623599,-83.7107523475,0.99088456091,2.69361608635,0.839021214367,14.5235168209,-113.031266061,204,0.00450857884047,150.47713359135923,96,10.8885024556,3.90972483881e-14,-151.536108582,-83.5453836981,-10.8885024556,0.0
0.640532899661,-82.4925040652,0.973483739831,2.64715039778,0.840172659361,14.3741999383,-112.84036892,204,0.00544210650042,151.55028168942746,97,13.6296549138,1.6125522054e-14,-171.55813524,-83.4057329934,-13.6296549138,0.0
0.647954369387,-84.7424338291,0.985003530483,2.67782133841,0.873484467038,12.118501644,-112.756372579,204,0.00216146619576,151.76590622182468,98,8.45770509462,6.10302337753e-14,-145.663913964,-83.6878964773,-8.45770509462,0.0
0.659419333598,-85.4184970327,1.00254290442,2.72520295548,0.863763977119,12.9925113331,-114.059106131,204,0.00515766272554,152.6932072138973,99,5.76305291029,5.2177979665e-14,-155.277294693,-84.4290501494,-5.76305291029,0.0
