LossAfter,AverageReturn,StdReturn,MeanKLBefore,MaxReturn,NumTrajs,ExplainedVariance,Perplexity,AveragePolicyStd,dLoss,LossBefore,MeanKL,Total cost,Iteration,AverageDiscountedReturn,Entropy,MinReturn
-0.0994331296015,-211.197656339,25.0441343179,0.0,-147.66494456,204,0.883896946623,2.20455877014,0.533438682855,0.0994331296015,1.99599523238e-16,0.00337586794255,225.91682776456906,23,-138.945667241,0.790527384629,-277.434812907
-0.0316282392068,-203.841894526,24.8389025259,0.0,-151.867363054,204,0.866686353911,2.18707205476,0.529207409666,0.0316282392068,3.24504398528e-17,0.00128890873258,218.82173249820812,24,-135.149407234,0.782563688002,-279.310571457
-0.0840916902744,-208.105242055,29.9495619704,0.0,-145.164227569,204,0.848794778333,2.15841985218,0.522274415448,0.0840916902744,1.21495407823e-16,0.00292574561579,223.2093662538546,25,-137.232960378,0.769376404066,-283.124139416
-0.0320434676445,-202.860545526,26.2959503731,0.0,-145.173583383,204,0.860391442037,2.12748597824,0.514789323558,0.0320434676445,-2.40609119062e-16,0.00474410082768,218.86310572352596,26,-134.675764872,0.75494099072,-275.324205835
-0.118012700548,-199.551373855,25.0055361852,0.0,-126.590364807,204,0.862814691145,2.11666166194,0.512170155902,0.118012700548,-7.99927623499e-18,0.0039565771548,216.1261759496464,27,-132.910342919,0.749840159797,-281.335998492
-0.0656647458216,-196.714390524,27.9234071767,0.0,-103.30107244,204,0.83775195471,2.10485919479,0.509314304374,0.0656647458216,-1.52661523956e-16,0.00365710406425,214.50867456017906,28,-131.091954132,0.744248574061,-267.610251277
-0.0226340568601,-190.026443934,27.0767296497,0.0,-127.145487179,204,0.834347344473,2.10655799059,0.509725363224,0.0226340568601,-1.30138113099e-16,0.00218992303807,207.7327833429446,29,-127.863148958,0.745055331413,-265.416219725
-0.00138249095303,-186.794344568,29.3139383762,0.0,-118.722915847,204,0.821740751599,2.10985771612,0.510523800201,0.00138249095304,2.87892135704e-16,0.00601677530373,204.95100324834593,30,-126.18785743,0.746620512094,-279.590879608
-0.062346054158,-179.474813589,27.3974489183,0.0,-116.690731322,204,0.80672476199,2.07466142624,0.502007328438,0.062346054158,2.71315825652e-16,0.00278543075392,199.41678372004978,31,-121.211449772,0.72979797229,-246.180642317
-0.0353794111673,-175.787879651,25.2125885418,0.0,-112.729290658,204,0.826735050611,2.02877587759,0.490904368987,0.0353794111673,9.81141522135e-17,0.00278582320147,196.53028535039036,32,-119.291205357,0.707432595199,-240.507390236
-0.0751771795604,-174.244797828,25.6520345404,0.0,-114.641942785,204,0.824164165692,2.0183772687,0.488388210059,0.0751771795604,4.90007733096e-16,0.0025073376238,194.81839434556616,33,-118.641632417,0.70229385624,-240.652628697
-0.0804016602855,-175.888312908,26.1371861375,0.0,-116.230470718,204,0.818873222032,1.98668186864,0.480718851145,0.0804016602855,1.60950340031e-16,0.00211743137785,196.67759983864576,34,-119.547341018,0.686465844382,-259.936853674
-0.0672747017708,-177.874593627,27.4181232628,0.0,-116.818453039,204,0.812299176281,1.95696697742,0.473528717387,0.0672747017708,1.3833465748e-16,0.0039525836993,198.53175913317114,35,-120.720703283,0.67139581419,-251.223965508
-0.0254384889804,-171.943572976,27.5752357686,0.0,-109.38250842,204,0.801223289675,1.95421247944,0.472862209515,0.0254384889804,-3.55862107935e-17,0.0030300440836,193.05371851001928,36,-117.826740199,0.669987288467,-249.134921117
-0.0649467438122,-167.130037578,25.0911744372,0.0,-112.848425501,204,0.811890270621,1.92662799852,0.46618757268,0.0649467438122,5.68238982549e-17,0.00254525417067,189.5110061942762,37,-115.345247154,0.655771323841,-253.578340648
-0.058085779707,-166.024291308,25.897596331,0.0,-111.782797327,204,0.811499366077,1.92215052732,0.465104155731,0.058085779707,-3.69053440052e-17,0.00272398320265,188.8277915890575,38,-115.000560753,0.653444625548,-223.590351039
-0.034618601901,-166.236131377,27.5535785283,0.0,-99.0671272576,204,0.794137498781,1.90253350656,0.460357411003,0.034618601901,-2.22862987763e-16,0.00151170474773,189.32414510272244,39,-114.811175117,0.643186422455,-230.556213733
-0.0451243448281,-167.096817928,26.4185610621,0.0,-109.504985602,204,0.807354715231,1.90277072052,0.460414809837,0.0451243448281,-6.83934413251e-18,0.00294914974671,189.450729758748,40,-115.506664883,0.643311097879,-271.288011833
-0.0567036106507,-162.944124533,25.343068495,0.0,-92.7929204031,204,0.807531926608,1.87946164773,0.454774696607,0.0567036106507,3.30047389181e-16,0.00223631595387,186.129358302953,41,-113.309668686,0.630985378243,-211.834706675
-0.00762224000608,-169.025954219,26.6618912003,0.0,-114.367260041,204,0.801424777231,1.86452385061,0.451160187016,0.00762224000608,1.0276402963e-16,0.00247550321837,192.27153461326904,42,-116.17444346,0.623005712518,-247.034565862
-0.039108341444,-167.790782447,29.0507181773,0.0,-106.893076346,204,0.793526401172,1.84286353113,0.445919023817,0.039108341444,-3.9200069666e-16,0.00186359313373,190.2652351425758,43,-116.01140901,0.611320628811,-282.954930092
-0.000130828089325,-166.177329831,28.253926221,0.0,-103.300273943,204,0.790081103683,1.82289730035,0.441087780489,0.000130828089325,5.00854375037e-16,0.00477598245654,188.66699965131295,44,-114.93547417,0.600427158589,-270.718043851
-0.0374479529132,-167.664732143,26.2020170912,0.0,-106.302982456,204,0.812844936887,1.83892081021,0.444965000779,0.0374479529132,-3.68357450494e-16,0.00452561348871,189.52325596056158,45,-115.383084651,0.609178883361,-246.763608683
-0.0156925533513,-167.981568702,29.2016587317,0.0,-97.1035241223,204,0.785656778061,1.78613519691,0.432192427686,0.0156925533513,-8.33430922922e-18,0.00233565766485,190.53860760534735,46,-115.46646799,0.580054177748,-239.395211257
-0.0606429488488,-166.912752612,27.8820815478,0.0,-105.225840944,204,0.792292138395,1.78479437916,0.431867989044,0.0606429488488,1.74891598506e-16,0.00274141325791,189.0607525645929,47,-114.859343711,0.579303214851,-255.590264353
-0.0377975972601,-164.506585726,30.4994520992,0.0,-89.4991384141,204,0.77134628821,1.77217988274,0.428815650204,0.0377975972601,-1.12463959281e-16,0.00402739956466,187.4758378172301,48,-113.419925797,0.572210360991,-238.400126995
-0.0745794888719,-160.850943402,28.8939476612,0.0,-97.3205923252,204,0.763880224264,1.73840568319,0.420643282669,0.0745794888719,3.610511314e-16,0.00271224606542,185.026200147945,49,-110.972013601,0.55296841916,-228.214202809
-0.0402833664548,-155.186565911,26.1613048956,0.0,-96.4567454588,204,0.786381925164,1.73640297958,0.420158687026,0.0402833664548,8.79137595205e-18,0.000979794464932,180.45058361942915,50,-108.290564361,0.551815720394,-222.693327499
-0.0411401087737,-156.341849652,26.8521610213,0.0,-99.4061818278,204,0.78385253018,1.73244559996,0.419201117012,0.0411401087737,2.0775465778e-16,0.00182306278827,181.0812000273483,51,-109.199776205,0.549534051854,-232.265724007
-0.0287144648909,-157.646382398,27.4551698008,0.0,-102.141700295,204,0.787793106163,1.73219226238,0.419139816735,0.0287144648909,-2.71107107382e-16,0.0034724398292,183.3686607289229,52,-109.958945371,0.549387809973,-236.473636378
-0.0671568532668,-156.355342042,29.4383833234,0.0,-94.5162441758,204,0.767240005374,1.73327365448,0.419401481963,0.0671568532668,3.73775734294e-16,0.00247057865242,181.9553476488518,53,-108.974389917,0.550011906216,-235.776978841
-0.0309642973118,-162.193400622,29.4049121301,0.0,-92.1786424688,204,0.779494470646,1.72296624986,0.416907391802,0.0309642973118,5.84738113332e-16,0.00264917837336,187.87030889108541,54,-111.997278128,0.544047369347,-238.705110129
-0.0363511754449,-160.257396052,28.4445229258,0.0,-97.8738412529,204,0.78167423205,1.69221359316,0.409466149178,0.0363511754449,-2.51984792713e-16,0.00258556389484,186.06196415474093,55,-110.88583498,0.526037490308,-225.188736021
-0.0508164316741,-159.583589509,28.4411009198,0.0,-102.188724522,203,0.777922414254,1.66160456225,0.402059659791,0.0508164316741,2.22094213077e-16,0.00438131282696,185.39597499109996,56,-110.733264538,0.50778373927,-242.965438436
-0.0755618346978,-160.164996324,27.3392679623,0.0,-108.233901335,204,0.797064595654,1.66039421354,0.401766790836,0.0755618346978,4.06258313607e-16,0.00398462998949,185.0853636195935,57,-111.819117361,0.507055052208,-230.32765379
-0.00639056205062,-157.524509101,26.404319976,0.0,-92.1733669916,204,0.789168336171,1.65199295725,0.399733932766,0.00639056205062,1.31340797387e-17,0.00301580370372,183.65513368892357,58,-109.752535364,0.501982411923,-236.915202181
-0.028552576844,-160.852674973,26.8850527897,0.0,-101.167417614,204,0.791041082304,1.66813917994,0.403640845968,0.028552576844,1.43568252562e-16,0.00380777970984,185.33901684724117,59,-111.551788484,0.511708741664,-237.940718911
-0.0569841993414,-160.618894791,28.6136879706,0.0,-95.3760510021,204,0.770009909824,1.68368186622,0.40740172103,0.0569841993414,3.52900058434e-16,0.00262113421335,184.81628233201963,60,-111.118593443,0.520982982428,-243.237328832
-0.0236257975086,-157.546305039,26.2084729707,0.0,-104.132039972,204,0.79085284278,1.70462795771,0.412470061962,0.0236257975086,-2.04423011342e-16,0.00423270334727,182.37824954125418,61,-109.402242142,0.533346880303,-234.07371846
-0.0284818730417,-155.396159311,25.1616928955,0.0,-92.2164776869,204,0.798551121459,1.69108343302,0.409192683511,0.0284818730417,3.93340014776e-17,0.00243840228762,180.9441840152381,62,-108.08016989,0.525369408157,-226.088575491
-0.0565894533125,-155.82732915,26.9358879487,0.0,-104.015237102,204,0.777477027998,1.7310728695,0.418868956427,0.0565894533125,-5.71836380695e-17,0.00261573407637,180.94141125062106,63,-108.189198065,0.54874137207,-229.316076717
-0.0248026107367,-154.030850177,27.5444683771,0.0,-91.1803627883,204,0.773943067771,1.7199721486,0.416182906949,0.0248026107367,5.49959549909e-18,0.00290345439128,180.73942054274482,64,-107.495805441,0.54230809802,-223.066484194
-0.100990903665,-149.429053027,25.7487990865,0.0,-95.9050465469,204,0.777512367553,1.72572822823,0.417575709708,0.100990903665,8.91323832335e-18,0.00287898327723,176.69334389734075,65,-105.169814683,0.545649122691,-223.632390916
-0.0250022382864,-154.789451719,27.7497026447,0.0,-94.343345217,204,0.768320758182,1.73001301623,0.418612502965,0.0250022382864,7.83912901751e-17,0.00354713010638,180.19095910131378,66,-107.904749007,0.548128932315,-229.038821114
-0.0444782016875,-154.125339925,27.190688556,0.0,-98.2240851865,204,0.766034343745,1.74767229479,0.422885531394,0.0444782016875,4.74980568251e-17,0.00435879035076,179.4537174903556,67,-107.410058284,0.558284785284,-237.294474315
-0.0585996884559,-155.07756157,29.0315361837,0.0,-95.10677132,204,0.763066912221,1.69234319567,0.409497509192,0.0585996884559,-1.56947730574e-16,0.0041458621826,180.57584338181962,68,-107.828711922,0.526114074937,-225.423569468
-0.0238492819554,-154.513094984,29.9409546674,0.0,-87.3474193232,204,0.755521530759,1.68156657405,0.406889882251,0.0238492819554,1.30405457562e-16,0.00245767564827,180.42001009486205,69,-107.197636556,0.519725843477,-227.849375718
-0.0527228793453,-153.448307809,30.2974522246,0.0,-94.3103539977,204,0.743237440939,1.70228174291,0.411902346669,0.0527228793453,-7.28175989936e-17,0.00245642141346,179.34694790585655,70,-106.626077908,0.531969552829,-231.681254026
-0.00115840491283,-152.920728564,27.6013324711,0.0,-95.2802971715,204,0.765700297917,1.69650609912,0.410504809955,0.00115840491283,7.51538504e-17,0.0038406367265,179.02453223419673,71,-106.108448534,0.528570900355,-222.641778213
-0.0305218181314,-160.971461409,29.078859014,0.0,-90.3440139981,204,0.76362763626,1.72672359792,0.417816560033,0.0305218181314,7.80726177451e-17,0.00230199125054,184.61963001575424,72,-110.712715475,0.546225738828,-232.959886345
-0.0619820068382,-159.021115208,29.6452351064,0.0,-111.998341449,204,0.762736586342,1.74253098055,0.42164148386,0.0619820068382,-2.6633162393e-16,0.00279659941308,183.50010685016255,73,-110.134348148,0.55533864286,-232.002506214
-0.0352250835292,-159.677912361,30.0192665946,0.0,-91.9047235429,204,0.764966533075,1.73940380777,0.420884799596,0.0352250835292,-1.2187595616e-16,0.00405918264406,183.60854369134694,74,-110.245467136,0.553542415297,-223.59391534
-0.0483575136383,-156.422083225,27.3382320017,0.0,-93.5502352028,204,0.766343433229,1.75448764074,0.42453464559,0.0483575136383,-1.49317422641e-16,0.00297987751089,180.60670545402158,75,-108.68759519,0.562176871698,-232.155077343
-0.0601405134705,-153.711002072,26.4705644915,0.0,-92.485507692,204,0.778851794997,1.72738036081,0.417975477425,0.0601405134705,-3.1144349548e-16,0.00372956309298,178.43461083390739,76,-107.094203388,0.546606018579,-222.163717928
-0.057663920802,-151.987414277,27.1046925002,0.0,-91.6562666069,204,0.767044005828,1.71071856563,0.413943810774,0.057663920802,-2.08068729739e-17,0.00419672142321,177.78648581537024,77,-105.73061167,0.536913496068,-227.290666906
-0.0568278047368,-151.891421764,26.8917205391,0.0,-95.6842379219,203,0.772670734941,1.73073407263,0.418786977505,0.0568278047368,-1.10003053321e-16,0.00259639360144,177.23557488183425,78,-105.440143732,0.548545637953,-216.387100013
-0.0644192637018,-151.522878985,27.911199427,0.0,-88.5911552307,204,0.763947765788,1.69434113078,0.409980950996,0.0644192637018,-1.78619971821e-17,0.00387943919036,177.16530801645763,79,-105.005950301,0.527293951857,-220.59163975
-0.000421539989041,-148.259334662,26.542515965,0.0,-89.1387447683,204,0.755481974544,1.69786201038,0.410832900785,0.000421539989042,2.3518282761e-16,0.00416705162728,176.0494132475122,80,-102.671447979,0.529369818614,-210.12988802
-0.0504470270679,-145.055248646,28.8972109716,0.0,-85.6424054872,204,0.718649282306,1.67657315639,0.405681621362,0.0504470270679,-4.0904298255e-17,0.00457551126129,174.2252551378058,81,-100.831900015,0.516751922353,-240.082387836
-0.0461502255595,-148.008756211,26.7930529604,0.0,-90.4339298404,204,0.772017250058,1.67871708731,0.406200389878,0.0461502255595,-4.84876028546e-17,0.00314423958844,175.5364448410939,82,-103.299778359,0.518029863187,-222.179649601
-0.0595081464972,-148.089108169,25.5165848073,0.0,-89.6040474895,204,0.777652615909,1.68020178705,0.406559643751,0.0595081464972,7.98910522821e-17,0.00399117538891,174.61857705901107,83,-103.777370024,0.518913897541,-215.45408248
-0.0301730381292,-151.001814805,23.5532421175,0.0,-105.050818911,204,0.812582763397,1.69225470743,0.409476097628,0.0301730381292,-2.09152008602e-16,0.00304001087353,176.4479666682207,84,-105.820120071,0.52606178616,-214.214214806
-0.0605731400907,-151.656015199,23.9021962316,0.0,-112.178357599,204,0.80767651245,1.70204867381,0.411845950769,0.0605731400907,-6.06218665102e-17,0.00275948532806,176.52871102308976,85,-106.738211903,0.531832627751,-220.578520487
-0.011013520241,-153.11946817,26.1797013313,0.0,-100.488812154,204,0.786169028328,1.72182361798,0.416630908336,0.011013520241,7.2392803256e-17,0.00263146562406,177.0605017895358,86,-107.153964607,0.543383972175,-231.474659098
-0.00690760276098,-157.545561644,26.0690139172,0.0,-88.8653873685,204,0.794959741149,1.75077772165,0.42363695378,0.00690760276098,-1.74587133651e-16,0.00564465670492,181.0448002845135,87,-109.367707373,0.560060101587,-222.704647968
-0.0236058480659,-154.020931209,25.1742929791,0.0,-95.6175241864,204,0.798618295899,1.77882635962,0.430423903032,0.0236058480659,5.49999602039e-16,0.00202901949578,178.29550331384783,88,-107.438930497,0.575953798311,-220.508519667
-0.0557955691141,-150.287519383,27.2259543827,0.0,-90.7106034733,204,0.782923481947,1.75528647982,0.424727941261,0.0557955691141,-9.55453542873e-17,0.00283710253332,176.33414300141123,89,-105.671189794,0.562632079961,-232.357039607
-0.0424370742401,-146.929934906,27.0381208474,0.0,-85.9056264375,204,0.774675952816,1.71367597764,0.4146594179,0.0424370742401,1.35225442541e-16,0.00337146386599,173.51171462316938,90,-103.663004687,0.538640757752,-217.592978441
-0.0834240961221,-149.12649126,27.3052284402,0.0,-90.4212982369,204,0.780152399445,1.72218966245,0.416719480381,0.0834240961221,-2.1444622008e-16,0.00414150557846,174.7811001048129,91,-105.154688549,0.543596540733,-219.54022505
-0.0725867334997,-147.536310183,26.1440559099,0.0,-85.4285673288,204,0.788455108995,1.67393161809,0.405042446426,0.0725867334997,-7.50753895604e-16,0.00441995930318,173.6038338283488,92,-104.322553672,0.515175121827,-219.577832661
-0.0238196523023,-149.145779654,25.1333235296,0.0,-99.9152038075,204,0.789276560663,1.71747553159,0.415578798722,0.0238196523023,2.728470356e-17,0.00451378119361,175.03274237010308,93,-104.597595481,0.540855498485,-216.234753264
-0.0727791017702,-150.555604173,25.2956988742,0.0,-90.936134712,204,0.792363660169,1.68845696227,0.408557154479,0.0727791017702,2.96297346873e-16,0.0028271008966,177.9078651256301,94,-104.769821603,0.523815071782,-212.867645253
-0.104658508936,-146.910298969,25.8305393465,0.0,-86.6719145863,204,0.789044901248,1.72448276772,0.417274344726,0.104658508936,1.04604112914e-16,0.00380756967431,173.20778706008704,95,-103.460284728,0.54492716072,-210.160579978
-0.0409281374182,-148.682270641,26.1075260127,0.0,-95.5578044531,204,0.787488430761,1.71493516757,0.414964105001,0.0409281374182,4.41752550593e-17,0.00391289526613,175.83623649961024,96,-103.568733185,0.539375276738,-216.73868712
-0.0090734502436,-143.02173592,24.3466331468,0.0,-89.7136633133,204,0.79382142546,1.7232922378,0.416986271338,0.0090734502436,-3.44356605094e-16,0.00398445235329,170.902909906059,97,-101.077581345,0.544236553029,-217.197889637
-0.0534163772975,-144.784525548,26.7046055365,0.0,-87.4332348019,204,0.77505780465,1.71947988466,0.416063793487,0.0534163772975,-1.2902641848e-16,0.00272614942396,172.79663727921485,98,-101.636673288,0.542021852456,-227.181472295
-0.0172332655737,-143.486744583,25.3850194171,0.0,-87.4970703436,204,0.79099863015,1.7056200749,0.412710125279,0.0172332655737,3.21573910659e-16,0.00429664097815,172.0961954292885,99,-100.833028013,0.533928724915,-213.994939836
