MeanKL,MeanKLBefore,StdReturn,ExplainedVariance,Total cost,NumTrajs,LossAfter,Entropy,MaxReturn,LossBefore,Iteration,AveragePolicyStd,Perplexity,AverageDiscountedReturn,MinReturn,dLoss,AverageReturn
0.00470172199814,0.0,24.355654913,0.789608112612,170.66914153825044,204,-0.0122969485512,1.24255546064,-100.708869975,1.65147342811e-16,23,0.838296793322,3.46445544182,-101.447811211,-232.078141904,0.0122969485512,-145.049503757
0.00297309521017,0.0,23.6614667171,0.793732963749,168.4521208078747,204,-0.0694883576083,1.21435870246,-94.8812937429,-1.19642044164e-16,24,0.814989678089,3.36813339592,-99.1513520718,-242.812855754,0.0694883576083,-141.079951925
0.00267358693703,0.0,24.2885897626,0.784096153952,168.04742550805858,204,-0.0497523098045,1.20248990164,-81.8893553474,-1.09795377207e-16,25,0.805373904654,3.32839398755,-98.4730905893,-240.735327704,0.0497523098045,-140.178507242
0.00153007928492,0.0,22.0842459517,0.794057578382,167.1822699618037,204,-0.00397358896188,1.19599501218,-89.5619853176,-1.31308520029e-16,26,0.800160040237,3.3068464866,-97.5151984946,-209.677824256,0.00397358896188,-138.122361948
0.00164278926699,0.0,19.7858033361,0.826980133808,167.01254447129892,204,-0.0565904645268,1.19496485721,-92.0402676043,-1.40023022568e-16,27,0.799336175825,3.30344167632,-97.3109626567,-216.713818265,0.0565904645268,-137.304023042
0.00334096253835,0.0,21.4761008641,0.815266028757,168.46353268101365,204,-0.0841089335321,1.19293298263,-88.2903809643,5.37066182586e-17,28,0.797713673888,3.29673631169,-98.1319387483,-197.975403427,0.0841089335321,-138.659944112
0.00358089278335,0.0,21.2953083554,0.801761066414,167.4968469661078,204,-0.0648849297854,1.18447979424,-88.43690009,-8.93862472967e-17,29,0.790998870654,3.26898583383,-97.3043356235,-223.522319154,0.0648849297854,-137.891387388
0.00551006924605,0.0,20.0081071032,0.820799701775,165.68136473494388,204,-0.0510556096694,1.19773949171,-91.7616944298,-2.17846169853e-16,30,0.801557121288,3.31262024727,-96.1453591541,-224.977779812,0.0510556096694,-135.86156074
0.00295992362456,0.0,21.107489232,0.797063063674,165.73071770858377,204,-0.0183503271463,1.19710047315,-91.0741883763,-1.78137313483e-16,31,0.801045075024,3.31050409762,-94.7896007728,-219.301330703,0.0183503271463,-134.231663877
0.00241958427694,0.0,21.8873904518,0.799685291622,164.2544792643081,204,-0.0717904477596,1.19600330434,-91.3197869843,-3.07183021734e-16,32,0.800166675319,3.30687390762,-94.9360810927,-229.820137492,0.0717904477596,-133.831907003
0.00195555317346,0.0,20.3611430972,0.809754671576,162.4284461236443,204,-0.0376712256164,1.20014609627,-86.4806718953,-1.41339474332e-16,33,0.803488475375,3.32060201486,-93.5771155151,-222.168324667,0.0376712256164,-131.106835463
0.00574103827143,0.0,20.2513517796,0.817820920512,163.97355648072462,204,-0.0143139813435,1.1946091444,-93.925178104,-1.02075516484e-16,34,0.799051892273,3.30226680877,-93.7637300637,-224.340641906,0.0143139813435,-131.570371097
0.00288030634599,0.0,16.7255513785,0.83758820957,161.96032613061428,204,-0.0282067986982,1.17245881266,-86.1312613906,4.34388008224e-17,35,0.781547210728,3.2299246625,-92.2532556389,-214.411253992,0.0282067986982,-128.998724052
0.00234773301983,0.0,16.3265073383,0.845758074709,159.8811729263982,204,-0.0997948402383,1.16995823454,-86.9156676034,-1.76671409987e-16,36,0.779595332301,3.22185807333,-91.3248666137,-182.741794281,0.0997948402383,-126.325137109
0.00320656027614,0.0,17.6185032898,0.843237401176,162.51099389601694,204,-0.0134536069955,1.15769850718,-87.7533154275,-3.00735591537e-17,37,0.770096054338,3.18260010945,-92.6669316507,-228.973117728,0.0134536069955,-128.713183868
0.00315273117997,0.0,17.8124495138,0.836731225856,161.43833001932197,204,-0.0824803397443,1.14998055429,-86.598098853,-2.1087501339e-16,38,0.764175366452,3.15813149698,-91.3214928821,-225.541150347,0.0824803397443,-126.470878308
0.00219538475303,0.0,16.4543933908,0.837151376558,159.18193111683098,204,-0.0655654330376,1.15418060151,-85.8279330075,-1.31677966094e-16,39,0.767391688702,3.17142369279,-89.5570648791,-179.100153382,0.0655654330376,-124.035004169
0.00196304271043,0.0,16.5806398459,0.836211298388,159.63327114226087,204,-0.0771727115833,1.16375259604,-87.9372218068,-6.41712362639e-17,40,0.774772425577,3.20192629549,-89.8676948023,-190.446445127,0.0771727115833,-124.467801053
0.00355329923621,0.0,21.1748445491,0.78095594671,160.0429976273582,204,-0.0828375521379,1.14603962812,-84.7130613447,2.90944304393e-17,41,0.761169734132,3.14571002606,-89.4229536445,-230.444677944,0.0828375521379,-123.936972406
0.00421951493815,0.0,16.2583327947,0.833407283917,158.61947913593033,204,-0.0280582572741,1.11965838797,-88.6089222543,1.28312269054e-16,42,0.741351694198,3.06380739104,-88.541517264,-184.691876162,0.0280582572741,-122.511531769
0.00307832119721,0.0,19.0036780999,0.802862356251,160.59635403955065,204,-0.0551245268813,1.11361154311,-86.3702822623,-2.07578510648e-16,43,0.736882381753,3.04533692337,-90.2380927451,-199.222384172,0.0551245268813,-125.781287766
0.00260378911777,0.0,14.9373985452,0.847528862221,157.2557453910297,204,-0.048458643233,1.12845072707,-86.1917084081,8.47816559805e-17,44,0.747898649031,3.09086419656,-89.0719721298,-166.603812296,0.048458643233,-123.273005887
0.0024700198645,0.0,17.1207567048,0.826497866191,157.1364357809888,204,-0.0676444575046,1.11575253912,-82.077792807,8.73855783517e-17,45,0.738461734079,3.05186396225,-89.3149637736,-180.902540227,0.0676444575046,-123.050369191
0.00239072405693,0.0,17.5421600277,0.824520179101,158.02409402367255,204,-0.0115557067882,1.09308860909,-84.5440519556,5.69909053811e-17,46,0.721913521115,2.98347464368,-90.1569408404,-193.450795487,0.0115557067882,-125.162434591
0.00164464799898,0.0,19.2187025042,0.81219657918,158.52486170631062,204,-0.00484298471758,1.09922172879,-86.6390286386,-3.65264682589e-17,47,0.726354708396,3.0018288776,-90.5631562542,-222.431640192,0.00484298471758,-125.515332319
0.00452134373979,0.0,17.6292244194,0.823821489234,157.52200349229253,204,-0.0240108477142,1.09402167038,-88.3081071149,-2.21079849404e-16,48,0.722587425022,2.98625970748,-90.0297195841,-193.72988832,0.0240108477142,-124.335701726
0.00157317742408,0.0,16.5279091421,0.836710366944,156.20881837396794,204,-0.0312611767127,1.08215251785,-85.7899305755,-9.05023472259e-17,49,0.714061621775,2.95102485309,-88.4703811987,-224.745941466,0.0312611767127,-122.047897602
0.00332749036889,0.0,16.478020043,0.843071093183,157.9113066402115,204,-0.0546993381563,1.08224436374,-85.7858516837,4.57977070735e-17,50,0.714127208413,2.95129590504,-89.3533332078,-180.966192132,0.0546993381563,-123.199535314
0.00346511084753,0.0,17.9471298542,0.820794089015,157.6048914938973,204,-0.0374230731474,1.05429497398,-87.0086845912,1.60286348834e-16,51,0.694444134977,2.86995105031,-87.8839518869,-239.455196856,0.0374230731474,-121.035135866
0.00198618295904,0.0,15.8768513929,0.834128569621,157.20240048538747,203,-0.0687445830321,1.04751448568,-84.5545056154,-3.17723366733e-16,52,0.689751392165,2.85055720495,-87.3410751949,-200.922251848,0.0687445830321,-120.219372477
0.00173638120144,0.0,16.4008986343,0.838882250518,156.9616373075075,204,-0.0460145051854,1.05701386283,-82.5186520047,-8.13458316709e-17,53,0.696334820505,2.87776474567,-87.6800837226,-205.163472745,0.0460145051854,-120.27991699
0.00349682220994,0.0,13.4960509945,0.867294893363,157.66785220877503,204,-0.0490296719772,1.05803236453,-90.5207911665,-1.93903192617e-16,54,0.697044400001,2.8806972471,-88.1296368835,-157.68801957,0.0490296719772,-121.474290297
0.00521193056089,0.0,14.7279765632,0.859870716233,156.94246165726994,204,-0.0124023420268,1.05729818329,-90.5086431681,-9.17518478158e-18,55,0.696532830894,2.87858306941,-88.4978398144,-178.748194511,0.0124023420268,-121.812439028
0.0034304907947,0.0,16.3896395519,0.842810152997,157.83212959215973,204,-0.0100100379656,1.02967729097,-85.4108021579,1.08224648665e-16,56,0.677557240326,2.80016205131,-89.187592127,-177.976511786,0.0100100379656,-122.715770781
0.00341148681954,0.0,14.0890841482,0.869604111248,157.90918325115234,204,-0.0612654096165,1.02130678571,-86.4675774913,1.08711413156e-16,57,0.671909414434,2.77682110416,-88.9639831312,-175.492912294,0.0612654096165,-121.977070484
0.0026673122504,0.0,15.6894849772,0.852835425261,157.28177408193025,204,-0.0552687337437,0.990637587048,-87.3342271765,-1.71154750214e-16,58,0.651615284172,2.69295091572,-88.3880276729,-172.240544303,0.0552687337437,-120.765896932
0.00338978378788,0.0,16.0792220054,0.847373625972,159.46413750981463,204,-0.0644655065102,1.00006433753,-80.9211473948,9.82869849977e-17,59,0.657786942508,2.71845672163,-89.3747204472,-207.987486633,0.0644655065102,-123.159761557
0.00527925761905,0.0,14.301615986,0.87008252473,158.52745591894288,204,-0.0436952000865,1.00815190516,-87.3183995024,-1.03129487192e-17,60,0.663128409515,2.74053156981,-88.5364769427,-168.258622357,0.0436952000865,-121.952918328
0.00293261288967,0.0,14.696707482,0.85300714362,157.62025137080968,204,-0.0447377519424,0.990929422094,-80.9149133432,-2.03168567375e-16,61,0.6518054761,2.69373692787,-87.1123217868,-162.337160904,0.0447377519424,-119.55907784
0.00343492845982,0.0,13.9122798029,0.861085500245,157.54452273593395,204,-0.094840466254,1.01165777324,-88.1825542401,8.60157025756e-17,62,0.665457330295,2.75015637374,-87.3581324397,-158.831900274,0.094840466254,-119.997047424
0.00321535817733,0.0,12.6931971287,0.879473765719,157.53389787176437,204,-0.0313260404728,1.02866933259,-91.9242997503,1.16547249504e-17,63,0.6768746349,2.79734102646,-88.164935406,-152.230549244,0.0313260404728,-121.462539962
0.0035339513533,0.0,13.1045729352,0.870457187709,157.62067823912187,204,-0.0601827059964,1.04012458206,-94.3830031904,3.6807993842e-16,64,0.684672983439,2.82956950598,-88.8499768194,-157.823289324,0.0601827059964,-122.268479178
0.00329288907682,0.0,14.6345747811,0.864429466114,158.65383285875544,204,-0.0287570757038,1.06131855393,-87.3780061073,3.16099331244e-17,65,0.69933878775,2.89017933529,-89.6658830962,-170.087063436,0.0287570757038,-124.071636114
0.00335333775732,0.0,14.8535839282,0.855381143312,158.6389154307252,204,-0.0371728507189,1.08274245717,-88.5151383023,-1.83475403326e-16,66,0.714482999084,2.9527662923,-89.3293880915,-176.318529844,0.0371728507189,-123.451159696
0.00323169555284,0.0,14.7108997501,0.855160747573,157.5381597750694,204,-0.0578540138106,1.0539858,-86.9235778663,-1.21553121564e-17,67,0.694229464102,2.86906387325,-88.8727420139,-166.236787563,0.0578540138106,-122.23279585
0.00241695684514,0.0,13.6170839189,0.861937574022,156.71360955616976,204,-0.0590735251095,1.02991692773,-87.4954657865,-1.28901778034e-16,68,0.677719627402,2.80083315347,-87.5134787695,-158.199122833,0.0590735251095,-120.055638502
0.00369222437746,0.0,14.6826671,0.852323537693,158.0837919020904,204,-0.0399621843368,1.01394597845,-84.9430450971,6.02114803892e-17,69,0.666981776685,2.75645650114,-87.6719979939,-162.931860705,0.0399621843368,-120.151145913
0.0036692770444,0.0,14.9066767724,0.83749687617,155.96503298179155,204,-0.0128518003514,0.985252795735,-82.16071257,-1.71015389525e-16,70,0.648115902028,2.67848890942,-85.7240293252,-177.334614006,0.0128518003514,-116.597543175
0.00297075815274,0.0,15.2192921962,0.849702478382,157.11843378382775,204,-0.103018064519,1.019695506,-86.8132702752,5.27950868337e-17,71,0.670827652172,2.77235047134,-87.0202098036,-164.102843527,0.103018064519,-118.774923424
0.00216361010832,0.0,15.2921298478,0.849863610245,156.62395927893434,204,-0.0293909164221,1.02315190081,-82.458647436,-1.12712669606e-16,72,0.673150309083,2.78194938838,-87.2180118288,-174.680293427,0.0293909164221,-119.196432806
0.00205937777427,0.0,18.147361994,0.818613296691,160.33460857680475,204,-0.0173784078504,1.02022573285,-88.6653679391,1.25082029786e-16,73,0.671183437323,2.77382083579,-89.2685944406,-228.11602416,0.0173784078504,-123.01295
0.00264697748975,0.0,18.5250245349,0.824853603614,158.6408623397544,204,-0.0607908399673,1.03191763533,-88.3343534803,1.94796531907e-17,74,0.679076903511,2.806442411,-88.6782196638,-245.778727396,0.0607908399673,-121.249303547
0.0053850662666,0.0,14.8741779934,0.839333980663,153.885219798293,204,-0.00555094849153,1.01978310333,-84.6572907675,-1.4271429982e-16,75,0.670886417458,2.77259333248,-85.0508013437,-155.584224736,0.00555094849153,-115.038783918
0.00384684649199,0.0,13.7290908266,0.857449283676,158.46019081859234,204,-0.03804553831,1.0003620743,-89.6387854281,1.63544426748e-16,76,0.657982819022,2.71926622664,-86.9742929546,-156.330877098,0.03804553831,-119.563808462
0.00482231966028,0.0,16.8078782055,0.815636210168,157.49379981647928,204,-0.0257513840935,1.01468872821,-84.9708695091,1.4047737418e-16,77,0.667477361266,2.75850461907,-87.2136587504,-208.185491969,0.0257513840935,-119.794080479
0.00250065902181,0.0,15.363886158,0.842027290967,159.92080107808482,204,-0.0996197725947,1.00763352665,-87.12352455,-2.30716566323e-16,78,0.662784747079,2.73911130529,-88.2565570306,-183.571196617,0.0996197725947,-122.196858938
0.00274671029143,0.0,16.322313261,0.828861151211,155.61754683402305,204,-0.0507715006007,1.02672429974,-86.9746740503,-4.58098181469e-17,79,0.675559371033,2.79190539424,-86.4888412959,-171.519720582,0.0507715006007,-118.293719854
0.00534483422555,0.0,15.5929505248,0.842571343931,158.57189081235532,204,-0.0455263808094,1.01775157018,-82.0038401241,1.29249569062e-16,80,0.669524872937,2.76696643475,-87.0554710403,-158.061833186,0.0455263808094,-119.506022053
0.00344893850905,0.0,17.8927981552,0.802483759707,157.27507026192697,204,-0.00227915362674,0.992657095165,-82.276092123,-1.14085359014e-16,81,0.652932556201,2.69839484714,-85.3424681989,-194.989245739,0.00227915362674,-117.055904263
0.00441775097101,0.0,14.2752038159,0.840221776979,154.75970145991155,204,-0.0410801421504,0.982514189852,-78.7807287767,2.34276175743e-16,82,0.646343396211,2.67116361905,-84.1887498756,-173.959297136,0.0410801421504,-114.483381569
0.00335043750746,0.0,14.779074014,0.845693386222,155.43179098082663,204,-0.0209505294454,0.986753551728,-81.5626743466,1.93909907786e-17,83,0.649089296083,2.68251168555,-86.0026259839,-162.872290487,0.0209505294454,-117.035364
0.00346891000568,0.0,16.3233123873,0.839970322839,155.83333423025636,204,-0.0105877192801,0.994583707977,-86.0235343964,-1.51454432699e-17,84,0.654191716997,2.70359862044,-86.2884212504,-175.425533245,0.0105877192801,-117.526779418
0.00486340661577,0.0,15.9664774326,0.837728567887,156.68708932802295,204,-0.0346618257248,0.992911233596,-90.2993960824,2.00752005755e-16,85,0.653098512543,2.69908070012,-87.212388137,-210.844160841,0.0346618257248,-119.54984833
0.00347085440002,0.0,17.433857553,0.832611061444,156.79851255471135,204,-0.00145088042098,1.03278213706,-83.4293674748,-5.05634864348e-17,86,0.679664220507,2.80886963436,-88.3375521328,-238.469993297,0.00145088042098,-121.132427528
0.00387275031098,0.0,15.3890310257,0.845423471121,154.61538674053304,204,-0.0141383429653,1.05294320862,-81.6947602386,-8.25927443912e-17,87,0.693506043634,2.8660741708,-86.6212056409,-211.930802139,0.0141383429653,-118.183986041
0.00622188093981,0.0,18.2054839695,0.819276600337,155.78934054243902,204,-0.0565764645524,1.04306881835,-81.8623451777,1.05589865354e-16,88,0.686691792951,2.83791270335,-87.3927016394,-205.492204232,0.0565764645524,-119.573644608
0.002348022148,0.0,18.5885559361,0.812403912055,158.03722917729607,204,-0.0545412969725,1.05024234655,-84.0237899383,-2.02755460273e-16,89,0.69163550663,2.85834374387,-88.4190546948,-224.22526389,0.0545412969725,-121.822650847
0.00355475514187,0.0,16.0675085998,0.839790590787,155.99598994129067,204,-0.0401851738362,1.04670674382,-84.934708344,-2.12152724602e-16,90,0.689194476045,2.84825562024,-87.2058040226,-213.167025731,0.0401851738362,-119.528565187
0.00240327931859,0.0,17.6241076369,0.82540628353,156.2595897676052,204,-0.0564535800305,1.0280721883,-82.8872550302,-8.18023969983e-17,91,0.676470563734,2.79567110889,-87.0567623765,-231.485268487,0.0564535800305,-119.683215953
0.00266263083801,0.0,18.962877428,0.803697002351,156.25165467427803,204,-0.0165480021937,1.0266804847,-83.2995226855,-1.16069214187e-16,92,0.675529772022,2.79178306948,-86.5144988898,-232.987300441,0.0165480021937,-118.872570044
0.00499140370847,0.0,13.9431157193,0.848784961292,155.63966677429593,204,-0.00345279071676,1.01653593105,-83.9781591545,-6.11848326441e-17,93,0.668711466812,2.76360484576,-85.3838311892,-153.814036784,0.00345279071676,-116.853102763
0.00343182879611,0.0,15.3475378244,0.828983460403,153.49088254085132,204,-0.0831069909738,1.04435021513,-84.9846556794,2.19393890209e-17,94,0.687572281615,2.84155152646,-84.6475245089,-161.550692043,0.0831069909738,-115.79433276
0.00364839489504,0.0,15.5717946365,0.83029180951,157.38332025044764,204,-0.0259638511615,1.03808362481,-88.4797694316,7.72958264027e-18,95,0.683277020185,2.82380036487,-86.8361293413,-183.763926063,0.0259638511615,-119.988204744
0.00356353594248,0.0,15.4183649346,0.836068785708,155.1771287812288,204,-0.0302011365747,1.04678481714,-85.7005904313,4.83687852547e-16,96,0.689248285845,2.84847800169,-86.3065673366,-179.655948459,0.0302011365747,-118.37570799
0.00340610481574,0.0,13.9424725036,0.854986029467,156.699231015416,204,-0.06630785014,1.02546558885,-83.5925030952,8.18646707968e-17,97,0.674709572032,2.78839340326,-86.8412486911,-175.317056177,0.06630785014,-119.321682891
0.00345920868017,0.0,15.2876282153,0.842344605728,156.88644920145757,204,-0.0341627416518,1.0333732365,-86.0654455777,-1.42226034999e-16,98,0.680066088403,2.81053044642,-86.5937924875,-186.270175331,0.0341627416518,-118.919560381
0.00540475689907,0.0,14.6145823476,0.848126689615,153.00587656249604,204,-0.0523064670997,1.02542065542,-83.2227449159,-3.62366941853e-16,99,0.674679255697,2.78826811399,-85.2263685528,-174.026688595,0.0523064670997,-115.885542576
