ExplainedVariance,AveragePolicyStd,NumTrajs,Total cost,Iteration,Perplexity,MeanKL,AverageReturn,dLoss,MaxReturn,MinReturn,StdReturn,AverageDiscountedReturn,MeanKLBefore,LossBefore,LossAfter,Entropy
0.938600349074,1.02062675605,204,246.47737637048678,24,4.21797619558,0.00918107690383,-230.791775906,1432.18716643,-181.572542351,-289.537354393,18.0631926278,-149.557473302,0.0,4.11620737495e-11,-1432.18716643,1.43935543851
0.935368370586,0.988322382534,204,244.43213404823615,25,4.08447089828,0.00723395941352,-231.117563158,1595.61620427,-182.370616214,-279.933021639,16.5040219195,-149.830567731,0.0,-8.4983325932e-11,-1595.61620427,1.40719219686
0.932838318083,1.00477720118,203,244.24892378524885,26,4.15247424324,0.00676101343983,-228.262912372,1244.13629497,-169.891350745,-301.038067303,17.7899864992,-147.723737287,0.0,-7.10055070297e-11,-1244.13629497,1.42370435977
0.923975723167,1.01008088929,204,245.97467519572075,27,4.17439296136,0.00736128281121,-228.322360786,1177.83211737,-184.32160884,-284.235839325,19.1333213349,-147.487400875,0.0,-7.04436509125e-12,-1177.83211737,1.42896894926
0.939259308854,0.995230997978,204,246.1251541079435,28,4.11302234994,0.00779373662277,-227.301228743,1500.14715051,-174.344572502,-277.316301564,16.6408560914,-146.874187768,0.0,-1.33817401604e-11,-1500.14715051,1.41415812321
0.929551034458,0.994635833571,204,243.41220041256202,29,4.11056269533,0.00803856190623,-227.472079511,1103.95853202,-170.362363473,-294.526282962,19.018831543,-147.268497471,0.0,7.06052993849e-11,-1103.95853202,1.41355992798
0.940271164482,0.991554675535,204,243.89074360999487,30,4.09782909691,0.00757610903379,-226.96028266,917.827716489,-186.686371572,-301.445849021,16.7304109882,-146.450978793,0.0,-6.37181418739e-11,-917.827716489,1.41045734492
0.917548167859,1.00143334806,204,244.14593175900964,31,4.13865499657,0.00879723278317,-228.463513068,1175.95211262,-178.337145824,-297.441649421,20.8048038014,-147.054225881,0.0,8.52651282912e-11,-1175.95211262,1.420370855
0.93024839998,1.03085500724,204,245.42610530216453,32,4.26024680996,0.00732112265712,-229.397585424,1254.16867216,-183.435237435,-307.424412545,19.2882524209,-147.460231252,0.0,-3.97226695981e-11,-1254.16867216,1.44932709521
0.940674231064,1.04008698557,204,247.9186185415494,33,4.29840009626,0.00577153039059,-231.023482329,916.220568749,-186.491205607,-288.121401448,17.2272256977,-149.093692607,0.0,-7.54799556191e-11,-916.22056875,1.45824288283
0.939015866522,1.0342571373,204,247.26029596088094,34,4.27430689956,0.00962346534232,-229.789626456,1837.17960295,-185.518882991,-278.969310239,17.293956564,-148.259897944,0.0,1.32204691639e-10,-1837.17960295,1.45262196049
0.939198904849,1.01570533681,204,244.33972634102432,35,4.19763729199,0.00717597364409,-230.207628044,1294.31050982,-180.802153265,-293.67027393,17.8657887815,-149.241766369,0.0,-7.2010841734e-11,-1294.31050982,1.43452181747
0.944068686793,1.01614762383,204,247.11759058338484,36,4.19946514543,0.0073668548929,-228.492340279,1222.71663706,-181.275643267,-287.400261708,16.3327616182,-147.582988481,0.0,-3.0405247764e-11,-1222.71663706,1.43495717085
0.956204202321,1.02191715904,204,251.04493869836477,37,4.22330908448,0.00794776958662,-228.160280126,1561.68320866,-187.629387256,-272.450750752,13.5046032726,-147.075406709,0.0,-8.99807450772e-11,-1561.68320866,1.44061896401
0.94692045783,0.997966462294,204,254.3482185302723,38,4.12432728909,0.00756816949795,-230.364795438,1285.38808744,-187.926389034,-274.110529759,15.8809360606,-147.631932219,0.0,1.00399910608e-10,-1285.38808744,1.41690292505
0.944470198505,0.997091579049,204,252.21494239040166,39,4.12071163167,0.00673799352583,-228.023654547,1329.18358165,-177.037061141,-278.201247265,16.2389692543,-146.029266122,0.0,-1.58922763838e-10,-1329.18358166,1.41602587458
0.962193473726,0.983312351484,204,253.94561145836207,40,4.06376578587,0.00918634638951,-229.520054102,1900.63209417,-186.162784077,-280.294893715,13.1814813091,-147.124654791,0.0,-1.90532589706e-11,-1900.63209417,1.40211007719
0.931249011497,0.984385759601,204,254.82948491703027,41,4.06820189325,0.00703759743407,-231.845364548,1355.95404807,-179.965358914,-304.5002748,18.9286643312,-148.094859013,0.0,-1.28888011375e-11,-1355.95404807,1.40320110657
0.943983792188,0.986435634994,204,254.76984668903154,42,4.07667347756,0.00691974678969,-228.183506811,1187.93528678,-180.660137596,-277.634081041,16.0312542577,-146.206639404,0.0,2.58811083675e-10,-1187.93528678,1.40528133173
0.960897547803,1.00962388703,204,248.1184041894483,43,4.1725042938,0.00927965890885,-225.629105885,1874.30091634,-183.574269751,-259.600642703,12.4092742516,-145.324092711,0.0,-1.54878887493e-10,-1874.30091634,1.42851640562
0.954589110648,0.997512873202,204,248.36336198707772,44,4.12245272722,0.00775508249154,-225.414698177,1160.7874468,-189.290843162,-283.243900703,14.5694472919,-145.049473098,0.0,1.00866592856e-10,-1160.7874468,1.41644830837
0.967533071703,1.00827895311,204,257.4497600073601,45,4.16694604321,0.00584826348559,-228.791462653,1337.56059214,-184.586402945,-271.039807747,12.1847208382,-146.8707672,0.0,-6.54267751088e-11,-1337.56059214,1.42718340376
0.969123058686,0.997567832313,204,254.4316166633988,46,4.12267985846,0.00618968968629,-229.458032643,1337.94170192,-187.202908912,-279.050220426,12.5917301667,-147.893918045,0.0,2.7802316005e-11,-1337.94170192,1.41650340299
0.964594826541,0.988162530361,204,253.26297525979209,47,4.08381027219,0.00713984861862,-230.703341367,1742.12033351,-191.487567532,-293.875777993,12.2545218604,-148.899790244,0.0,4.21240820003e-11,-1742.12033351,1.40703044285
0.961613550669,0.990917811015,203,245.49499484345716,48,4.09519710694,0.00762912577392,-227.969571992,1710.56530805,-191.546767419,-270.875824486,13.2124422535,-147.429274439,0.0,-1.11444187212e-11,-1710.56530805,1.40981484971
0.947352702135,1.01345158908,204,242.01230689135758,49,4.18832315806,0.00888600999628,-225.820846634,1597.90231487,-179.805660971,-272.559807567,16.2319857309,-146.186393009,0.0,1.82613923982e-11,-1597.90231487,1.43230045289
0.94922370391,1.01441968287,204,244.043422888667,50,4.19232402963,0.0077130220605,-226.442836773,1455.06183823,-184.760299142,-291.525703404,15.6634460997,-146.06788105,0.0,-3.4843683494e-11,-1455.06183823,1.43325524118
0.945735473971,1.01718577554,204,243.3853570251563,51,4.20375554754,0.00624666337592,-227.181265711,1302.61463213,-184.317405016,-270.335304026,16.1255951956,-146.613387796,0.0,5.7608084969e-12,-1302.61463213,1.43597830374
0.925598735454,1.00008217363,204,242.41330928609193,52,4.13307095567,0.00681426327982,-225.783200741,1444.01091338,-174.925723743,-286.113124681,19.7110649552,-145.705901522,0.0,8.2707729554e-11,-1444.01091338,1.41902070346
0.928156972825,0.995993964673,204,240.9826866599837,53,4.11617548632,0.0093563268253,-225.893945013,1484.61511678,-181.562149413,-295.327046438,19.0743993475,-145.667961145,0.0,-9.41543648603e-11,-1484.61511678,1.41492445222
0.939918167739,0.996434188394,204,243.01205552519914,54,4.11799481269,0.00633864860232,-225.19202554,1237.42284592,-175.116321443,-278.734569292,16.8640694276,-145.004875534,0.0,7.13473169434e-11,-1237.42284592,1.41536634894
0.94518528975,1.01541521587,204,246.71382108342542,55,4.19643830008,0.00677790785783,-227.401008126,1381.56805912,-189.736355819,-286.908388685,17.1372490341,-146.96574555,0.0,5.9756866122e-11,-1381.56805912,1.43423614172
0.941155976649,1.00131300208,204,241.951611038014,56,4.138157639,0.00652950437518,-222.681047873,1228.43475398,-180.019312474,-269.874736302,16.3101807199,-143.849588607,0.0,-9.11486441879e-11,-1228.43475398,1.42025067406
0.944264258254,0.981634824561,204,244.31620572899058,57,4.05683301776,0.00890606870207,-222.991788993,1805.98078399,-187.603218589,-268.56347109,15.7286659432,-143.576699298,0.0,-1.54778502515e-10,-1805.98078399,1.40040262433
0.95782083135,0.957640624153,204,242.5961093517805,58,3.95767143342,0.00761328270288,-223.004751929,1866.18075344,-181.959993749,-267.119145356,12.9555255481,-143.906599478,0.0,1.21924914609e-10,-1866.18075344,1.37565583045
0.946761471116,0.959873627502,204,240.5577231148062,59,3.96689983637,0.00625817981029,-223.208920326,1336.13098936,-176.769122201,-279.304489133,15.3266481941,-144.233794046,0.0,-1.14919629368e-10,-1336.13098936,1.377984892
0.949943008293,0.942629031676,204,242.31462951023738,60,3.89563255451,0.00897983418324,-223.472841093,1652.0932197,-175.267495282,-282.04092834,15.222204585,-144.322454347,0.0,-2.40940600804e-10,-1652.0932197,1.35985606781
0.94461799785,0.944601393691,204,240.52410856057924,61,3.90378379685,0.00818354620304,-222.279550122,1376.86279299,-183.647725815,-278.832239327,16.219085635,-143.499266079,0.0,1.24759313991e-10,-1376.86279299,1.36194628711
0.93168983007,0.960049034762,203,241.6381172048185,62,3.96762474746,0.00856271689795,-224.949594015,1401.4790007,-176.635292317,-285.471646101,19.185191813,-145.278027635,0.0,3.96263022395e-11,-1401.4790007,1.37816761526
0.935699075889,0.933101525753,204,242.1086568450193,63,3.85625793206,0.00673463381005,-223.868684468,1199.32789075,-186.302850557,-288.561598752,17.3432951043,-144.141022533,0.0,7.37832017705e-11,-1199.32789075,1.34969726561
0.929609968318,0.939796625101,204,240.89098717570695,64,3.88392697905,0.00959974578364,-224.201224241,1506.01413983,-172.229221234,-286.495925469,18.9430219361,-144.482658364,0.0,-6.44764241997e-11,-1506.01413983,1.3568467498
0.953826839253,0.935403400958,204,241.33686820792173,65,3.86577096389,0.00618721583644,-227.490929526,1307.62833157,-184.544537753,-270.399825049,14.7265931303,-146.962027149,0.0,1.10144782184e-10,-1307.62833157,1.35216113534
0.913186645537,0.927237924297,204,243.51785180020636,66,3.83202524247,0.00600122323406,-230.525439492,849.012383419,-179.032819411,-297.450500593,23.1568958025,-148.866215929,0.0,8.81250628026e-12,-849.012383419,1.34339344737
0.938212501103,0.934767967343,204,239.72106320880604,67,3.86314488747,0.00873782667739,-225.344280447,1644.51057905,-184.044413569,-286.248077632,17.9129771041,-145.77286219,0.0,-1.06915587494e-10,-1644.51057905,1.35148158944
0.922482556332,0.951482974798,204,235.6338864523692,68,3.93222352286,0.00687385042158,-221.135863716,1085.78176666,-175.482588662,-285.684292104,19.967641225,-143.050805574,0.0,-8.25691737205e-11,-1085.78176666,1.36920504779
0.930100582261,0.978652743072,204,242.49572203005334,69,4.04450887609,0.00635516063977,-224.67182869,1233.48668367,-175.834031646,-276.973373876,18.3620248197,-144.660793402,0.0,5.21227505601e-11,-1233.48668367,1.39736012808
0.930778670953,0.962425672462,204,238.5376648214502,70,3.9774467526,0.0088919077993,-223.604249946,1342.82622155,-174.245512313,-293.534809359,19.2592745957,-144.907616846,0.0,6.7861938291e-11,-1342.82622154,1.38064009399
0.916332328773,0.957131000108,204,246.5626480407649,71,3.95556529415,0.00876482305715,-232.592385081,1195.8971364,-179.116006855,-300.466619197,23.5545523504,-150.143801816,0.0,3.75315334367e-11,-1195.8971364,1.37512352252
0.927802904753,0.934585253401,204,243.5268378859152,72,3.86238977983,0.00750806515165,-229.874594191,1226.82778289,-179.586692697,-288.616067319,20.4502843494,-148.776831159,0.0,-2.13575823693e-11,-1226.82778289,1.35128610585
0.93125156235,0.907918619727,204,241.18275976310267,73,3.75218374674,0.00871538372637,-227.590871944,1372.63682385,-174.105010457,-288.575324661,19.6042320696,-147.640378888,0.0,3.28299748498e-11,-1372.63682385,1.32233800296
0.924016571646,0.918749366108,204,240.65399272987096,74,3.79694431189,0.00697687200337,-226.140627529,1233.92389952,-173.80123284,-293.134379602,20.6234175446,-146.333261907,0.0,-6.36224406492e-11,-1233.92389952,1.3341966148
0.922740898994,0.907538965483,204,240.184176875901,75,3.75061473774,0.00729713945886,-225.360814168,1192.30451768,-176.724157959,-300.04419604,21.7384126359,-146.244791071,0.0,1.61327284864e-10,-1192.30451768,1.32191975661
0.927755137536,0.915450995086,204,236.28124891435175,76,3.78331303055,0.00517911797204,-220.283365174,948.17892033,-165.701352816,-291.347435637,19.6499371567,-143.340955971,0.0,-1.56781254645e-10,-948.17892033,1.33060008887
0.939980346736,0.921413844926,204,240.51091133862894,77,3.80795588705,0.00756542262321,-224.79840683,1353.60368221,-167.447369811,-307.477551521,19.0530277895,-145.682175327,0.0,1.70506941899e-10,-1353.60368221,1.33709253258
0.939102076292,0.909163314886,204,236.13237674583164,78,3.75732773745,0.00925233977633,-219.467307358,1549.28110635,-170.172841524,-280.972721801,16.6727940461,-142.273416027,0.0,-4.463868164e-11,-1549.28110635,1.3237079966
0.934277690815,0.893144105624,204,240.7736526276563,79,3.69112464906,0.00954058528275,-222.522017576,1766.56277829,-179.052510634,-279.418476111,17.3148155694,-143.063321502,0.0,1.54109502937e-10,-1766.56277829,1.30593119456
0.929530057603,0.892006256667,204,239.82193333561864,80,3.686422225,0.00713910188925,-222.266723691,1282.96400018,-162.167243255,-292.905550333,19.1841417358,-143.743559663,0.0,7.86566367594e-11,-1282.96400018,1.30465640098
0.93753218823,0.889204600655,204,240.20199104765445,81,3.67484373336,0.00818822537041,-220.991878611,1401.50780121,-176.632347394,-277.587761046,17.2707056933,-142.259802816,0.0,9.95260540648e-11,-1401.50780121,1.30151061023
0.948962059734,0.885588019377,204,239.32965405430954,82,3.65989737451,0.00672771863015,-219.639440267,1419.81537511,-177.832687302,-257.523257644,15.3761372379,-141.780140221,0.0,4.91173768324e-11,-1419.81537511,1.29743510727
0.932472522101,0.881738091683,204,241.0738990513945,83,3.64398665762,0.00941158628235,-224.440272905,1598.46723657,-163.008077506,-281.107668115,18.6066184736,-144.76441353,0.0,5.42232925227e-13,-1598.46723657,1.29307831793
0.940860444064,0.879090695638,204,239.36403623565147,84,3.63304568098,0.00672999674174,-224.131669824,1344.76850997,-175.130990252,-272.24855472,17.3723649904,-144.823273955,0.0,-3.61446428343e-11,-1344.76850997,1.29007132706
0.929278185306,0.881549850999,204,237.12365556388727,85,3.64320870945,0.00999983730091,-222.935477564,1682.40508333,-166.651438703,-281.979177732,18.7935383527,-144.14307513,0.0,2.21881180096e-10,-1682.40508333,1.29286480693
0.940567941511,0.888460346571,204,237.2476248528841,86,3.67176793117,0.00687570180084,-222.198023237,1371.96482902,-168.558515482,-266.948748431,17.4986574125,-144.050005243,0.0,3.58855167804e-11,-1371.96482902,1.30067327119
0.932715922542,0.885520990362,204,235.94551102784968,87,3.6596203616,0.00742703458126,-221.358648235,1408.28804566,-164.736983551,-270.833351497,18.4261065168,-143.76924983,0.0,4.1083358937e-11,-1408.28804566,1.2973594157
0.931141461833,0.885444392549,204,235.37611228304647,88,3.65930380342,0.00757697266152,-220.113736581,1319.16364158,-168.341614187,-267.013792236,18.7040922976,-142.574439247,0.0,7.07635061659e-11,-1319.16364158,1.29727291167
0.937171446632,0.894206735757,204,236.3600947085739,89,3.69551621393,0.0067603310048,-222.718394335,1301.00047843,-168.628452875,-264.128440809,17.6557165897,-144.852744243,0.0,-8.50164383337e-12,-1301.00047843,1.30712025071
0.932370542731,0.887105568028,204,235.4103015296301,90,3.66616899541,0.00956622790242,-220.519546775,1466.29405027,-158.40698005,-271.939790644,18.3442896947,-143.118035752,0.0,1.76672232399e-10,-1466.29405027,1.29914724639
0.926614892584,0.899805835049,204,232.58732461578637,91,3.71865578713,0.00952083584657,-218.678025184,1558.34802275,-166.982194228,-289.34008276,18.2784867149,-141.847531675,0.0,-6.0440319416e-11,-1558.34802275,1.31336225544
0.935544007394,0.89021653328,204,230.9869492278614,92,3.67902577904,0.00776826043556,-216.24897096,1471.0769185,-157.398678146,-257.709242284,16.6195200625,-140.853039426,0.0,1.51629708789e-10,-1471.0769185,1.30264798318
0.919257579197,0.895210565324,204,228.6037547196751,93,3.69966477185,0.00953400586979,-215.684831657,1798.31482953,-164.741535835,-288.186560505,18.4856017578,-140.181323876,0.0,-1.12268305763e-10,-1798.31482953,1.30824221334
0.893708791189,0.917448356006,204,229.75240424274614,94,3.79156758665,0.00658084830741,-216.560748256,1021.34528749,-136.162779023,-282.850361405,24.7230148561,-141.850438392,0.0,-1.92021953893e-11,-1021.34528749,1.33277954484
0.896121754871,0.885861819115,204,229.1065582390772,95,3.66102891528,0.00665970260795,-216.740357514,972.629408338,-153.218733676,-299.416224516,23.6492289853,-141.645087034,0.0,-2.26830776384e-11,-972.629408338,1.2977442323
0.915444055656,0.893257983334,204,230.75151078433476,96,3.69159527504,0.00713862611039,-217.157446939,1146.45370731,-143.236243485,-300.221813341,21.8027236541,-141.882969261,0.0,1.50883527894e-10,-1146.45370731,1.30605868849
0.899217844498,0.894938166003,204,228.08765890958261,97,3.69853901864,0.00693444282332,-213.908796915,1160.19779524,-157.649709142,-290.669414765,22.1254453913,-139.572185528,0.0,-9.39521793697e-11,-1160.19779524,1.30793788185
0.892979808378,0.893393598696,204,229.46260851508575,98,3.6921557369,0.00667216476771,-211.85482594,1012.44619249,-144.893728156,-292.902164293,22.8227181404,-138.13460667,0.0,-3.01003805214e-11,-1012.44619249,1.30621049801
0.888143840546,0.889440375974,204,227.04259006359692,99,3.67581812941,0.00677990670835,-207.175780083,1180.53647792,-144.549188361,-259.413897775,22.0713332107,-134.724343495,0.0,2.14812168053e-10,-1180.53647792,1.30177572814
