NumTrajs,MaxReturn,AveragePolicyStd,MinReturn,Iteration,AverageReturn,dLoss,AverageDiscountedReturn,Entropy,Perplexity,LossBefore,MeanKL,StdReturn,LossAfter,ExplainedVariance,MeanKLBefore
34,-385.591743006,1.45972028462,-857.747275315,133,-590.416151471,27813.7513008,-155.175853138,1.79718336469,6.03263178849,-4039845.1707,0.00661829531112,93.721431289,-4067658.922,0.642006750181,0.0
34,-383.742551135,1.46288703718,-746.732650885,134,-551.782007436,16927.8513505,-151.187027311,1.79935043912,6.0457191261,-2918751.30249,0.00843440292526,75.5952328306,-2935679.15385,0.688341545635,0.0
34,-437.78172106,1.50006134089,-737.705365624,135,-568.190702335,13909.5646662,-159.116839394,1.8244445344,6.19935053659,-2126605.20699,0.00667861214162,73.2697594993,-2140514.77166,0.698291518105,0.0
34,-410.30658737,1.50996279102,-764.340028026,136,-542.923845994,16094.2605487,-146.897533388,1.83102354202,6.24027057001,-1976623.78693,0.00995424246664,70.1740816832,-1992718.04748,0.661864054986,0.0
34,-387.241423803,1.54265212016,-701.675440354,137,-534.556317689,10995.3247484,-148.045928068,1.85244162437,6.37536678549,-2135989.25619,0.00704465757025,64.9034945354,-2146984.58094,0.717222067443,0.0
34,-422.308336136,1.50010493174,-620.944393849,138,-514.827132094,7011.46291817,-143.805249224,1.82447359336,6.19953068587,-1397766.12376,0.00652041599809,55.4238516096,-1404777.58668,0.727413898506,0.0
34,-427.183653411,1.49314613702,-610.491614364,139,-514.57341224,10711.6066916,-141.984107844,1.81982392843,6.17077185673,-1450382.05841,0.00928575124089,45.3080722563,-1461093.6651,0.754927573579,0.0
34,-401.373132934,1.51044765252,-630.465940756,140,-517.634799371,8014.92844367,-141.508595179,1.83134459872,6.24227437233,-1330406.21714,0.00640342866932,50.1009384981,-1338421.14559,0.771535434171,0.0
34,-450.144466078,1.48217871701,-608.760745024,141,-520.964059389,6739.3058738,-138.997566214,1.81245164458,6.1254464562,-1321530.85094,0.00637250714342,38.3022928312,-1328270.15682,0.79322782703,0.0
34,-439.039198329,1.47184704977,-628.136339423,142,-522.662518904,5528.80402874,-140.642937623,1.8054566417,6.08274845104,-1163750.6877,0.0076883770605,48.8567118574,-1169279.49173,0.777967742492,0.0
34,-419.210658336,1.42562401628,-616.632703708,143,-511.401185975,9904.26532636,-139.685368212,1.77354815723,5.89172107127,-1528474.59682,0.00927294739913,50.0281796852,-1538378.86215,0.796974103813,0.0
34,-398.634061271,1.4623028047,-696.14555814,144,-504.129546585,17226.5768074,-137.047698738,1.79895098985,6.04330465021,-2624959.3863,0.00708340112729,55.5065340704,-2642185.96311,0.749847184673,0.0
34,-398.33709404,1.45454986208,-604.151567717,145,-487.796194935,12201.3428091,-132.90163209,1.79363501282,6.01126382116,-1487741.24492,0.00953582709735,52.9749510896,-1499942.58773,0.767875952942,0.0
34,-409.60074983,1.48976755639,-650.889287832,146,-516.024994927,10056.3128751,-139.969139151,1.81755863857,6.15680909065,-1725449.1089,0.00665170492228,56.5783601368,-1735505.42178,0.782583108357,0.0
34,-416.183998308,1.52496070902,-609.684145068,147,-518.062693041,9499.74051189,-138.739222874,1.84090717835,6.30225293596,-1108301.13027,0.00915067632044,50.2774157989,-1117800.87079,0.775573527463,0.0
34,-394.109205874,1.57361838227,-614.130142088,148,-511.449941672,9134.66668175,-139.535999366,1.87231620289,6.50334202782,-1119627.30508,0.00954742019788,49.6363902927,-1128761.97176,0.731815014441,0.0
34,-434.934507115,1.62671112916,-679.651353306,149,-525.028046072,7837.20001755,-142.330760868,1.90549879753,6.72276008758,-1507416.80709,0.00666386245976,48.1194410983,-1515254.00711,0.760725987604,0.0
34,-421.784553684,1.63417382086,-625.618896477,150,-526.355867892,3796.99952508,-145.097932425,1.9100759015,6.75360138755,-1313603.80137,0.00962149746058,52.2083531915,-1317400.8009,0.711718446386,0.0
34,-407.272732834,1.62945614369,-637.614462488,151,-483.020152041,8303.17142508,-134.992316934,1.90718483817,6.73410449519,-1961508.28173,0.0064515685752,47.7797290249,-1969811.45315,0.751699468947,0.0
34,-383.994275675,1.63748146615,-657.21008275,152,-490.985335587,13412.3788157,-141.271794741,1.91209790328,6.76727099694,-2458924.6552,0.00754574057018,52.7967007125,-2472337.03401,0.766887479986,0.0
34,-405.782286671,1.64512347747,-613.679215765,153,-497.695192218,6569.79365662,-135.666473411,1.9167539769,6.79885337674,-1347687.9243,0.00702561626244,52.0768432365,-1354257.71795,0.73907555406,0.0
34,-349.550781364,1.65917253459,-560.527444108,154,-474.024217843,7238.78470426,-133.566974289,1.92525753816,6.8569143556,-1233150.3786,0.00678717164867,49.6418224688,-1240389.1633,0.760256922611,0.0
34,-393.486367164,1.67370628425,-660.104668041,155,-469.145638955,14625.3284984,-129.511048605,1.93397903244,6.91697843849,-2262762.22142,0.0066314182981,51.8534871352,-2277387.54992,0.703467136687,0.0
34,-373.420468943,1.665924711,-597.781700127,156,-462.791772519,11879.52212,-127.342783055,1.92931888445,6.88481928677,-1565410.91803,0.00993570924731,49.5335795431,-1577290.44015,0.740544739449,0.0
34,-372.672763335,1.6993989795,-633.476127716,157,-471.064733325,11514.9079873,-127.854122089,1.94921318029,7.02315944576,-1760120.8601,0.00904387041939,59.6637675633,-1771635.76809,0.65873022785,0.0
34,-396.491403212,1.7137646314,-593.079269975,158,-465.71301644,8002.62883471,-127.61754554,1.95763102271,7.08252882578,-1810247.46309,0.00674448774799,42.6217021312,-1818250.09192,0.759892625604,0.0
34,-356.971048787,1.73821019129,-634.215997648,159,-463.745932727,11888.5618212,-125.430864628,1.97179449134,7.1835557576,-1746578.02245,0.00917592682167,60.3752822092,-1758466.58427,0.729759812765,0.0
34,-396.17546592,1.73803242215,-605.305850352,160,-509.658399175,7851.25707622,-135.187848589,1.97169221474,7.18282108552,-1329315.50404,0.00659678836328,49.410824958,-1337166.76112,0.726851930829,0.0
34,-381.616043121,1.6951968764,-620.265017853,161,-471.723310781,10950.5181708,-127.592361814,1.94673741856,7.00579328251,-1862081.78753,0.00705726174992,47.153073002,-1873032.3057,0.744081052395,0.0
34,-374.233048204,1.69597068095,-593.330597301,162,-472.593808975,8273.53728636,-130.531759671,1.94719378325,7.00899120883,-1193388.88986,0.0096138130491,49.7899007389,-1201662.42715,0.725904495875,0.0
34,-387.390430666,1.70395488375,-523.051253383,163,-464.295761226,5117.59463665,-123.691459909,1.95189048459,7.04198777409,-1156354.92778,0.0070869382318,33.3955419854,-1161472.52241,0.743325534906,0.0
34,-421.300667815,1.70794470371,-715.363015302,164,-506.42018434,12484.0089291,-133.431619271,1.95422925317,7.05847662811,-2772636.17207,0.00679690158673,58.7599507641,-2785120.181,0.684937690613,0.0
34,-404.998173604,1.64478803956,-643.79992389,165,-490.523869483,16864.7925859,-130.495887897,1.91655005779,6.79746710198,-1799270.49575,0.00941175991712,51.2405791181,-1816135.28834,0.68564537263,0.0
34,-411.480161718,1.68805430602,-579.252787663,166,-497.641933344,8223.07075169,-130.961989564,1.94251510067,6.97627495795,-1025635.68457,0.00973908210988,49.3868411485,-1033858.75533,0.76439684533,0.0
34,-398.144228282,1.70731651831,-590.09723782,167,-503.412536399,6224.61550627,-134.735310978,1.95386138356,7.05588050663,-919612.686581,0.00969469296547,44.9988739197,-925837.302087,0.771245379449,0.0
34,-383.744245078,1.70867650133,-754.694100292,168,-484.24567953,18900.7114759,-135.047478927,1.95465762822,7.06150095111,-3192686.6169,0.00720466946068,66.7185568338,-3211587.32838,0.675752324364,0.0
34,-425.31886272,1.73885880513,-655.504442221,169,-542.361049427,6851.95404355,-147.827322432,1.97216757214,7.18623630437,-2085367.57614,0.00693682534018,50.4426094641,-2092219.53019,0.719734731151,0.0
34,-383.289985907,1.77884733634,-747.953119302,170,-563.034045441,8921.55166594,-147.32119553,1.99490412389,7.35149816109,-2376781.65653,0.0070137024736,71.209149917,-2385703.20819,0.65079192699,0.0
34,-445.045203033,1.77123911888,-902.379667731,171,-624.254722855,22072.6881751,-157.137917664,1.99061790202,7.32005544225,-4029352.2242,0.00687799994899,109.285245856,-4051424.91238,0.59507181729,0.0
34,-440.926260276,1.74129061968,-900.281163369,172,-631.609983324,27979.6963758,-156.035797877,1.97356510693,7.1962863406,-4240651.01241,0.00984899646016,106.545919468,-4268630.70878,0.641750527399,0.0
34,-465.086600868,1.79363176483,-782.789015269,173,-606.226185695,17299.6974648,-151.205849609,2.00318101648,7.41259823228,-1921647.75342,0.00831111301632,87.9808331953,-1938947.45088,0.675760335642,0.0
34,-401.396305875,1.84976958283,-863.857761155,174,-568.53685504,18095.8939171,-151.379448006,2.03399961472,7.64460075286,-3698407.33787,0.00994598011216,98.2088085548,-3716503.23179,0.634918037836,0.0
34,-431.452985356,1.87095634637,-670.72898402,175,-543.924281341,6348.34535871,-145.142643397,2.04538824851,7.73215995483,-1260579.66004,0.00669366905173,57.0648223014,-1266928.0054,0.68081966651,0.0
34,-360.569995355,1.88645803047,-656.421256367,176,-516.675468354,4995.95917818,-138.633580469,2.05363954608,7.79622425074,-1103986.09225,0.00697582056426,54.5600986558,-1108982.05142,0.70885522681,0.0
34,-396.296345878,1.88962864552,-614.243547971,177,-505.03643985,6208.92329599,-140.02968788,2.05531885912,7.80932755098,-1573514.98822,0.00672449528924,55.3361087752,-1579723.91152,0.728136073648,0.0
34,-409.603627126,1.84515356324,-638.786661379,178,-516.534011726,8592.45716599,-143.110867566,2.03150103934,7.62552398396,-1363961.02593,0.00676169307277,54.5012517896,-1372553.4831,0.772379221567,0.0
34,-379.833200841,1.82307228192,-587.967993671,179,-482.240330847,4576.21443603,-139.282917921,2.0194616781,7.53426798033,-907890.794079,0.00867262977265,43.3767746213,-912467.008515,0.8063032166,0.0
34,-391.679675325,1.86395168804,-558.056188957,180,-478.795163553,6466.89641936,-132.697871247,2.0416373307,7.70321158373,-873026.292586,0.00933350443883,41.7604301163,-879493.189005,0.740958655737,0.0
34,-382.683436439,1.88893664101,-524.924625146,181,-461.100976692,5400.95120471,-131.669541625,2.05495258014,7.80646768225,-768693.245664,0.00939547290404,37.0280838956,-774094.196868,0.770592086028,0.0
34,-376.341467944,1.87785331711,-560.19011595,182,-486.533254504,7091.35309158,-136.827613843,2.04906780504,7.76066328207,-1012436.96711,0.00964463401288,41.889693147,-1019528.3202,0.778399013591,0.0
34,-331.55425418,1.86281092337,-608.595153233,183,-455.156447956,10540.8685934,-125.287815622,2.04102512927,7.69849710981,-1680644.83797,0.00694584117404,48.3027343154,-1691185.70657,0.740548591954,0.0
34,-353.394285137,1.91684244343,-555.46366831,184,-462.539919596,4415.83016936,-126.653978226,2.06961780476,7.92179486687,-873976.439824,0.00671888917996,42.9608644716,-878392.269993,0.761203728149,0.0
34,-346.314072523,1.89354425562,-577.121625663,185,-474.487982675,5880.49167081,-133.021108376,2.05738887368,7.82550971564,-1044892.42165,0.00946092350586,49.5254748021,-1050772.91332,0.767253554026,0.0
34,-366.056979386,1.86573659231,-548.044953739,186,-460.081647318,9099.67180412,-128.987827603,2.04259446399,7.71058811358,-1355219.39623,0.00854659411416,47.2293500623,-1364319.06803,0.74545852901,0.0
33,-371.203818774,1.89494030657,-580.18439267,187,-483.233865542,7857.19792133,-128.365438153,2.05812587075,7.83127921917,-1132608.27519,0.00952542804635,56.5320614209,-1140465.47311,0.746631483228,0.0
34,-402.060341549,1.90210179437,-621.301692519,188,-483.029381117,6299.8189301,-129.859504741,2.06189801554,7.86087572431,-1727080.57792,0.00592005208322,44.4174864088,-1733380.39685,0.705081416369,0.0
34,-394.10014954,1.86917270999,-569.962269277,189,-489.021520688,9522.81582805,-130.004219401,2.04443446511,7.72478866485,-1330458.06191,0.00761133636307,42.1527871007,-1339980.87774,0.761550983693,0.0
34,-398.646457646,1.83731527746,-623.957780623,190,-493.75600829,5828.58522473,-130.132728325,2.02724395098,7.59313045456,-951360.576851,0.00703310052431,43.7147884183,-957189.162076,0.757505718356,0.0
34,-402.572010054,1.78307722447,-678.41897136,191,-506.719648632,11805.3456767,-134.754629733,1.99727918268,7.36897915239,-2478745.27103,0.00661134878093,53.9434770574,-2490550.61671,0.724970829341,0.0
34,-420.465916393,1.7740696138,-599.20044468,192,-500.614186694,9104.21609405,-131.00074604,1.99221465747,7.33175311733,-1232742.78637,0.00964919833635,41.7730719563,-1241847.00247,0.782512494212,0.0
34,-359.908270057,1.80276978489,-639.866741756,193,-488.55790146,6276.93182192,-131.210343153,2.0082627848,7.45036321427,-999243.726002,0.00650146378441,53.9772199213,-1005520.65782,0.736069896029,0.0
34,-404.582601269,1.82462860569,-559.226731855,194,-484.163480798,7036.32426659,-131.221306082,2.0203149958,7.54069984837,-1140652.09522,0.00916305452362,42.0661347005,-1147688.41949,0.795997665462,0.0
34,-409.230872412,1.82463817838,-547.96950642,195,-488.181571846,7452.80027468,-130.584678423,2.02032024216,7.54073940972,-972033.993351,0.00949821909329,36.561653188,-979486.793626,0.796663079138,0.0
34,-388.542489035,1.83832379787,-551.586695325,196,-484.598049166,5542.2717798,-128.922004435,2.02779271021,7.59729839847,-888051.07496,0.00638744249473,40.5269162791,-893593.346739,0.810835465431,0.0
34,-420.258386693,1.85233360954,-587.136717049,197,-487.568788885,6517.76505547,-127.326536502,2.03538478795,7.65519718643,-1005851.31339,0.00953629827988,35.6444675743,-1012369.07845,0.795560081569,0.0
34,-397.720066648,1.84293075546,-583.649383144,198,-498.839158653,5840.18170367,-129.583296109,2.03029563954,7.61633771658,-1052308.64505,0.00668911261084,45.8626417848,-1058148.82675,0.756315339403,0.0
34,-418.053309886,1.84981761568,-567.717195767,199,-486.303005197,4775.67565141,-128.531781519,2.03402558132,7.64479925974,-879069.294276,0.00647503427207,38.9395608623,-883844.969928,0.77879392564,0.0
33,-422.895124676,1.84650153559,-572.798047705,200,-504.09900399,6120.66120812,-137.173668072,2.03223132013,7.63109479155,-933058.978321,0.00789685838271,37.1210485732,-939179.639529,0.811495938163,0.0
34,-402.901180876,1.84663542989,-550.745388717,201,-497.240972138,4327.14119655,-132.919730953,2.03230382993,7.63164814073,-901167.101637,0.0076973334964,39.5508467389,-905494.242834,0.806453253864,0.0
34,-453.302962302,1.85136190071,-616.208272545,202,-519.973040522,5881.16362546,-136.712548211,2.03486006401,7.6511813749,-902802.570136,0.00675475224553,36.6760294891,-908683.733761,0.801778671202,0.0
34,-446.813533184,1.87943725328,-615.093369353,203,-517.41162446,9318.23875597,-133.043885032,2.04991093188,7.76720926475,-1572376.44876,0.00889005204995,38.7625586753,-1581694.68752,0.789021874363,0.0
34,-373.76735206,1.85340698705,-581.89640524,204,-515.31973224,5989.81801135,-137.204374339,2.03596409322,7.65963316733,-1074229.48638,0.00914355184885,48.3937519798,-1080219.30439,0.809352143397,0.0
34,-403.085060735,1.85653453981,-628.067780764,205,-501.371049594,12183.8507641,-138.233323721,2.03765013247,7.67255850269,-2048367.12236,0.00942079794916,47.0264075081,-2060550.97313,0.797301335771,0.0
34,-423.039560231,1.85219648034,-625.132937431,206,-505.76310135,10822.6509803,-138.730669604,2.0353107547,7.65463046831,-1861766.16984,0.00664649236627,42.3303971974,-1872588.82082,0.792606665345,0.0
34,-438.534014862,1.84761068009,-617.91406343,207,-510.805080999,8046.71825313,-137.885877312,2.03283181328,7.63567858783,-1296958.43456,0.00930435645876,37.4029370537,-1305005.15281,0.802867769447,0.0
34,-408.094020711,1.84524580879,-563.935362647,208,-497.653940325,5673.63226516,-134.206995738,2.03155103152,7.62590521006,-1211871.42127,0.00837828715318,35.4222848803,-1217545.05354,0.804060430775,0.0
34,-380.322500453,1.8568174289,-618.980719575,209,-518.012010766,8331.29984754,-135.909200221,2.03780249567,7.67372760731,-1389888.38445,0.00642901848885,59.2035713909,-1398219.6843,0.756221310351,0.0
34,-445.868367183,1.85316002608,-662.544876154,210,-527.434850436,6419.64911791,-137.096397698,2.03583083732,7.658612544,-1188340.76132,0.00919300673774,48.7365843773,-1194760.41044,0.776137823846,0.0
34,-401.226129548,1.8582649029,-630.474055302,211,-523.502515481,6865.63472815,-136.563732405,2.03858173765,7.67970962849,-972523.236382,0.0095232135061,52.0642278253,-979388.87111,0.7715102687,0.0
34,-411.858820086,1.79011443613,-621.928165942,212,-511.317626461,7950.98027821,-135.468384399,2.00121808181,7.39806205765,-1500870.14083,0.00673393474449,42.1548477143,-1508821.12111,0.794631131447,0.0
34,-444.706138302,1.7971776474,-603.78439905,213,-522.996001011,8104.68684016,-135.714064174,2.00515599388,7.42725241235,-1085057.07327,0.00914747613668,39.5982502381,-1093161.76011,0.798807397572,0.0
34,-444.21187657,1.80501896775,-615.093149216,214,-533.737546876,6733.7759964,-139.900318715,2.00950963338,7.45965848279,-883027.263046,0.00969732147794,46.1149046037,-889761.039042,0.812552674467,0.0
34,-461.169643682,1.84527637276,-625.56857515,215,-544.993718649,7039.99726857,-143.796966384,2.03156759501,7.62603152271,-1301317.32088,0.00625676206476,41.5538927157,-1308357.31815,0.834656945631,0.0
34,-437.539812212,1.84528417953,-610.764908565,216,-518.241674874,6682.34454978,-136.881204538,2.03157182568,7.626063786,-910900.663041,0.00978494356663,40.5481208581,-917583.007591,0.779207386125,0.0
34,-425.398032999,1.79708261623,-717.095122549,217,-524.828145282,16719.1387589,-132.759561599,2.00510311448,7.42685967405,-3010563.02942,0.00783801978234,57.0691562654,-3027282.16818,0.74933180931,0.0
34,-396.5689866,1.82132207873,-611.487626672,218,-517.772963463,7913.8101856,-128.79884976,2.01850118747,7.52703486074,-1171013.37957,0.00894919715091,50.4881724769,-1178927.18975,0.751694150353,0.0
34,-379.336463764,1.83159777598,-633.24056622,219,-505.38720219,12131.8751142,-127.505851539,2.02412722075,7.56950155692,-1493278.53107,0.00985897893908,57.5524155365,-1505410.40618,0.744353919855,0.0
34,-404.198848836,1.85252173968,-655.913903129,220,-539.585488349,10596.3159589,-129.872677228,2.03548634664,7.65597467776,-1834244.02866,0.00656321202907,54.2276960745,-1844840.34462,0.715142826859,0.0
34,-455.929322223,1.85449852923,-671.351370112,221,-551.978929455,10411.1942784,-136.683303961,2.03655285807,7.66414421791,-1796892.4879,0.00659851600158,53.5458100648,-1807303.68217,0.752364540624,0.0
34,-437.490793833,1.85553821751,-622.059651527,222,-549.260712435,7297.06141154,-136.62048113,2.03711333139,7.66844097027,-1276839.23792,0.0066580517277,53.2630791838,-1284136.29933,0.744448764625,0.0
34,-422.844679929,1.86143709946,-659.71430681,223,-538.50566188,10032.7140762,-132.544620055,2.04028735672,7.69281946465,-1599921.10809,0.00939123355849,50.2908960358,-1609953.82216,0.751545668642,0.0
34,-398.912629935,1.86011132546,-635.740917787,224,-515.568084162,9158.20606343,-132.397756707,2.03957487154,7.6873403969,-1388231.1054,0.00980196039995,51.6386598558,-1397389.31146,0.745064684128,0.0
34,-455.683120128,1.87388267328,-636.283165045,225,-533.176392493,6065.94848921,-138.839973916,2.04695110742,7.74425367783,-1351946.28499,0.00697588189616,41.0390226873,-1358012.23348,0.815489072527,0.0
34,-390.293671688,1.87897868722,-641.875611551,226,-523.375823201,7125.46507441,-135.048267282,2.04966691096,7.76531413442,-1405200.31916,0.00870732654072,52.8003836106,-1412325.78423,0.776613526401,0.0
34,-467.456625358,1.8693654784,-643.231762127,227,-533.346434749,8145.22829607,-136.216824684,2.04453759013,7.7255853249,-1442770.05064,0.00928928798765,40.4715650867,-1450915.27893,0.825006027165,0.0
34,-449.805772132,1.91485903133,-609.569476051,228,-523.786380483,2750.070442,-135.379888737,2.06858254024,7.91359795749,-665973.74966,0.00743759293447,41.2955669119,-668723.820102,0.820825150858,0.0
34,-421.181146089,1.91243135115,-559.036038306,229,-494.254739446,4611.90839768,-132.739391304,2.06731392446,7.90356500752,-871476.287326,0.00655124760123,36.1142307777,-876088.195724,0.832723117824,0.0
34,-359.495201334,1.85734498413,-566.981248342,230,-490.6094787,5837.08099492,-129.173795131,2.0380865733,7.67590785135,-855166.415692,0.00861949107079,44.9096976166,-861003.496687,0.778705207942,0.0
34,-413.815611995,1.83768242627,-571.009332863,231,-489.790017284,5540.011027,-129.534784249,2.02744375998,7.59464778197,-652677.713722,0.00966255203997,41.750327817,-658217.724749,0.803094680215,0.0
34,-398.760099087,1.85607678479,-542.127331893,232,-468.757301733,5437.89614301,-125.195320776,2.03740353783,7.67066672415,-1044555.95186,0.00684015140824,38.9736644532,-1049993.84801,0.783616672571,0.0
34,-391.686944101,1.84224361719,-514.904425169,233,-456.95466472,3492.40397963,-121.83137728,2.02992271918,7.61349795871,-752605.785891,0.00878913417498,32.650151161,-756098.189871,0.803679830342,0.0
34,-376.71476309,1.80348795806,-534.076213538,234,-471.426409179,4891.20454595,-124.943156938,2.00866107756,7.45333123105,-781038.560259,0.00930125500958,36.9868915819,-785929.764805,0.783872172007,0.0
34,-422.68329376,1.76132829094,-566.704634687,235,-490.304741556,7580.60683531,-127.994632462,1.98500676837,7.27909665288,-1230484.69069,0.00901268935236,42.0075229895,-1238065.29753,0.775350281171,0.0
34,-302.710870317,1.76583374514,-602.244636868,236,-498.846146821,5660.83665677,-129.587871062,1.9875614889,7.29771648471,-1037747.46258,0.00926930332954,59.1728446024,-1043408.29924,0.727112633045,0.0
34,-407.417248657,1.72521696114,-606.37458261,237,-500.200193173,7139.54977648,-129.55913459,1.96429135035,7.12985822795,-1404830.34715,0.00738796906079,38.9751765983,-1411969.89693,0.769545495742,0.0
34,-412.839697081,1.72958537044,-630.322120404,238,-501.250626874,11813.4301405,-130.638951373,1.96682024273,7.14791169007,-1690088.6526,0.00979958064762,46.2238923615,-1701902.08274,0.682016042186,0.0
34,-377.526678305,1.72377814841,-726.658135728,239,-510.156691111,12804.0882713,-133.058228786,1.96345701295,7.12391200148,-2815479.5121,0.0069230077284,59.9321677701,-2828283.60037,0.71689677067,0.0
34,-360.509949267,1.72045154253,-622.789824491,240,-493.315649092,8786.17460769,-129.720747176,1.9615253143,7.11016403307,-1707019.15959,0.00667101849905,61.0276573662,-1715805.33419,0.743606090721,0.0
34,-347.414336672,1.69871415184,-588.629269648,241,-466.61862454,7542.16399894,-126.801963664,1.94881011679,7.02032923699,-1325945.50164,0.00637264652165,51.5021456493,-1333487.66564,0.749055086646,0.0
34,-352.523405996,1.6923359042,-534.776923192,242,-454.375502834,7174.10243439,-125.537395438,1.94504829962,6.99396965298,-1280197.0973,0.00639671501809,42.3376873293,-1287371.19974,0.775646217867,0.0
34,-368.016222966,1.71029350174,-577.087207532,243,-456.615709824,7805.64734666,-123.315623791,1.95560352744,7.06818357941,-1444271.04053,0.00773684336599,40.3185298898,-1452076.68787,0.773698177903,0.0
34,-350.373164138,1.76354916736,-546.709197717,244,-465.6441764,6377.78993387,-126.472930241,1.98626688407,7.2882749385,-974339.059548,0.00885455082647,42.8845405812,-980716.849482,0.76365898604,0.0
34,-381.370611692,1.76439856939,-566.41015215,245,-468.995693829,8737.52872345,-124.60240333,1.98674841163,7.29178528888,-1412981.65837,0.00854538384557,47.2174950051,-1421719.18709,0.734910496208,0.0
34,-382.378901798,1.7728867,-577.502580264,246,-461.424924085,15424.9400085,-126.443974661,1.99154765526,7.32686445238,-2194120.07523,0.00965189050333,46.2079225922,-2209545.01523,0.732747659995,0.0
34,-380.716863261,1.76710366818,-598.900082425,247,-474.662353268,11619.6396228,-127.197699338,1.98828039385,7.30296473546,-1954096.95398,0.00646082387685,49.373913909,-1965716.5936,0.751624998047,0.0
34,-369.764546843,1.75786352035,-546.54538983,248,-437.176989741,8688.57891047,-121.718803258,1.98303769598,7.26477768682,-1239785.17505,0.00667400040526,48.1469626922,-1248473.75396,0.737950285046,0.0
34,-346.638234172,1.70886154436,-491.398836522,249,-429.209043371,4410.51065959,-121.063674993,1.95476591847,7.06226568421,-696441.913599,0.00964790791533,36.0358416078,-700852.424258,0.778816094573,0.0
34,-376.252863641,1.70836790602,-510.367457371,250,-435.465220145,5614.34154413,-121.055177654,1.95447700703,7.06022560958,-969502.727123,0.00951468153173,36.4207703083,-975117.068667,0.818869628971,0.0
34,-363.884799351,1.71028700419,-513.250668256,251,-434.271287192,5959.66216954,-118.452092119,1.95559972835,7.06815672678,-1124527.15023,0.00705221485349,40.1409089066,-1130486.8124,0.781004569056,0.0
34,-351.556825574,1.70893349107,-532.956843559,252,-454.246859871,6783.04350947,-120.426669933,1.95480801971,7.06256302064,-1158738.55804,0.00730407023637,40.9430566497,-1165521.60155,0.780993461865,0.0
34,-368.421803091,1.70171262985,-514.855711697,253,-441.923619617,4634.27400004,-119.449332882,1.95057370647,7.03272114108,-909417.818412,0.00938621393439,37.0594593894,-914052.092412,0.757995227531,0.0
34,-390.675190194,1.67811178333,-535.646885648,254,-464.638957309,7824.09917015,-125.537188088,1.93660775603,6.93518518268,-1103132.20108,0.00945227376307,34.2578781559,-1110956.30025,0.79242363877,0.0
34,-360.303878824,1.6764086088,-565.274159053,255,-450.064584528,8407.70857173,-122.941827777,1.93559230555,6.92814641991,-1488489.76534,0.0067649873332,43.3488419273,-1496897.47391,0.78855335617,0.0
34,-382.408433804,1.64957728445,-560.253376675,256,-461.040699764,6836.61444461,-125.599186172,1.91945759705,6.8172597645,-1140835.65904,0.00660726441071,39.1596626699,-1147672.27349,0.798590825778,0.0
34,-384.571538037,1.64377610048,-592.050187229,257,-467.493329295,9595.93652827,-125.058779537,1.91593462864,6.79328502962,-1657497.2083,0.00883533405831,56.0354181577,-1667093.14482,0.737496092301,0.0
34,-405.034462783,1.6470810782,-650.947649683,258,-475.56421796,14163.1153725,-125.975074721,1.917943211,6.80694361468,-2835855.07965,0.00661400010321,52.3631113948,-2850018.19502,0.766703980803,0.0
34,-353.321470095,1.64411799747,-590.934808264,259,-484.436477639,10008.2949908,-127.764456104,1.91614260188,6.79469799802,-1189312.18382,0.00976850097695,49.2223953104,-1199320.47881,0.770819985864,0.0
34,-332.313264393,1.63233982455,-518.072568895,260,-444.458381593,3951.08455584,-125.406761573,1.9089529939,6.74602197348,-917835.034675,0.00959854748734,37.7586031542,-921786.119231,0.781675149937,0.0
34,-365.690926755,1.65600097349,-584.441985357,261,-465.926640093,4284.96769161,-127.37756019,1.92334417702,6.84380714559,-945284.091966,0.00662779990166,39.2834096233,-949569.059658,0.795154653424,0.0
34,-397.872994175,1.65201538842,-637.744690218,262,-479.648116363,15748.9863631,-130.670654506,1.92093452328,6.82733579322,-2365641.84482,0.0095796387962,57.2155734964,-2381390.83118,0.690638805337,0.0
34,-422.784787052,1.65378555936,-569.479453221,263,-473.714764226,6053.47704152,-129.345055137,1.92200547168,6.83465143417,-922219.88995,0.00698159718148,31.139002583,-928273.366991,0.782445724239,0.0
34,-387.902146973,1.67795182359,-560.943825066,264,-468.992788321,7001.80079687,-128.175951215,1.93651243022,6.93452411204,-1389700.20693,0.00998259741486,45.2369401039,-1396702.00773,0.767393471229,0.0
34,-381.681226098,1.66503434547,-630.139040293,265,-486.358783236,9270.73245881,-131.133645379,1.92878428433,6.88113964521,-1591902.65948,0.00650178753837,53.8642545496,-1601173.39194,0.774708754415,0.0
34,-416.453844401,1.63944897425,-653.751804106,266,-471.990400687,21021.8957468,-127.442372836,1.91329872727,6.77540217938,-2558785.56254,0.00975184523605,48.066525919,-2579807.45829,0.728160712338,0.0
34,-421.553468236,1.69986601303,-695.600746651,267,-501.539166203,16016.2905084,-130.777486147,1.9494879653,7.02508956987,-2768491.79403,0.00981809402496,64.1875335367,-2784508.08454,0.716946186682,0.0
34,-366.600441494,1.65631258758,-666.160518799,268,-486.199667241,7913.18636837,-128.923124395,1.92353233197,6.84509496292,-1623153.20172,0.00895906826747,66.7209937985,-1631066.38809,0.72245605737,0.0
