dLoss,AveragePolicyStd,Perplexity,Iteration,LossBefore,MeanKLBefore,AverageReturn,NumTrajs,MaxReturn,Entropy,Total cost,AverageDiscountedReturn,LossAfter,StdReturn,MeanKL,ExplainedVariance,MinReturn
0.0755224948283,0.672925397801,2.78101989048,23,4.79202866427e-17,0.0,-241.493576809,204,-162.13039877,1.0228177275,264.1800606133313,-157.631071006,-0.0755224948283,32.4131200712,0.00281480320956,0.880075495243,-341.948892548
0.041649022747,0.657727285453,2.71821017505,24,-1.13156136184e-16,0.0,-238.48414229,204,-151.88876333,0.999973639838,258.63205328872334,-155.924460108,-0.041649022747,34.1615997108,0.00119981707094,0.874511962397,-313.528887888
0.0194467778116,0.648158782357,2.6786661223,25,-1.12667917092e-16,0.0,-241.484522337,204,-163.260915308,0.985318955061,261.1424790212097,-157.680303997,-0.0194467778116,31.4064783009,0.00261703441236,0.884219607405,-312.789719885
0.068186119767,0.646403101164,2.67141036358,26,-3.46628198474e-17,0.0,-248.09462284,204,-167.365735094,0.982606559011,266.21783703917765,-161.335870517,-0.068186119767,35.6058790264,0.00313900902161,0.879205607759,-311.612982374
0.0483759293736,0.641807324356,2.65241725267,27,-2.3461528051e-16,0.0,-239.237913433,204,-165.324445494,0.975471395043,258.0308936381923,-156.306051196,-0.0483759293736,35.8998549345,0.00121001667717,0.873469486621,-335.501517331
0.0211835759266,0.636272848508,2.6295447508,28,-8.91001637457e-18,0.0,-246.600234905,204,-158.510849051,0.966810732653,264.0495374194752,-160.825072321,-0.0211835759266,36.912639111,0.00299208853239,0.876570521289,-318.283916796
0.0658064975064,0.633383678478,2.61760458724,29,1.03447202733e-16,0.0,-238.779319155,204,-171.734767077,0.962259619884,258.53177537862996,-156.325765381,-0.0658064975064,33.7906445699,0.00152132899856,0.884060663845,-320.910618873
0.0344417356483,0.633268176345,2.61712724795,30,1.27500980801e-16,0.0,-236.666202957,204,-149.498305957,0.962077245961,257.8718889495482,-154.825457171,-0.0344417356483,32.6471064609,0.00280536509102,0.877363761078,-313.583180168
0.0551224364559,0.631565511062,2.61009058975,31,-9.45414144631e-17,0.0,-233.389555798,204,-142.011818983,0.959384929447,253.14469755632282,-152.929251303,-0.0551224364559,33.1144865684,0.00244206095314,0.866543032704,-309.167301268
0.042954144993,0.623643985698,2.5773530535,32,1.86808416163e-16,0.0,-232.636739557,204,-155.855106028,0.946762924033,252.87988437770414,-152.371672669,-0.042954144993,35.6179782499,0.00249951392209,0.863039614255,-320.930059263
0.0045847754768,0.620023390957,2.5623901081,33,1.70728143573e-16,0.0,-234.80090332,204,-154.319407861,0.9409404589,253.45587838955436,-153.830982842,-0.0045847754768,38.5002692674,0.00275914241503,0.85355347021,-326.013719731
0.0331569983202,0.619583068046,2.5605703718,34,9.40574881711e-18,0.0,-236.931194191,204,-154.731128694,0.940230035158,255.4906649344234,-155.652161011,-0.0331569983202,37.6763306156,0.00132446009313,0.856616032921,-316.981884277
0.0337164850086,0.61853817182,2.5562520964,35,1.30835757312e-16,0.0,-234.407547348,204,-146.328489366,0.938542160917,253.87617889820856,-154.098041877,-0.0337164850086,39.017068213,0.0019701575693,0.854686361862,-321.221415267
0.013720964753,0.608471834619,2.51465062903,36,-2.63664459847e-16,0.0,-224.011064126,204,-144.095806166,0.922133879003,243.0810854446262,-148.175094958,-0.013720964753,34.1062706454,0.00225435851818,0.856452185578,-303.866253671
0.0466662805832,0.600168122175,2.48033361626,37,1.72722294791e-16,0.0,-229.373083617,204,-150.113138413,0.908393073814,249.98726603555215,-150.929356444,-0.0466662805832,36.4973517972,0.00121282159764,0.859884562633,-303.47476765
0.0592339671419,0.600522568507,2.48179844773,38,7.84084462821e-17,0.0,-225.855012611,204,-147.493879634,0.908983477896,244.97034079976208,-148.232772452,-0.0592339671419,33.8204683253,0.00384302967379,0.85768998184,-299.023644735
0.0324527481451,0.593034814276,2.45085357105,39,3.82337823564e-17,0.0,-216.049501214,204,-128.037672383,0.896436360226,237.04948163149132,-142.888735432,-0.0324527481451,35.8193060407,0.004915204702,0.838948219109,-300.760857508
0.0412387076759,0.592530515104,2.44876943804,40,1.55590873334e-16,0.0,-208.018731006,204,-144.413541907,0.895585628191,230.35623613191382,-138.01287818,-0.0412387076759,29.7180668042,0.001990349244,0.84901353496,-295.656050912
0.0388276214409,0.582231714372,2.40620726135,41,-6.34261482254e-16,0.0,-205.51156432,204,-145.433234406,0.878051757379,226.4757831232638,-137.5408729,-0.0388276214409,31.6222626245,0.00323367470349,0.842671687654,-294.975207886
0.0351179916825,0.573262263644,2.3691389311,42,-1.07107154061e-16,0.0,-209.087313231,204,-143.547150255,0.862526568918,228.81120759932773,-138.899492544,-0.0351179916825,33.373702614,0.0023143387627,0.836840173083,-308.219904566
0.0522843447698,0.567459072658,2.34515590175,43,6.94353692767e-16,0.0,-209.062769412,204,-138.645384753,0.852351882313,228.19410089859778,-139.475505148,-0.0522843447698,33.6686585704,0.00265865757331,0.843754711112,-295.022585821
0.0286296606382,0.56417273489,2.33157435062,44,2.58378854417e-16,0.0,-206.999511059,204,-141.012599047,0.846543726366,226.5901201273266,-138.189448311,-0.0286296606382,31.0889530218,0.00177629051366,0.851428171922,-306.698973311
0.0389976717094,0.55616776274,2.29849195123,45,2.6981161748e-16,0.0,-206.394799764,204,-133.005963665,0.832253234508,225.0871361518179,-137.973200754,-0.0389976717094,31.7911696231,0.00431631738887,0.852665937657,-297.949288716
0.0532987712783,0.54564119881,2.25498849042,46,1.20646446254e-16,0.0,-208.696779798,204,-137.258591505,0.813144868916,227.2960948840721,-138.892380864,-0.0532987712783,34.4747216623,0.00300500701522,0.840530626432,-297.437642839
0.00434234999045,0.539782700259,2.23077688977,47,-5.13102919443e-17,0.0,-206.31104649,204,-135.599866664,0.802349905865,224.8272269308671,-137.204739608,-0.00434234999045,31.2742135189,0.00297939166023,0.839624552181,-274.513337329
0.0365999471274,0.531002018847,2.19448869239,48,-1.62912618443e-17,0.0,-207.164973327,204,-142.166428224,0.78594907743,224.58718848468862,-137.060835146,-0.0365999471274,34.2804430241,0.00159088671953,0.823945430596,-293.111567049
0.0388983904567,0.530843319107,2.193832829,49,-1.01641226891e-16,0.0,-204.795715282,204,-119.737113016,0.785650164328,223.05426910207657,-136.643494976,-0.0388983904567,29.9774565838,0.00218813328382,0.845946134875,-279.757905552
0.0309308245964,0.530086249026,2.19070406174,50,6.29879098223e-17,0.0,-203.480697984,204,-133.533554674,0.784222981541,222.1055747826033,-135.435196696,-0.0309308245964,29.2342469227,0.00418128118586,0.85406155167,-281.966257952
0.0366612646093,0.517138306863,2.13719369519,51,-2.06054035528e-16,0.0,-196.730141517,204,-125.139476598,0.759493611065,215.62968415727792,-131.600139867,-0.0366612646093,30.6256699217,0.00252055889107,0.831165570208,-272.866988768
0.038465203942,0.515804745742,2.13168244533,52,5.59896260974e-16,0.0,-198.472381089,204,-133.96822828,0.756911548369,216.43217050243675,-132.508393977,-0.038465203942,31.4715394855,0.00212164254074,0.829887397252,-278.173038063
0.00345331119406,0.512336970692,2.11735106266,53,3.79310636763e-17,0.0,-192.767984314,204,-131.676809357,0.750165808662,212.1507454606074,-129.716132276,-0.00345331119406,28.1780380296,0.00200736779129,0.833575117655,-264.985858355
0.0620881128928,0.509788860213,2.10682040658,54,4.67865220572e-16,0.0,-195.168696628,204,-122.326693972,0.745179894637,212.9739767059651,-130.841765457,-0.0620881128928,31.2649398985,0.00198605004091,0.822081142504,-275.81070127
0.0473500759962,0.505513267535,2.08915053067,55,-1.36410025614e-16,0.0,-198.426082495,204,-139.201158289,0.736757538699,215.1627815069804,-132.978162381,-0.0473500759962,30.432500857,0.00173482539776,0.834731395339,-269.042409674
0.0722500953833,0.503406720128,2.08044473615,56,1.37000603241e-16,0.0,-203.168886619,204,-136.506620153,0.732581686315,218.41826668021116,-135.568965114,-0.0722500953833,30.6415899548,0.00271865750508,0.84844182419,-277.710903305
0.0151640843799,0.50021740563,2.06726415613,57,3.5512217873e-16,0.0,-199.710462179,204,-133.955952967,0.726226069402,215.60306428244218,-133.928844455,-0.0151640843799,32.4641636664,0.00474262571626,0.829179785488,-286.639422176
0.0423579314877,0.501670965451,2.07327132837,58,4.70796675903e-16,0.0,-195.2960856,204,-129.668117347,0.729127711707,212.53612154112218,-131.320350079,-0.0423579314877,32.0918830455,0.00194401708146,0.82624427505,-276.403751575
0.0457206061822,0.49772949692,2.05698229779,59,-2.11501627975e-16,0.0,-188.832465412,204,-125.758977338,0.721240004796,206.06196112219038,-128.038553704,-0.0457206061822,30.5631716322,0.0012324316644,0.821190923633,-276.236750635
0.0611624379394,0.494886092901,2.04523127285,60,9.24632653157e-18,0.0,-189.952787161,204,-120.163856059,0.71551087496,207.33323884202403,-128.151819231,-0.0611624379394,31.9942865022,0.00166715852374,0.811969298529,-264.951513508
0.0750374737176,0.4970754374,2.05427924551,61,-1.19316413163e-16,0.0,-187.840097395,204,-112.852128792,0.719925054315,206.7993270185468,-126.90034707,-0.0750374737176,30.2943689307,0.00262910074172,0.816279353254,-264.996170515
0.0150283030737,0.492728237957,2.03631343807,62,3.54083574862e-17,0.0,-182.883926726,204,-125.163295334,0.711141034809,203.82470902698049,-124.924422268,-0.0150283030737,31.8727626514,0.00196109857621,0.808770854134,-286.966211648
0.00317406199251,0.493030520473,2.0375626905,63,3.03046570069e-16,0.0,-188.69590903,204,-119.244868503,0.711754334002,208.42463457001256,-127.622687955,-0.00317406199251,33.0657941073,0.00171187667441,0.814120598677,-293.496949182
0.0036545007951,0.492498365149,2.0353634355,64,8.36580243053e-17,0.0,-183.889805035,204,-114.177522456,0.710674395334,205.0811799627076,-125.178467444,-0.0036545007951,32.1182846962,0.00156899539058,0.816258658672,-265.425019634
0.036496935906,0.489752090972,2.02401382211,65,-1.38776520945e-16,0.0,-186.709935181,204,-122.808384584,0.705082580507,207.9289677399409,-126.783316179,-0.036496935906,30.9969031007,0.00111878934891,0.823565325046,-259.132692087
0.0468699311437,0.491681361557,2.03198697914,66,3.08658856196e-16,0.0,-188.535895247,204,-103.957321729,0.709014121794,208.55307172920996,-127.937277803,-0.0468699311437,30.7046448927,0.000862950220627,0.835605311682,-270.802130557
0.0183469136687,0.488507500486,2.01887026398,67,2.34423905601e-16,0.0,-193.470708028,204,-117.895922671,0.702538079703,213.91551395097886,-130.184833661,-0.0183469136687,33.0904950185,0.00344786665135,0.819813048565,-267.370370933
0.0148241887198,0.478041372091,1.97561656701,68,-5.11893527043e-17,0.0,-184.387026571,204,-127.355283976,0.68088053546,204.96071911794255,-125.871204421,-0.0148241887198,29.94128109,0.00303456553881,0.821017193033,-269.420744596
0.0526233347353,0.468167720805,1.93481141876,69,3.0080374407e-17,0.0,-185.592148374,204,-128.174646294,0.660009863726,206.23965976395044,-126.59105042,-0.0526233347353,29.2593656783,0.00163776672177,0.834830642734,-273.03512041
0.0591545028821,0.463599627954,1.91593271821,70,-1.29906453907e-16,0.0,-180.48633481,204,-114.879564753,0.650204563173,200.97519182838695,-124.131070711,-0.0591545028821,27.8555234676,0.00173360662944,0.835989296937,-257.699493689
0.0096306405931,0.460740015692,1.90411470895,71,-2.68601320956e-17,0.0,-181.55916291,204,-119.873170995,0.644017180852,202.26888472682458,-124.404211533,-0.0096306405931,28.7774151906,0.00292559521591,0.823824811792,-269.575607934
0.00859063469882,0.461670960683,1.9079620545,72,1.50127905923e-16,0.0,-176.174758074,203,-126.036501928,0.64603568525,196.50186305381584,-121.891171493,-0.00859063469881,25.7835108244,0.00216421165118,0.841498224033,-247.215501492
0.0405208320551,0.466071876489,1.92614985724,73,2.62956271318e-16,0.0,-179.95898111,204,-105.455807366,0.655523117848,199.87110732877028,-123.521839614,-0.0405208320551,27.810098787,0.00272823445516,0.820005561219,-268.971389573
0.0190549256034,0.466930983258,1.92970031472,74,-2.70621541204e-16,0.0,-177.178771382,204,-94.1782565935,0.657364713513,197.81690854645652,-121.799130412,-0.0190549256034,28.6443922388,0.00206807902582,0.816093203171,-263.458827445
0.0353850685293,0.466873239096,1.92946167361,75,-6.72732298722e-18,0.0,-178.576690364,203,-117.215828299,0.657241038421,198.8214964111477,-122.673602681,-0.0353850685293,27.1226485513,0.00188641635644,0.825177361111,-248.045308691
0.039725199443,0.457840777486,1.89213293631,76,-1.6140318996e-16,0.0,-178.26730288,203,-108.395275349,0.637704730483,198.35135708592944,-122.41474511,-0.039725199443,26.9968218435,0.00169554736876,0.82963084916,-246.074816506
0.065963237984,0.455674060725,1.88317847802,77,9.68904335211e-18,0.0,-177.399034338,204,-108.876996327,0.63296102905,196.98104185914144,-121.703467331,-0.065963237984,27.4479139932,0.00164746218301,0.833913864319,-253.119601321
0.00812789913602,0.452020333897,1.8680786066,78,1.90999932244e-16,0.0,-177.089157713,204,-118.840177291,0.62491041954,197.1076372277973,-121.774462938,-0.00812789913602,28.30751367,0.00156812555349,0.828816767435,-257.590745988
0.0625454708257,0.454491698869,1.87829209411,79,4.53539989784e-16,0.0,-178.508080003,204,-120.099461478,0.63036290336,198.25965631113633,-122.356783272,-0.0625454708257,30.518951692,0.00235706393,0.821363749679,-262.231678965
0.0604301847655,0.450869276475,1.8633215955,80,-2.050849087e-18,0.0,-176.563301277,204,-99.0715006597,0.622360699105,196.72175107086633,-121.47033314,-0.0604301847655,30.5625568636,0.00282934774329,0.821323141904,-257.220809644
0.0248570015663,0.44428396991,1.83610629258,81,-3.29579842415e-18,0.0,-169.285646926,203,-113.470462895,0.607647184085,190.45641798831642,-117.066625376,-0.0248570015663,28.1789186888,0.00272293574911,0.806845837373,-269.932131594
0.0560500350231,0.434096097673,1.79400255355,82,6.13470401413e-16,0.0,-165.092949424,204,-119.125100871,0.584449187021,187.27216080395058,-115.13430707,-0.0560500350231,24.8179895945,0.00188978352044,0.836362013658,-250.708863956
0.0209223416946,0.430051766404,1.77728841891,83,5.39023060495e-16,0.0,-162.697434309,204,-117.426719536,0.57508884265,185.1338727362386,-114.191922296,-0.0209223416946,22.7679301784,0.00201494882921,0.857099286093,-229.152101978
0.028139631227,0.435784733141,1.8009812303,84,-9.51288313807e-18,0.0,-166.403665557,204,-113.277351884,0.588331644317,187.98279450625884,-116.324694456,-0.028139631227,26.2584862855,0.0018732938623,0.830909632333,-232.44754168
0.0255147329292,0.436753772707,1.8049860105,85,-7.71045085153e-18,0.0,-167.006356709,204,-122.718346826,0.590552841338,188.45635406411049,-116.728046942,-0.0255147329292,22.5111413467,0.00183794582786,0.853928722354,-237.780429381
0.00913044162284,0.442372900636,1.82820835667,86,6.62756510049e-17,0.0,-168.76495397,204,-99.690254698,0.603336447211,190.50207213695276,-117.215775602,-0.00913044162284,24.7480405884,0.00201148341598,0.836871610779,-255.092262836
0.0297382089577,0.443430272484,1.83257819046,87,-3.25200472424e-16,0.0,-165.416617694,204,-106.148437382,0.605723822605,187.50807970854711,-115.382799125,-0.0297382089577,24.7830056849,0.00154957335835,0.829211418539,-239.187832075
0.0539919441055,0.443154549627,1.83143870196,88,3.2216102778e-16,0.0,-166.817221255,204,-118.401038426,0.605101833916,189.26301251469056,-116.241617755,-0.0539919441055,24.1437278954,0.0018498148574,0.840076582328,-231.362876003
0.0416450048541,0.439747781128,1.81735944297,89,1.88316545917e-17,0.0,-164.834167114,204,-115.025546624,0.59738459207,186.5255186631089,-115.193486219,-0.0416450048541,23.8950696208,0.00304842233494,0.839471391005,-239.728842757
0.0344237685243,0.443248358614,1.83182638931,90,2.69084966681e-16,0.0,-164.59178694,204,-99.1245463822,0.6053134961,187.0880123942905,-114.563739606,-0.0344237685243,27.1650534274,0.00166367214934,0.807407614415,-242.591185656
0.00866877114646,0.436464789886,1.80379172213,91,-1.67157445809e-16,0.0,-166.627272051,204,-118.325540259,0.589890961612,189.7181314736029,-115.761708112,-0.00866877114646,22.6526179586,0.00289046578401,0.850240686125,-227.504312186
0.0325686445507,0.43896319979,1.81411697908,92,1.1777994747e-16,0.0,-165.263537191,204,-107.055484826,0.595598836427,186.45207535849883,-115.311287973,-0.0325686445507,23.7449083248,0.00297585950241,0.838771886792,-243.092707627
0.00143053689185,0.437751045777,1.80910747218,93,-2.77474777619e-16,0.0,-166.540162482,204,-104.701368462,0.592833614369,187.76072121110843,-115.132110851,-0.00143053689185,27.6030388711,0.00286988954407,0.801139420431,-227.783583322
0.0165884617172,0.434335402763,1.79499153721,94,3.32591447017e-17,0.0,-165.391831264,204,-101.899313539,0.58500030728,188.16124758397729,-114.150235585,-0.0165884617172,27.6197418261,0.0029227284078,0.796553914663,-240.636946494
0.0296440746858,0.432355268026,1.78680817229,95,1.2215310277e-16,0.0,-162.77181254,204,-99.5588641617,0.580430884188,187.21984652342218,-112.991203545,-0.0296440746858,26.7328412351,0.00283015337283,0.798448678742,-240.067682836
0.0365447659483,0.437397187574,1.80764507129,96,-3.56303512297e-17,0.0,-158.928623178,204,-114.965391825,0.592024932572,183.48054371392445,-110.968199307,-0.0365447659483,24.3232553282,0.0034893446603,0.812705525368,-221.941622466
0.0599404400154,0.441319788861,1.82385612862,97,5.32702482537e-17,0.0,-162.893941676,204,-102.102969981,0.600953011688,186.28670941593634,-113.126793311,-0.0599404400154,24.2085468786,0.00180907792666,0.819369650351,-233.734965237
0.0528586780773,0.435153390896,1.79837206241,98,1.94849847368e-16,0.0,-160.315555858,204,-108.356572633,0.586881845903,183.35435460624547,-112.314021923,-0.0528586780773,26.1395109078,0.0019792768446,0.81083917155,-259.526256897
0.0540691188975,0.432014415509,1.78539952041,99,-6.25019502661e-16,0.0,-158.125734771,204,-111.176518296,0.579642211144,182.13514492420438,-111.188245321,-0.0540691188975,24.1012990835,0.00272525739417,0.82956388536,-224.688353465
