dLoss,LossAfter,MeanKLBefore,Iteration,Total cost,AveragePolicyStd,AverageDiscountedReturn,Perplexity,MeanKL,Entropy,MaxReturn,MinReturn,ExplainedVariance,AverageReturn,StdReturn,NumTrajs,LossBefore
0.0803035277322,-0.0803035277322,0.0,23,174.81906819178263,0.728196181826,-98.6457181208,3.00943919258,0.00553311944617,1.10175374665,-86.058162073,-245.549840437,0.660196990231,-144.02643091,29.8928055567,404,-1.73298934007e-17
0.124604478413,-0.124604478413,0.0,24,172.3847157061311,0.723569568157,-96.3308845741,2.99031864121,0.00462857207497,1.09537995069,-82.7789682614,-223.391083156,0.668458819984,-139.519813736,29.3956661081,404,-6.37576941076e-17
0.159403538525,-0.159403538525,0.0,25,176.02627940944515,0.715934860371,-98.5229091591,2.95876644496,0.00438257493109,1.08477243991,-87.6511953233,-218.759620186,0.656410299992,-144.641828395,31.3465932781,404,-1.41042307138e-16
0.0623221701112,-0.0623221701112,0.0,26,173.64488051381122,0.707385040089,-97.7238739561,2.92343233461,0.00363044542625,1.07275838303,-87.2661024087,-231.125300353,0.66356472222,-142.676513911,31.1340815516,404,-2.9764230193e-17
0.00444946529477,-0.00444946529477,0.0,27,175.33284402417317,0.696142432454,-98.1027202485,2.87696965754,0.00421503108568,1.05673753795,-88.5040223082,-230.255352267,0.678760919048,-143.689709931,28.9760417573,404,2.36342763915e-16
0.0257053404262,-0.0257053404262,0.0,28,175.75968123973172,0.701558564146,-99.127239764,2.8993530748,0.00458554131416,1.06448763445,-90.9304721155,-226.418080669,0.687855905188,-144.847730594,28.7543016073,404,2.27070522825e-16
0.00570618489923,-0.00570618489922,0.0,29,173.3899808715812,0.683412373503,-97.0874664482,2.82435974377,0.00323746310308,1.03828169954,-89.7903140116,-226.947618214,0.691288488091,-141.068396809,27.4338401578,404,4.08758094836e-16
0.01052137097,-0.01052137097,0.0,30,173.1777257170927,0.679103061204,-96.9365048704,2.80655051372,0.00424819446475,1.03195615407,-82.839958801,-222.83700564,0.691769646058,-140.74835607,27.6904844111,404,3.72410520236e-16
0.135503810836,-0.135503810836,0.0,31,176.38116385783096,0.686482509172,-98.274659406,2.83704778971,0.00396141514493,1.04276400084,-83.9073675204,-228.270257042,0.659576802968,-143.997291611,30.4712379544,404,-1.16527739859e-16
0.105511043468,-0.105511043468,0.0,32,173.44665558055897,0.677530346239,-96.7599429513,2.80005090527,0.00361904906545,1.02963759747,-82.8156273221,-212.661916046,0.671547117354,-140.887973875,29.1842933297,404,-1.1525420286e-16
0.144606470379,-0.144606470379,0.0,33,175.67473797024232,0.677839528848,-97.3365414344,2.80132867393,0.00581326493248,1.03009383103,-81.4862309624,-220.528363986,0.650555775593,-142.608814387,31.4893115981,404,3.89641015265e-17
0.0314623054548,-0.0314623054548,0.0,34,175.74969211046403,0.65550663182,-96.0805385635,2.70903281016,0.00459971509015,0.996591674568,-84.3054696573,-233.998302361,0.647620730265,-140.990654058,31.3938016805,404,-2.31519003112e-16
0.135023176932,-0.135023176932,0.0,35,172.75916372873016,0.652950777047,-94.9923697791,2.698470149,0.00433514765437,0.992685000945,-84.8149819814,-212.319858043,0.665353481448,-137.82848552,28.6888130553,404,-1.76118623247e-17
0.0539755511859,-0.0539755511859,0.0,36,171.80161295920112,0.660023946138,-94.818559247,2.72770165668,0.0072134742138,1.00345937061,-82.8680894062,-225.698691709,0.655763146777,-137.863953809,30.6768718334,404,4.36911348284e-16
0.0975262265254,-0.0975262265254,0.0,37,170.58554122188252,0.672002478702,-93.7649893032,2.77720571378,0.00440714174702,1.02144528328,-84.4404401803,-218.77957989,0.658844687294,-135.664298265,28.1220184726,404,1.69330790104e-16
0.00630119365327,-0.00630119365327,0.0,38,171.0267166485031,0.661065831714,-93.3017792676,2.73200748986,0.00457121237518,1.00503668324,-81.9171176872,-222.755510447,0.659097665373,-135.223128188,28.5588830856,404,7.08256204962e-17
0.0271547512713,-0.0271547512713,0.0,39,171.00297613587284,0.668544526783,-94.6579627254,2.76291492746,0.00888428521726,1.01628625555,-84.076171588,-218.595469468,0.672014131496,-136.42323459,29.1751421936,404,2.2268719433e-16
0.0554501898372,-0.0554501898372,0.0,40,178.90248444738015,0.649541602046,-96.0303229304,2.68438094458,0.00835233100457,0.9874501407,-84.8602424169,-210.235948126,0.642521170041,-142.090510011,30.8052751254,404,-4.42149562794e-17
0.177040493284,-0.177040493284,0.0,41,172.4163472472683,0.653317076975,-94.8376063833,2.6999839682,0.00666425166998,0.993245835289,-81.8345902174,-213.304496687,0.659186964163,-137.799838693,29.3719646638,404,2.31903992258e-17
0.104266648635,-0.104266648635,0.0,42,173.768500851657,0.632377445377,-94.7830643237,2.61344609615,0.00410005716351,0.9606696938,-81.8976741554,-226.240578767,0.653769011238,-138.240228103,30.755766965,404,-3.97475731781e-16
0.00214374660357,-0.00214374660357,0.0,43,171.55540714430035,0.625403446117,-93.8494899928,2.58462443074,0.00581085444398,0.949580209492,-82.7038591425,-228.135646878,0.662051540774,-135.604065804,29.3694417375,404,-3.64359023181e-17
0.224743270612,-0.224743270612,0.0,44,169.23757444494046,0.658084173316,-94.2688028786,2.71968509671,0.00702712289629,1.00051610034,-79.527361143,-225.986292863,0.67318258523,-135.944181396,30.6785798012,404,1.99277585404e-16
0.0100898445425,-0.0100898445425,0.0,45,173.80024756882605,0.657973319766,-94.8247812103,2.71922696877,0.0063274465212,1.00034763726,-80.9287143654,-233.933742883,0.647563651609,-138.673798523,32.8956311243,404,-1.06400872489e-16
0.024429834264,-0.024429834264,0.0,46,173.3892824935707,0.682192426913,-95.9967250663,2.81931803225,0.00548087617043,1.03649502317,-84.6532011698,-223.410291403,0.660984947964,-140.897544068,30.2132541539,404,-2.59591680122e-16
0.0948390923229,-0.0948390923229,0.0,47,172.89622029692364,0.657518191788,-94.6561326557,2.71734604711,0.0030231156117,0.999655686011,-81.7116084981,-222.523675955,0.648729901274,-138.377502502,31.2474033919,404,-1.74915153506e-16
0.0196186096105,-0.0196186096105,0.0,48,172.64242243404797,0.653658100339,-94.2800991756,2.70139332615,0.00713259183371,0.993767686625,-84.823958788,-222.370762318,0.657874121784,-138.319551622,28.5598229866,404,-3.83633882811e-16
0.0858294999601,-0.0858294999601,0.0,49,174.89488325710366,0.647931960531,-94.9961327949,2.67772872862,0.00317820142598,0.984968945881,-80.9292713242,-207.346316573,0.64363696235,-140.229597284,30.8441035199,404,4.89300497041e-16
0.228804485337,-0.228804485337,0.0,50,176.23970605134826,0.655343135824,-95.7396990018,2.70835712513,0.00653266123129,0.996342224172,-82.6410549301,-213.741752323,0.647856278829,-141.696652499,32.3860016028,404,3.98134447492e-16
0.0916244917492,-0.0916244917492,0.0,51,171.28154395267856,0.636115227364,-92.8243627111,2.62889334496,0.00483165270426,0.966562976254,-79.6519406229,-231.246315106,0.619605437971,-135.498232066,29.9494805817,404,-4.071299154e-16
0.0623607801905,-0.0623607801905,0.0,52,172.80308178434342,0.627814178423,-92.8841546894,2.59458733973,0.00605083962971,0.953427482674,-82.6410805659,-205.708929154,0.630560411443,-136.099195961,30.9488046987,404,2.43083400324e-16
0.140793773758,-0.140793773758,0.0,53,173.1336488179758,0.644004761784,-93.8933964914,2.66149867123,0.00315969633777,0.978889374373,-84.5870534684,-216.544970115,0.652008536291,-137.268140492,29.1678255479,404,1.1255438459e-17
0.0885831735994,-0.0885831735994,0.0,54,172.24102868181876,0.654449951249,-94.4221143824,2.70466583323,0.00344071516278,0.994978367969,-83.6291903428,-219.190223024,0.648632618127,-137.520631547,30.483853728,404,4.30137031262e-17
0.25583676321,-0.25583676321,0.0,55,172.21426522483227,0.647467933171,-94.1785910195,2.67581102821,0.00804014635878,0.98425252251,-83.571387589,-220.261951954,0.666097416775,-137.617067704,28.8599284484,404,8.17578227811e-18
0.104519531317,-0.104519531317,0.0,56,173.31406091782276,0.639891992335,-93.3779932338,2.64450169998,0.00308670541335,0.972482654358,-82.5620349991,-219.928075198,0.649203963587,-137.040941475,30.9876759844,404,-1.80690630857e-16
0.129297760827,-0.129297760827,0.0,57,168.51387186467014,0.634304571769,-91.789713523,2.62141039181,0.00301621597117,0.963712490417,-82.3196906316,-216.164276033,0.652371057461,-132.656879287,27.490249407,404,-6.08033235723e-17
0.161391563384,-0.161391563384,0.0,58,168.7756891441995,0.655983208759,-92.9740408974,2.71100237461,0.00709104082424,0.997318446434,-84.2135063411,-202.158820297,0.675318052308,-134.183427258,27.6285352483,404,8.72408239806e-17
0.0273204509649,-0.0273204509649,0.0,59,173.678719053223,0.663187708228,-94.8245074301,2.74077663546,0.00317107385665,1.00824132384,-81.1302508155,-231.227307718,0.643876127931,-139.20205001,30.9108649523,404,2.59346466645e-17
0.0939005163883,-0.0939005163883,0.0,60,170.14853355608176,0.671435893779,-94.123457254,2.7748641705,0.0026959876435,1.02060179843,-83.0490042431,-216.501622637,0.651059123372,-136.532973955,30.2457609691,404,-5.47230519597e-17
0.167916779445,-0.167916779445,0.0,61,171.35076228854635,0.679372134015,-95.1359074912,2.80766251936,0.00632617277378,1.03235229353,-84.3450114388,-232.327810113,0.685814138429,-138.168589503,28.0585840826,404,-1.44310231046e-16
0.108824350258,-0.108824350258,0.0,62,170.74034073549322,0.687868753184,-94.7223602578,2.8427767638,0.0037911764056,1.04478130824,-88.3067030401,-219.62356173,0.678802970054,-137.554321631,28.2763428858,404,-1.39285760242e-16
0.120195586561,-0.120195586561,0.0,63,169.12991407540372,0.701727757128,-94.3452299651,2.90005230394,0.00580889264705,1.06472877267,-87.1691815842,-228.814053156,0.667295056944,-137.489462136,29.3475372036,404,-2.02442296793e-16
0.16783314313,-0.16783314313,0.0,64,172.01237986555302,0.690582580367,-95.4377256042,2.85399228249,0.00485223599565,1.04871881495,-84.7410563652,-218.071891923,0.674101869128,-140.23130594,29.7500432795,404,-3.18368586475e-16
0.0678304072001,-0.0678304072001,0.0,65,170.0184886081848,0.702123497384,-94.4967591203,2.9016877921,0.00613711706431,1.06529256497,-83.2250602006,-212.373422028,0.672289566235,-137.937105891,29.5261927794,404,2.6098588183e-16
0.0332241564782,-0.0332241564782,0.0,66,168.70863710318915,0.682299577339,-93.5088132839,2.81976085617,0.00607689718088,1.03665207858,-84.872511055,-226.528943833,0.680973441129,-135.659297835,28.6888827943,404,3.30096581985e-16
0.0170115394284,-0.0170115394284,0.0,67,167.41931723431273,0.668195539274,-92.174482753,2.76147265584,0.00650244432749,1.01576410839,-83.4906697352,-227.593638678,0.662744104955,-132.379713916,27.2439117033,404,-4.50566775891e-17
0.0885339919837,-0.0885339919837,0.0,68,166.47086936094985,0.663331611346,-91.8984303454,2.74137134839,0.00423407884032,1.00845828731,-82.8506037792,-228.642643755,0.665466880506,-132.127613567,28.3170546333,404,-4.68026471776e-16
0.150794527616,-0.150794527616,0.0,69,164.7959644793404,0.64240716588,-89.4316319306,2.65489623654,0.00445132684008,0.976405571649,-82.242133517,-213.421467286,0.674534992054,-127.568812176,26.0771594393,404,-3.48179355243e-17
0.0398738151292,-0.0398738151292,0.0,70,167.6814299668045,0.643673970857,-90.6750002814,2.66013160119,0.00651360000513,0.978375595703,-81.4100781301,-210.987129364,0.670427071717,-130.506912102,26.1301177728,404,1.14812892008e-16
0.0800032480829,-0.0800032480829,0.0,71,171.4212087188145,0.655764396651,-92.4226024916,2.71009808296,0.00614525847702,0.99698482721,-81.4693518464,-229.187235786,0.629593070611,-135.083505833,30.7509621255,404,-1.28613471033e-16
0.119541948775,-0.119541948775,0.0,72,168.3525921440869,0.653219955342,-91.4628281652,2.69958259058,0.00578180476133,0.993097164977,-83.1297025546,-224.891389914,0.655040397099,-132.114798905,26.8969761071,404,-2.33609601887e-16
0.0651061804681,-0.0651061804681,0.0,73,168.4470253483792,0.669142237976,-91.818802554,2.76538510725,0.00307989648141,1.01717990457,-82.9400764561,-222.069841453,0.644751194501,-133.390115308,29.7449024657,404,2.81348668101e-16
0.122884915303,-0.122884915303,0.0,74,168.1106042405076,0.659651621598,-91.9705443653,2.72616293938,0.0054316132994,1.00289510382,-80.2712401799,-214.442395044,0.673851930374,-132.899159506,27.5104271598,404,1.61179874369e-17
0.104553125703,-0.104553125703,0.0,75,168.20855703478637,0.670080457354,-91.4924015531,2.76926251589,0.0042452504072,1.018581045,-80.5638936149,-203.372393946,0.672251673189,-132.344355833,28.5159069338,404,1.26334700166e-18
0.0346644193127,-0.0346644193127,0.0,76,166.76064795759964,0.674457954382,-91.5753423651,2.78735353511,0.00449326694914,1.02509259195,-84.7447143069,-212.500609662,0.683291032697,-132.052803759,26.7580740074,404,-1.87915212231e-16
0.0345647706246,-0.0345647706246,0.0,77,165.60988063359542,0.681838719419,-91.6649988735,2.8178562542,0.00412310237044,1.03597640231,-82.1846953149,-224.845008593,0.666370607712,-131.707513347,28.3082358283,404,1.98628000155e-16
0.108551727603,-0.108551727603,0.0,78,169.12773085068824,0.663344795492,-92.5256180943,2.74142583492,0.00289710818339,1.00847816276,-84.3287533731,-224.074870992,0.66096847754,-134.060398008,28.8518502708,404,-2.35809023848e-16
0.0866655509694,-0.0866655509694,0.0,79,165.48495281827,0.660571974541,-90.3629732001,2.72996651084,0.00608382020412,1.00428934203,-81.7169659389,-227.471030324,0.666890768889,-129.873187491,27.1957964867,404,-2.34176794293e-16
0.230216508087,-0.230216508087,0.0,80,169.86605495192163,0.650816834503,-91.2582619963,2.68965113774,0.00749537916676,0.989411496632,-82.5579941722,-206.57005778,0.642462334829,-133.002280914,29.5915781882,404,8.20589610461e-17
0.0747499977504,-0.0747499977504,0.0,81,174.54510325078846,0.621529485143,-93.1309777022,2.56861439076,0.00465417564648,0.943366605951,-82.0082582375,-224.009641126,0.636400706242,-137.366001986,32.5080635174,404,1.2931016615e-17
0.00710922244949,-0.00710922244949,0.0,82,171.64205771998527,0.628713250248,-91.9831544068,2.59830296205,0.00508638350783,0.954858525019,-79.0402802386,-224.889996412,0.64971813055,-134.672926376,29.7851322355,404,-2.28288434988e-16
0.0981761957219,-0.0981761957219,0.0,83,165.23246590034006,0.62515981651,-88.811605003,2.58361757503,0.00455614757398,0.949190577688,-80.742839272,-206.379493829,0.651910727136,-127.436597793,26.1929123173,404,-2.59370431115e-16
0.211300256389,-0.211300256389,0.0,84,169.8663748251417,0.63628967341,-91.3389836924,2.62961428361,0.00706477182078,0.966837175208,-84.4364382954,-216.857751924,0.638006252502,-133.132967988,29.754121855,404,2.84091773854e-16
0.20484580183,-0.20484580183,0.0,85,166.8826578455856,0.636232865365,-90.1097118943,2.62937951122,0.00764737658197,0.96674789106,-82.6970124178,-218.293265346,0.642136515495,-129.724854657,27.9633391973,404,5.34384369147e-16
0.0931616893048,-0.0931616893048,0.0,86,173.20158794157166,0.662335206133,-93.4558717,2.73725347332,0.0039924288296,1.00695503568,-78.8615815953,-222.535157169,0.634001526722,-137.650451469,30.7254658993,404,-2.67082847988e-16
0.114738340503,-0.114738340503,0.0,87,171.68069097916825,0.666059604811,-93.3034188769,2.75264541252,0.00501900410049,1.01256241747,-82.7526321471,-223.306157019,0.646257833131,-136.638712819,31.4862025736,404,-2.0566548358e-17
0.0397419254468,-0.0397419254468,0.0,88,165.76807181110289,0.654094443732,-90.1781897437,2.70319661617,0.00445030478202,0.99443500463,-79.6644861088,-195.076126153,0.659044478376,-130.105523686,26.5657171579,404,7.55250266342e-17
0.0259854971393,-0.0259854971393,0.0,89,169.5122097668388,0.653882017446,-92.0396021882,2.7023187154,0.00553714577873,0.994110187947,-81.5855058579,-240.476925276,0.65539010843,-134.278662258,28.9989136547,404,5.08593258676e-17
0.253107290425,-0.253107290425,0.0,90,173.42591330574146,0.653511610945,-94.15604284,2.70078792483,0.00691636481038,0.993543554451,-79.314873249,-212.254682183,0.64934036452,-138.889450001,31.3949313329,404,-1.20408724657e-16
0.0869786069762,-0.0869786069762,0.0,91,168.21066437164285,0.648144319411,-93.1780602822,2.67860635083,0.00666934858797,0.985296640918,-85.2853102421,-216.671103334,0.673670992809,-135.12335189,27.0784020923,404,-2.84385245784e-16
0.0454476533567,-0.0454476533567,0.0,92,170.61505043875576,0.643203165526,-92.8686046848,2.65818588924,0.00636207006549,0.977643893602,-81.9139065024,-211.339507704,0.654650094244,-135.63451437,29.6761185994,404,1.27733266439e-16
0.226989763294,-0.226989763294,0.0,93,170.8409488528579,0.658991827735,-93.523983589,2.72343618859,0.00675719815962,1.00189438764,-83.3472391255,-218.526151373,0.645136543229,-136.40071097,31.0135928911,404,1.62412267169e-16
0.0879241073247,-0.0879241073247,0.0,94,166.83715967031713,0.659359143463,-90.9122433958,2.72495420582,0.00361412557666,1.00245162277,-80.4927812595,-217.610566507,0.641564837635,-131.330290933,28.0597274022,404,8.02263206189e-17
0.00819136379929,-0.00819136379929,0.0,95,167.33372629576905,0.662800185641,-91.2216351932,2.73917510872,0.00329123374134,1.00765681986,-81.4530681633,-205.000496092,0.658913928447,-131.853358332,26.9554005778,404,-1.1040367076e-16
0.149006999759,-0.149006999759,0.0,96,168.76801131551665,0.665093404312,-92.3093255873,2.74865236542,0.00622862001638,1.01111074263,-81.687230905,-191.852198497,0.680335170056,-133.250723914,26.3269852754,404,4.6881721007e-16
0.139326196744,-0.139326196744,0.0,97,167.98553633654356,0.666348429982,-90.2063623372,2.75383904936,0.00547696121088,1.0129959561,-80.5347387214,-194.370134104,0.651031680823,-130.71841573,26.8392036363,404,1.59134235857e-16
0.0990173030585,-0.0990173030585,0.0,98,167.55226586469246,0.673324537914,-90.4030344849,2.78266942934,0.00613591247936,1.02341069336,-80.6572229239,-199.51816733,0.645756941089,-130.465708862,27.8147099556,404,-5.19918469159e-18
0.115387001939,-0.115387001939,0.0,99,168.12982057732367,0.664863218441,-90.4970074169,2.74770106905,0.00377266300714,1.01076458717,-80.7585011788,-202.866595172,0.645960370736,-131.736498802,27.385610143,404,6.34405264836e-17
