MeanKL,NumTrajs,AverageReturn,MeanKLBefore,MinReturn,Perplexity,StdReturn,AverageDiscountedReturn,MaxReturn,Iteration,LossBefore,Entropy,ExplainedVariance,LossAfter,AveragePolicyStd,dLoss
0.00771847032308,204,-266.210631606,0.0,-330.347220059,4.32169192649,31.036980475,-170.977972212,-156.981581926,27,-100.0,1.46364697523,0.915943102558,-105.474280897,1.0457229266,5.47428089673
0.00453358615844,204,-255.94204074,0.0,-318.663036491,4.37062038384,33.1470650055,-164.588805679,-164.217317449,28,-100.0,1.4749049633,0.895402729642,-103.427402937,1.05756218088,3.42740293699
0.00733379810513,204,-265.320423999,0.0,-328.623910116,4.32615699662,33.9402014434,-171.19363601,-169.471753051,29,-100.0,1.46467961828,0.89891102478,-102.974367994,1.04680334286,2.97436799383
0.00655641511069,204,-261.726646539,0.0,-329.775618776,4.274759663,32.9649101115,-168.362575691,-168.624227721,30,-100.0,1.45272788163,0.895078626355,-108.930718495,1.0343666928,8.93071849496
0.00574958637075,204,-247.418935703,0.0,-315.793865797,4.26524518287,37.6639471846,-160.421000592,-164.123387058,31,-100.0,1.45049966648,0.852678204516,-105.307156297,1.03206446715,5.307156297
0.0072381650838,204,-239.194282724,0.0,-317.634670106,4.26045493296,37.4034484377,-155.524453609,-146.78037121,32,-100.0,1.44937594635,0.853205298091,-107.081682511,1.03090536691,7.08168251067
0.00685954870792,204,-240.180418635,0.0,-320.516540729,4.21191610659,38.1263666685,-156.212018568,-146.164160386,33,-100.0,1.43791767636,0.848538867374,-110.290074485,1.01916039193,10.2900744855
0.00737929441348,204,-234.807672566,0.0,-309.502422546,4.22749196409,38.554318128,-153.732208422,-131.038958581,34,-100.0,1.44160890092,0.832834416938,-107.274787469,1.02292929345,7.27478746874
0.00939199248109,204,-226.171635595,0.0,-306.720262368,4.23156146227,37.2569831488,-148.897375513,-138.232297103,35,-100.0,1.44257106496,0.828166364001,-112.666718782,1.02391399287,12.6667187818
0.0067174090108,204,-232.958062193,0.0,-330.616421126,4.22989699371,41.8799789429,-152.57487013,-145.831326705,36,-100.0,1.44217764139,0.826598976897,-106.811361397,1.02351124021,6.81136139668
0.00803499028763,204,-235.280570195,0.0,-319.929211236,4.21109952013,43.0351569367,-153.809233221,-132.685891118,37,-100.0,1.43772378227,0.829933710674,-107.271082791,1.01896280191,7.27108279104
0.0067580859762,204,-221.114797046,0.0,-304.126638215,4.15643178231,46.2414395385,-146.038060689,-132.300980274,38,-100.0,1.42465696156,0.789044488796,-113.555584187,1.00573480978,13.5555841869
0.00770444391361,204,-227.068469475,0.0,-304.460918923,4.12797347253,45.5786173876,-148.906601366,-107.603365887,39,-100.0,1.41778660193,0.801452216618,-108.373873706,0.998848731943,8.37387370647
0.00889560550088,204,-227.386187737,0.0,-309.302120097,4.11481659521,46.6069384965,-149.334996514,-124.371696415,40,-100.0,1.41459426332,0.803925831999,-107.484731167,0.995665152806,7.48473116723
0.00992019688705,204,-218.041615956,0.0,-305.517352422,4.04899596235,44.8448181267,-143.101030881,-121.491040351,41,-100.0,1.39846893985,0.778802037124,-105.882089925,0.979738486585,5.88208992488
0.00725319571395,204,-234.773863033,0.0,-302.708207967,3.97610657222,43.353160415,-151.984754668,-107.82477489,42,-100.0,1.38030309231,0.823191337784,-112.079468776,0.962101388045,12.0794687755
0.00692587489103,204,-218.621208454,0.0,-293.621976918,3.97480510347,45.7743978068,-143.299981682,-123.540739131,43,-100.0,1.37997571633,0.781091120472,-106.48166764,0.961786470709,6.48166763966
0.00889677283216,204,-214.968444359,0.0,-301.842581183,3.93612757904,48.3671343077,-141.155345451,-106.391767228,44,-100.0,1.37019739204,0.776560265811,-107.196271383,0.9524276421,7.19627138295
0.00669768053469,203,-206.217448418,0.0,-298.890224505,3.9595630147,46.9579110703,-135.402052197,-106.462794547,45,-100.0,1.37613366935,0.763427650695,-104.793048896,0.958098331445,4.79304889641
0.00713645705981,204,-205.292222879,0.0,-292.454933445,3.92996586233,45.7696202405,-134.881359733,-104.478335997,46,-100.0,1.36863073941,0.769944338448,-114.762564033,0.950936687043,14.7625640331
0.00758295426243,204,-192.444784369,0.0,-288.086763612,3.94576526191,45.0281352302,-127.620597303,-105.752484811,47,-100.0,1.37264291823,0.722055395579,-104.634692465,0.954759679207,4.63469246467
0.00648960148641,204,-187.959306168,0.0,-281.805663084,3.86260745263,41.9338063435,-124.636765057,-110.589400347,48,-100.0,1.35134246129,0.739390805828,-103.790594979,0.934637923846,3.79059497946
0.00808287028861,204,-190.374156486,0.0,-285.291866462,3.79266319703,40.2063917336,-125.546161874,-114.803276524,49,-100.0,1.33306846283,0.74466797358,-107.995680917,0.917713461643,7.99568091741
0.0091531223429,204,-182.429803763,0.0,-289.900414425,3.80019807206,35.3512142111,-121.196291753,-113.294788035,50,-100.0,1.3350531896,0.731209744222,-104.694293073,0.919536680813,4.69429307267
0.00662572983324,204,-189.824066366,0.0,-281.643116046,3.77409260633,33.1567220545,-125.24015099,-107.789901749,51,-100.0,1.32815998462,0.771383627136,-106.403319907,0.913219922356,6.40331990696
0.00997386236452,204,-186.945922292,0.0,-284.285544845,3.76555630677,40.7249521328,-123.987179142,-109.718075397,52,-100.0,1.32589560778,0.717285185388,-104.173203964,0.911154387767,4.17320396376
0.00887099788743,204,-185.930163926,0.0,-275.1154807,3.69614201881,33.2364158503,-123.140093192,-110.637228203,53,-100.0,1.30728957804,0.760539839391,-106.423702792,0.894358162218,6.42370279174
0.00837091957076,204,-183.911741901,0.0,-266.885070242,3.71260612293,34.9991637794,-121.430405704,-102.937686394,54,-100.0,1.31173408902,0.741812781558,-106.193697674,0.898341993419,6.19369767439
0.00729355563415,204,-187.934306175,0.0,-280.846360812,3.69076111308,31.779176897,-123.385868332,-108.219809919,55,-100.0,1.30583270049,0.780391297772,-105.799113093,0.893056140558,5.79911309284
0.00642270724378,204,-195.933543876,0.0,-285.338910173,3.64738529291,39.1059840275,-127.82331034,-112.253969605,56,-100.0,1.29401055278,0.756597106923,-106.178152105,0.882560461926,6.17815210488
0.0064167154628,204,-188.551381097,0.0,-276.223569002,3.62891881486,38.1910026387,-123.91435218,-108.03581361,57,-100.0,1.28893475677,0.744270883969,-103.914561016,0.878092114853,3.91456101646
0.00672213791278,204,-190.091079294,0.0,-285.123381697,3.6091226147,36.4481083469,-124.672420337,-113.7598357,58,-100.0,1.28346469979,0.756750505621,-106.796271928,0.873302013957,6.7962719283
0.0098224184383,204,-190.896963602,0.0,-292.17448862,3.6037166201,34.5029897533,-125.55321098,-109.433876479,59,-100.0,1.28196570738,0.774858440602,-104.686326697,0.871993921528,4.68632669712
0.00669016233724,204,-185.467750942,0.0,-273.982420154,3.59949304825,33.6842107569,-122.418088612,-111.513676261,60,-100.0,1.28079301562,0.772484252586,-106.180434889,0.870971940787,6.18043488931
0.00680465624815,204,-186.677550993,0.0,-287.328802871,3.58640797813,37.1647725425,-123.174173758,-99.110012047,61,-100.0,1.27715113841,0.75218268822,-105.560775037,0.867805736889,5.56077503747
0.00859969667591,204,-180.455242286,0.0,-295.35289524,3.53459742405,36.7380030203,-119.146509167,-105.396352247,62,-100.0,1.26259940999,0.725966999108,-104.714941127,0.855269099582,4.71494112676
0.00681265115157,204,-185.72190722,0.0,-279.182733854,3.50451551165,40.0494162573,-122.751825247,-89.4514189959,63,-100.0,1.25405228316,0.73154681001,-107.900022762,0.847990157442,7.90002276223
0.00917754878583,204,-179.924506873,0.0,-282.457542904,3.51481664331,42.6180496692,-119.863164348,-96.7891557328,64,-100.0,1.25698735984,0.706528713311,-109.631313765,0.850482729734,9.63131376485
0.00946695782304,204,-178.674582323,0.0,-281.297317862,3.52537266286,45.2335901042,-118.863495901,-88.6594310417,65,-100.0,1.25998615064,0.685164487808,-107.999992729,0.853036977433,7.99999272891
0.0095579534238,204,-182.11078084,0.0,-291.525985003,3.55361854144,39.618821057,-120.608972418,-94.0325129741,66,-100.0,1.26796639179,0.720429846601,-107.542057781,0.859871653136,7.54205778147
0.00925121169969,204,-183.310472206,0.0,-270.569976335,3.56436596257,40.9699637655,-120.997181808,-88.6464940101,67,-100.0,1.27098618744,0.713391090449,-105.345064337,0.862472214415,5.3450643374
0.00858419169861,204,-178.985882197,0.0,-266.225330291,3.57587764832,40.5930922883,-118.682962513,-87.553142003,68,-100.0,1.27421064205,0.69679943824,-103.986573931,0.865257705356,3.98657393133
0.00599167818395,204,-184.763315163,0.0,-277.451035012,3.49871877637,41.0785904212,-121.758973274,-98.7007859981,69,-100.0,1.25239683758,0.711044540629,-105.329779597,0.846587517206,5.32977959658
0.00716723922404,204,-187.66430169,0.0,-285.612222088,3.48759694522,38.208222136,-123.623582435,-108.059502075,70,-100.0,1.24921294467,0.736863658036,-106.11728811,0.843896359665,6.11728810992
0.00934996528982,204,-191.310494237,0.0,-286.132609846,3.48779917608,36.5931366489,-125.108919384,-103.532225012,71,-100.0,1.24927092872,0.74995666494,-106.241276464,0.843945293614,6.2412764644
0.00746144024455,204,-186.394564573,0.0,-275.586624848,3.51023763077,40.0770592674,-123.02301071,-93.1176126914,72,-100.0,1.25568373626,0.721019862497,-105.162070217,0.849374742752,5.16207021719
0.00769803963217,204,-182.170258648,0.0,-275.841888365,3.4233011136,39.5347588261,-120.882480314,-88.4827139533,73,-100.0,1.23060532343,0.720182777937,-106.932303023,0.828338650704,6.93230302318
0.00948869516855,204,-182.666164517,0.0,-275.581146941,3.34860553575,41.5258670936,-121.165088837,-95.7575206585,74,-100.0,1.20854400119,0.716525188097,-109.10387366,0.810264507614,9.10387365973
0.00650336589778,203,-182.467114469,0.0,-280.334505749,3.36320116003,40.8023852569,-120.614878499,-94.0874119687,75,-100.0,1.21289324662,0.706059069079,-105.643308256,0.813796221395,5.64330825578
0.00661057982033,204,-183.245141856,0.0,-284.058464158,3.36624065718,45.2318623971,-121.654583099,-88.2983265265,76,-100.0,1.2137965897,0.694589115564,-106.990619672,0.814531690724,6.99061967217
0.00605241403617,204,-190.321451531,0.0,-284.378164027,3.36266975748,40.6218782545,-124.828515647,-93.7862005839,77,-100.0,1.21273522915,0.730529774434,-103.018053739,0.813667637537,3.01805373851
0.00987315153174,204,-184.325213778,0.0,-276.259262926,3.34175289835,39.0133130447,-121.873029497,-108.185654436,78,-100.0,1.20649548919,0.733073861673,-110.573838642,0.808606369979,10.5738386419
0.00804725225842,204,-192.817363982,0.0,-282.956588726,3.35153176424,42.306502847,-126.049739131,-92.1122285848,79,-100.0,1.20941748439,0.73125813063,-105.181799336,0.810972569243,5.18179933638
0.00728879466126,204,-191.644525714,0.0,-276.647209556,3.2949802595,40.835460796,-124.297606354,-101.36336604,80,-100.0,1.19240017689,0.731530491447,-105.140343937,0.797288760667,5.14034393678
0.00654532149005,204,-190.649245902,0.0,-278.729999032,3.28576072765,37.5631023273,-124.368228934,-107.413896033,81,-100.0,1.18959820128,0.743148503877,-104.911668261,0.795057903865,4.91166826051
0.0094055498293,204,-189.473018949,0.0,-277.112919141,3.28918262335,39.6876717293,-123.030272823,-97.0321073276,82,-100.0,1.19063909116,0.721383108043,-107.385134292,0.795885902448,7.38513429243
0.00668961468718,204,-189.324255114,0.0,-284.317157363,3.28757291592,42.4574752174,-124.157011177,-98.7512522912,83,-100.0,1.19014957701,0.711988365952,-110.370535958,0.795496400375,10.3705359578
0.00696021251291,204,-194.242960505,0.0,-282.952390383,3.28719101439,36.0744562824,-126.588902414,-103.822739542,84,-100.0,1.19003340507,0.75244858973,-103.750283021,0.795403991384,3.75028302117
0.0066898875336,204,-195.270945952,0.0,-272.300494258,3.28603661189,37.7795936822,-127.354414742,-104.118793582,85,-100.0,1.18968216133,0.750633777601,-107.122111036,0.795124659774,7.12211103637
0.00935660177156,204,-191.366088715,0.0,-301.650775922,3.27975847791,44.3054380488,-126.09027147,-97.8551673475,86,-100.0,1.1877697849,0.713224299528,-104.872533547,0.793605535148,4.87253354653
0.00791294021818,203,-186.774098821,0.0,-269.911697978,3.22673860774,41.7819752318,-123.681572435,-93.2748341801,87,-100.0,1.17147190816,0.718582569047,-104.443862722,0.780776278749,4.4438627225
0.00704144820594,204,-179.795358716,0.0,-285.323436667,3.22072107747,39.4734757907,-118.725117805,-93.4501627604,88,-100.0,1.16960527159,0.697373249543,-104.666268211,0.779320212589,4.66626821057
0.00686393530718,204,-172.649979462,0.0,-270.346608093,3.20146399036,36.0719778159,-115.068561597,-100.910982007,89,-100.0,1.16360820217,0.70227762612,-104.805560009,0.774660561269,4.80556000915
0.00938389407526,204,-171.163640848,0.0,-257.029367172,3.21325329183,37.190609395,-113.35892318,-89.8347514609,90,-100.0,1.16728391046,0.676254657244,-103.379223965,0.777513227087,3.3792239654
0.00969882528164,204,-175.562122095,0.0,-250.156879704,3.18823359968,34.5774637315,-115.769434094,-92.9194762007,91,-100.0,1.15946703292,0.705039546935,-108.923009869,0.771459194052,8.92300986856
0.00921799790418,204,-173.782707314,0.0,-265.762210184,3.21002080981,34.2644991476,-114.282433804,-97.806918986,92,-100.0,1.16627741993,0.69920564045,-106.559236539,0.776731061071,6.5592365394
0.00686291797522,204,-171.642650195,0.0,-264.216990123,3.2179239671,34.0624809397,-113.296227109,-95.2654429336,93,-100.0,1.16873642091,0.711704644038,-106.464846996,0.778643393767,6.46484699636
0.00641492754568,204,-174.335326823,0.0,-251.469663096,3.21119602317,30.2764444781,-114.245556793,-97.8247586562,94,-100.0,1.16664346064,0.737233684663,-108.691667541,0.7770154283,8.69166754107
0.00827888863628,204,-175.444286993,0.0,-257.0038663,3.21553352901,37.1471642534,-115.335781575,-90.9865382182,95,-100.0,1.16799329385,0.693834292106,-106.944803981,0.77806497773,6.9448039809
0.00692423806494,204,-172.8054628,0.0,-273.204826974,3.21403779672,39.4544770041,-114.446868689,-91.1985460485,96,-100.0,1.16752802727,0.686563178895,-105.675087352,0.777703054304,5.67508735243
0.00844602454396,204,-184.89365363,0.0,-284.272893912,3.22282463769,39.9934770887,-120.881347126,-98.0289512616,97,-100.0,1.1702581917,0.709294929465,-103.22022151,0.779829212579,3.22022151021
0.00951062073819,204,-177.111668161,0.0,-274.854177537,3.2190391949,38.7652351007,-116.67322011,-91.7798727109,98,-100.0,1.16908292835,0.706694090839,-105.957926069,0.778913246246,5.95792606929
0.009504361797,204,-174.05971179,0.0,-253.209502834,3.16519219841,38.6130871173,-115.329220606,-94.8924953969,99,-100.0,1.15221377995,0.69975366501,-103.417172071,0.765883849493,3.41717207062
