dLoss,Perplexity,NumTrajs,MinReturn,AverageReturn,MeanKL,MaxReturn,LossAfter,ExplainedVariance,AveragePolicyStd,LossBefore,Total cost,Entropy,Iteration,StdReturn,MeanKLBefore,AverageDiscountedReturn
0.0598534883231,2.64101783041,404,-312.380915849,-237.263384015,0.00170690753963,-177.87803348,-0.0598534883231,0.885075110753,0.639048997893,1.38449718813e-16,256.64228366569984,0.971164384679,23,30.2364178524,0.0,-154.589650242
0.0528579025267,2.60671900776,404,-317.263151198,-233.906172257,0.00172791021671,-172.152501277,-0.0528579025267,0.877985867713,0.630749686926,2.38211665472e-16,251.62526557132517,0.958092345391,24,30.5286493241,0.0,-152.715308101
0.0128461706414,2.55632909442,404,-323.491357223,-234.062558076,0.00370783720081,-165.163759714,-0.0128461706414,0.879253308737,0.618556803087,-1.66450047897e-16,251.83359381500605,0.938572281914,25,30.6153711248,0.0,-152.752912026
0.039908054821,2.51409228923,404,-308.274992691,-228.318335693,0.00187388504081,-174.801912235,-0.039908054821,0.877225599684,0.608336732734,3.49049999043e-17,245.22049386580684,0.921911819611,26,27.9703688277,0.0,-149.303860818
0.0184307978796,2.46810711635,404,-297.885842864,-227.784603001,0.0028283478522,-149.12063355,-0.0184307978796,0.877898194186,0.597209667135,8.4680881425e-17,244.18930362425536,0.903451507189,27,29.1058050427,0.0,-149.201752579
0.0477713830058,2.43430079927,404,-311.33132039,-224.659021253,0.00139789108144,-161.462010077,-0.0477713830058,0.873634494024,0.589029528097,-3.88113872019e-17,240.35698477543673,0.88965956921,28,30.3248763549,0.0,-147.273631857
0.0281410580876,2.39733298352,404,-304.39514265,-223.240066046,0.00128718068666,-143.986486178,-0.0281410580876,0.865900525791,0.580084398936,9.17057476461e-17,238.7780007157427,0.874356862583,29,30.8208346663,0.0,-146.469728175
0.0458329873636,2.392945318,404,-297.620322416,-221.468521887,0.00148406702906,-150.660135549,-0.0458329873636,0.869472311741,0.57902271233,-4.30300152583e-17,236.8689158107974,0.872524957848,30,29.2294346864,0.0,-145.368704487
0.033925396995,2.37219553367,404,-309.699697005,-220.691546544,0.00224441219034,-152.336573194,-0.033925396995,0.855969643852,0.574001871982,-1.27081136387e-16,236.03501324861946,0.86381591183,31,32.3482447969,0.0,-144.962204914
0.025896140833,2.3485095324,404,-298.393388573,-219.844160056,0.00170439486316,-145.82964682,-0.025896140833,0.854389305195,0.568270553096,1.18177981498e-16,235.1717768025189,0.85378088541,32,32.3895731369,0.0,-144.122168833
0.0194304880821,2.34827838467,404,-302.550984859,-222.094849552,0.00124151522629,-146.957558243,-0.0194304880821,0.854871418896,0.568214622112,9.89801814342e-17,236.84720815992117,0.853682457405,33,32.124914152,0.0,-145.323170282
0.0549729594121,2.33207180566,404,-301.204082984,-216.360258901,0.00189465213321,-148.797363869,-0.0549729594121,0.84206051692,0.564293104446,1.01692990691e-16,231.11456583116458,0.846757059464,34,33.421681623,0.0,-142.47783712
0.0198003689951,2.29309789953,404,-301.194517932,-214.919581628,0.00130917478415,-140.015856634,-0.0198003689951,0.8511856903,0.554862560144,1.58267059885e-17,229.753560470391,0.82990369792,35,31.40128224,0.0,-141.898323987
0.0304632102261,2.27411176212,404,-301.43246415,-213.639983334,0.000615493187125,-140.666417878,-0.0304632102261,0.840943447531,0.550268470718,2.50593481518e-16,228.8253857718329,0.821589541931,36,33.6779550746,0.0,-141.196854734
0.017303589187,2.2740128836,404,-295.007504463,-212.508884079,0.00239151466085,-142.855231581,-0.017303589187,0.840701488625,0.550244545012,-2.51991376521e-16,227.8602536837495,0.821546060926,37,34.2256316023,0.0,-140.719239822
0.0519621985146,2.2689729832,404,-285.780986541,-210.387998753,0.00280008226447,-144.75383486,-0.0519621985146,0.836948446292,0.54902503666,-1.6226131959e-16,226.26319344123317,0.819327298809,38,33.4185742432,0.0,-139.053012516
0.0214979849956,2.25040899399,404,-279.554580247,-201.356181786,0.00237584240475,-134.663353292,-0.0214979849956,0.836114882981,0.544533094739,3.48733316787e-17,218.22566920978716,0.811111974802,39,29.7617229007,0.0,-134.179853826
0.0368835775069,2.23021661181,404,-291.670072735,-199.985268537,0.0018999189616,-130.731344824,-0.0368835775069,0.840305574103,0.539647129394,1.27644803922e-16,216.73644010704223,0.802098716095,40,30.4772672464,0.0,-133.553461252
0.00913121864356,2.20136868133,404,-289.287480464,-196.732407422,0.00182577433367,-132.035193518,-0.00913121864356,0.831343869994,0.532666774755,7.34245875293e-19,213.9283731373029,0.7890792948,41,30.2810476885,0.0,-131.492758417
0.00010018660267,2.16389845619,404,-273.569217243,-193.583378325,0.00224200545293,-128.582240684,-0.00010018660267,0.841858194809,0.52360007723,-1.79846031428e-16,210.93179889901342,0.771911435755,42,28.7500874636,0.0,-129.999085443
0.000914950835067,2.16403260397,404,-278.996425182,-195.255006772,0.00149611154204,-119.05319697,-0.000914950835067,0.834795742044,0.523632537066,5.42057775166e-17,212.95460938310953,0.771973427401,43,30.5198274143,0.0,-131.010847279
0.00671276825561,2.16740690278,404,-282.660503286,-195.953009418,0.00259423000227,-123.387578205,-0.00671276825561,0.824923751416,0.524449018593,1.74695414418e-16,213.6881223640304,0.773531477322,44,32.4764804378,0.0,-131.366341768
0.012204290787,2.13881758545,404,-291.467426783,-188.533097783,0.00249016517365,-118.205268419,-0.012204290787,0.823489828384,0.517531240766,-2.96419803963e-16,206.66611721574128,0.76025314617,45,30.9698301481,0.0,-127.880104568
0.037803936364,2.11303026736,404,-284.881046703,-184.724382016,0.00196810090688,-119.490366482,-0.037803936364,0.828880018043,0.511291464725,9.1419605448e-17,202.90853344539843,0.748123062888,46,28.0420578618,0.0,-125.859885293
0.00883403448748,2.10446205656,404,-267.300909467,-184.134039827,0.00177000211271,-117.63987136,-0.00883403448748,0.828834675597,0.509218208548,-5.97036872837e-17,202.47079540223345,0.744059879395,47,27.4469537004,0.0,-124.974023827
0.0157045695958,2.07744064531,404,-256.824727068,-179.641372678,0.0019981021174,-111.276366135,-0.0157045695958,0.820880843819,0.502679818092,8.00755624202e-17,198.80691063452312,0.731136677092,48,27.6527775998,0.0,-122.444512097
0.0279442053462,2.06790541336,403,-276.159683449,-177.102704797,0.00126259167713,-118.859912969,-0.0279442053462,0.812607113941,0.500372571108,-1.39402015638e-16,197.12221380478815,0.726536217379,49,27.6546626119,0.0,-120.932379901
0.035908109402,2.05394304288,404,-270.568718161,-178.945764726,0.00189019468612,-123.729453875,-0.035908109402,0.807851058119,0.496994086206,8.55824871332e-18,198.4815816429378,0.719761381267,50,28.5753368106,0.0,-121.926155747
0.0332808593457,2.02051281154,404,-262.491633098,-176.390522102,0.00108598091713,-111.296623494,-0.0332808593457,0.822168274597,0.488904948909,1.59374673141e-16,196.75516144571984,0.703351346293,51,27.4807874962,0.0,-120.609221463
0.0144112286758,2.01821965694,404,-264.299192319,-177.624089194,0.00110062651188,-110.226729596,-0.0144112286758,0.813504077509,0.488350072629,4.81814170852e-17,198.3895209638349,0.702215764839,52,27.7164851234,0.0,-120.927920579
0.0299201841943,1.99857121148,404,-257.10062346,-172.065429712,0.00109322595387,-104.7401978,-0.0299201841943,0.809279852585,0.483595724044,2.27413406733e-16,193.03274314312182,0.692432530997,53,27.2467629589,0.0,-118.421397837
0.0472981239242,1.99282717389,404,-260.695151503,-171.124785805,0.00168467213489,-99.7686980245,-0.0472981239242,0.81205460132,0.482205835108,-9.87276042513e-17,192.21968299086177,0.689554320908,54,27.1353584074,0.0,-117.918871169
0.0293689253148,1.97461457694,404,-238.732223629,-168.647535,0.000840300159905,-97.6296801387,-0.0293689253148,0.825367779343,0.477798919829,-1.61532831733e-18,189.85800570691,0.680373228394,55,25.1431967601,0.0,-116.731325063
0.024448272524,1.96597336847,404,-249.647507641,-169.088653602,0.00160411667533,-113.246170811,-0.024448272524,0.822864047223,0.475708000354,-9.58771334137e-17,190.57438668188803,0.675987475586,56,25.5070834871,0.0,-117.007481936
0.0213468153134,1.95150883392,404,-277.386403812,-168.474903761,0.000986157245165,-107.691913131,-0.0213468153134,0.807520939692,0.47220800645,-2.17428623651e-16,190.34625679179473,0.668602834364,57,27.095887946,0.0,-116.562213845
0.00389208802374,1.96212099441,404,-241.16062394,-169.546395259,0.00166682121989,-112.885055649,-0.00389208802374,0.827542484366,0.474775838611,2.46827780532e-16,191.05113511046534,0.674026028154,58,25.6951865647,0.0,-117.545217054
0.0258439134604,1.96292507927,404,-270.366764446,-170.744322688,0.00149645442942,-104.51512031,-0.0258439134604,0.8258815824,0.474970403607,1.494544813e-16,191.97677142905627,0.674435748119,59,25.8925952304,0.0,-118.311002963
0.0192213728562,1.93867362882,404,-253.063018434,-169.513206861,0.000978089114063,-103.640598146,-0.0192213728562,0.816865629944,0.469102262573,-1.81923925042e-16,190.1572760145661,0.662004042766,60,26.8706474364,0.0,-117.657047179
0.0186713071517,1.93956621675,404,-255.556953661,-168.575130061,0.000967890553288,-113.054845777,-0.0186713071517,0.802628417738,0.469318242719,1.17828896086e-16,189.74077448985946,0.662464348459,61,28.4022723666,0.0,-117.02207599
0.0117247419206,1.90599959515,404,-241.783032087,-168.828303189,0.00172084190164,-116.01474289,-0.0117247419206,0.825779821213,0.461196102971,1.58917679066e-17,189.52388486666877,0.645006592822,62,25.8650251254,0.0,-117.270054288
0.0205887404716,1.87885796992,404,-237.356714896,-164.674402196,0.0015607961476,-107.817399315,-0.0205887404716,0.815754911616,0.454628624251,-2.34552092362e-16,185.2449467233521,0.630664129455,63,25.8945984714,0.0,-115.046230524
0.0291021912875,1.86496995666,404,-248.708333359,-167.20868098,0.00135313020809,-96.9406305996,-0.0291021912875,0.80920172129,0.451268131619,-1.23557741811e-16,187.62393891491737,0.623244943935,64,26.813167877,0.0,-116.021860891
0.0121060134911,1.86818335032,404,-261.502533176,-169.168658342,0.000984143643966,-109.525995629,-0.0121060134911,0.809859610571,0.452045678811,4.05321682434e-16,189.95980030732318,0.624966488266,65,27.0847413888,0.0,-117.186516923
0.0109521551199,1.86359643469,404,-262.664988474,-167.646161222,0.00169259970385,-93.5355872943,-0.0109521551199,0.817138240791,0.450935779513,-3.29350187046e-16,187.94446196941905,0.622508187827,66,26.2931429468,0.0,-116.542308527
0.0176072423971,1.85288254657,404,-256.81630311,-165.931053491,0.00164328696936,-101.825585733,-0.0176072423971,0.823777048913,0.448343332244,7.67633134532e-17,186.80133889339777,0.616742559744,67,26.0652806375,0.0,-115.874751834
0.0261433795781,1.83049666951,404,-265.736087624,-165.802332459,0.00117448578863,-111.531085455,-0.0261433795781,0.812203689451,0.442926605352,3.29498077539e-17,186.88259208438888,0.604587334135,68,26.9582467812,0.0,-115.768499733
0.00815935616509,1.81955316999,404,-251.971885814,-164.878450871,0.00108024293137,-111.81356462,-0.00815935616509,0.810303000933,0.440278598843,-3.92700024933e-16,186.09982586861514,0.598590959949,69,26.4879255923,0.0,-115.015816631
0.0371926566674,1.80267338949,404,-245.062839187,-161.784668574,0.00107562107988,-110.003978942,-0.0371926566674,0.820022679274,0.436194186126,5.16572699692e-17,183.27920994895493,0.589270779441,70,25.4961180604,0.0,-113.663444032
0.0285069813182,1.79100272941,404,-249.944407561,-165.287697503,0.000974458794144,-106.595508132,-0.0285069813182,0.825381053689,0.433370228052,-1.76957838535e-16,186.9586076841545,0.582775647038,71,25.693920177,0.0,-115.3217613
0.00975530222048,1.7873024648,404,-258.312738338,-164.584332742,0.0025240466874,-112.281638167,-0.00975530222048,0.819802823062,0.432474872343,-2.67720814221e-16,186.6372630671568,0.580707480278,72,26.1337851114,0.0,-114.860520487
0.0333057671089,1.7791693037,404,-249.175542731,-163.173523104,0.00177667948317,-108.133691696,-0.0333057671089,0.807131884214,0.43050688546,-4.86312647713e-16,185.52814939528855,0.576146572062,73,25.9636940671,0.0,-113.572665332
0.00949828553721,1.80816003518,404,-233.79915696,-162.131721028,0.00189469515242,-97.7541685497,-0.00949828553721,0.805737002492,0.43752179376,-2.26795363763e-16,185.08005497370672,0.592309773088,74,26.9325604768,0.0,-112.969483125
0.00434395386047,1.83427417469,404,-233.023248726,-159.698817026,0.00193384069086,-110.578890248,-0.00434395386047,0.81167677795,0.443840651017,-2.1296806728e-17,183.95161890158997,0.606648858131,75,25.0984887528,0.0,-111.545550073
0.0311444998259,1.80801793898,404,-233.848341767,-161.46445512,0.00168568122798,-97.1638440878,-0.0311444998259,0.78575162475,0.437487410639,-7.13704568293e-17,185.42997440565193,0.592231183925,76,27.9766667131,0.0,-111.95366538
0.0297586398741,1.8190234306,403,-242.355909981,-161.426850032,0.00157933079983,-99.7202866688,-0.0297586398741,0.788447274916,0.440150417419,-2.82088829321e-16,184.94416923012352,0.598299780484,77,27.9643763065,0.0,-112.002057852
0.0205717130944,1.82059665924,404,-233.611035581,-160.949917941,0.00115494972508,-104.593243456,-0.0205717130944,0.807996543851,0.440531092693,-2.57159967199e-16,183.942551321866,0.599164282109,78,25.6661601421,0.0,-112.357664681
0.0182798143664,1.81329360928,404,-235.039548079,-159.551456392,0.00119921114005,-105.021631046,-0.0182798143664,0.813784543077,0.438763968404,-2.02976214342e-16,182.95474326886583,0.595144865313,79,24.7026256656,0.0,-111.883818903
0.0198342929534,1.8044295281,404,-256.926863542,-157.45403699,0.00158448807052,-91.4974216921,-0.0198342929534,0.802030726283,0.436619120257,-1.28703693359e-16,181.17442220553062,0.590244490914,80,26.2470323963,0.0,-110.960336044
0.00893054839516,1.80353113602,404,-244.541037737,-160.562773455,0.00113017725111,-98.854845039,-0.00893054839516,0.812161617509,0.436401735677,3.16491747225e-16,184.0351721390678,0.589746485435,81,25.0538032953,0.0,-112.591588577
0.0166190176995,1.7986828486,404,-254.309367592,-157.914030809,0.00114965621281,-93.7187098067,-0.0166190176995,0.801884719662,0.435228592057,-1.85168474784e-16,181.7396754823794,0.587054646266,82,26.1061661016,0.0,-111.123831793
0.0302104775914,1.80013576289,404,-241.859395691,-160.596430253,0.000872424036829,-104.561179723,-0.0302104775914,0.812224263076,0.435580154779,-1.68244553365e-16,184.3140422412576,0.587862085885,83,25.2686948724,0.0,-112.529414649
0.0218327487094,1.799476948,404,-245.221311085,-160.448607288,0.000682948422699,-96.3134291948,-0.0218327487094,0.812315225371,0.435420740864,4.01347060904e-17,184.49363726310668,0.587496038232,84,25.2943098108,0.0,-112.456964445
0.0215067332632,1.79240415776,404,-255.634855462,-158.420936262,0.00110744753313,-108.578366116,-0.0215067332632,0.814551144529,0.433709332684,-9.68871133262e-18,182.937179891577,0.583557823587,85,25.1645513892,0.0,-111.669964233
0.0244990654001,1.80213260225,404,-242.863833427,-156.299197372,0.0015993647062,-107.038411718,-0.0244990654001,0.816943434926,0.436063331447,-1.84905273038e-16,180.969820038414,0.588970742635,86,24.8419173202,0.0,-110.44386059
0.0490439462473,1.81003174319,404,-239.497400467,-158.716681087,0.0011924693255,-94.061175379,-0.0490439462473,0.795948395634,0.437974692303,-1.85824262746e-17,183.2687149200865,0.5933443828,87,26.7022513084,0.0,-111.336781359
0.013290332896,1.79432585744,404,-243.842270157,-157.761375302,0.00169100552616,-103.099969612,-0.013290332896,0.806762436021,0.434174327748,2.51616908776e-16,182.35444615185025,0.584629384511,88,25.4257762108,0.0,-111.03172061
0.0301752238038,1.79166585555,404,-252.511824967,-159.862903067,0.00127575880543,-107.466746951,-0.0301752238038,0.802417752464,0.433530685163,2.76418778537e-16,183.9819959729224,0.583145832627,89,26.0245782042,0.0,-112.074349648
0.0226448598529,1.78683449581,403,-251.71008395,-158.511426337,0.00108503682642,-103.047644019,-0.0226448598529,0.804989495868,0.432361637548,1.25987454026e-16,182.52955708418583,0.580445616227,90,25.8922996451,0.0,-111.261017357
0.0423979116147,1.78034608543,404,-229.450032514,-157.823155602,0.00161687147565,-97.6661753145,-0.0423979116147,0.820032858751,0.430791632186,-7.5232269771e-17,182.01969038007599,0.576807775422,91,24.2761705382,0.0,-111.086562396
0.0393191163539,1.75771951775,404,-236.58486877,-158.890272795,0.00153986457367,-106.090281519,-0.0393191163539,0.814533045794,0.425316665213,-1.15253442504e-17,182.5001040097256,0.56401724032,92,25.288372505,0.0,-111.542270047
0.0159798001093,1.76910561904,404,-245.439319517,-159.574940307,0.00129629245556,-100.14019136,-0.0159798001093,0.802062487329,0.42807176839,-2.00869840393e-16,183.8623128946065,0.5704741189,93,25.5396855539,0.0,-111.461948721
0.0246100995255,1.76851126667,404,-245.352245482,-158.564070747,0.00099189571651,-87.0475605018,-0.0246100995255,0.783289158583,0.427927952516,3.24784686132e-16,182.68534349312452,0.570138100392,94,27.4399699791,0.0,-110.787100475
0.0243720989284,1.78608583526,404,-260.544309015,-160.757634867,0.000854221674157,-105.020302545,-0.0243720989284,0.802666629065,0.43218048361,7.7927734768e-17,184.25573801989526,0.580026541353,95,25.8271845611,0.0,-112.031794668
0.00532626107247,1.76601952366,404,-228.891363799,-157.3319904,0.00167093433367,-99.7725747233,-0.00532626107247,0.802350450747,0.427325023656,2.25573101831e-16,181.6456309064756,0.568728157422,96,25.7892646874,0.0,-110.514393384
0.0104656436244,1.77949307888,404,-237.745600076,-158.180465558,0.00175884541436,-99.1975432859,-0.0104656436244,0.80279442887,0.430585229573,-2.13574814087e-16,182.8038307558237,0.576328536598,97,26.011043306,0.0,-110.87155642
0.0350262970106,1.77958231599,404,-219.978372145,-153.885325523,0.00143979365049,-89.5642263806,-0.0350262970106,0.803662150695,0.430606822341,-2.35173876066e-16,179.06683810595564,0.576378682828,98,25.3053889812,0.0,-108.459191065
0.016048106329,1.76532373378,404,-264.893217292,-153.930078051,0.00170289861141,-88.8651703227,-0.016048106329,0.781132697014,0.427156662874,1.8218305244e-16,179.64255700853198,0.568334092138,99,27.7601469047,0.0,-108.161390349
0.0174572100372,1.80000640207,404,-237.213723563,-155.105298615,0.00121977991652,-87.3045667418,-0.0174572100372,0.788942445619,0.435548853248,1.43106491013e-16,181.19444577985954,0.5877902216,100,26.3541807224,0.0,-108.481043437
0.0228596946261,1.79444224015,404,-243.671196279,-152.207101925,0.00115330626068,-99.5890375445,-0.0228596946261,0.804739996432,0.434202488957,-3.68037479387e-16,177.859686956029,0.584694243933,101,24.5914914931,0.0,-107.444490939
0.0204245434247,1.80617117291,404,-222.309007577,-151.894559087,0.00128334112986,-92.8459690979,-0.0204245434247,0.803536558213,0.437040547314,-3.18274216302e-18,178.16679867903255,0.59120923063,102,24.9830375998,0.0,-107.244758507
0.0379227449735,1.80691243761,404,-233.055749475,-152.663662105,0.00158463144068,-97.3539253409,-0.0379227449735,0.791719625263,0.437219911671,2.61300751735e-16,178.86488211174324,0.591619553108,103,25.4403115068,0.0,-107.213669209
0.00866162138633,1.76581692146,404,-239.444348218,-152.169605649,0.00173575983436,-91.5677219819,-0.00866162138633,0.787673480693,0.427275999853,-1.49570337868e-16,178.446646052713,0.568613428323,104,26.1672825861,0.0,-106.903849585
0.0300002931932,1.76439255497,404,-236.413629473,-154.381018247,0.00118687984882,-85.4361404398,-0.0300002931932,0.773517102407,0.426931344863,-1.81441972576e-16,180.8747833108513,0.567806469659,105,27.6440293048,0.0,-107.83920474
0.0318767847267,1.76909838964,404,-233.052766,-153.90324493,0.00195226738129,-95.1646966682,-0.0318767847267,0.79623509053,0.428070019087,6.31973731874e-17,179.84296612479972,0.570470032422,106,25.2410268824,0.0,-107.798590726
0.0312246607078,1.74772323758,404,-233.126561544,-151.613890779,0.00167181656971,-95.5763479916,-0.0312246607078,0.792800838585,0.422897858057,-2.08073956986e-16,177.81400951950792,0.558313933797,107,25.4893087099,0.0,-106.535600921
0.0330330641997,1.76164400526,404,-214.970579573,-150.595878819,0.00125978181086,-92.3576494809,-0.0330330641997,0.799166822209,0.426266276297,-2.87100846663e-16,176.45659537728235,0.566247466953,108,24.8455539767,0.0,-106.228055918
0.0210922653385,1.77401775698,404,-233.273952869,-152.776600234,0.00076332833756,-92.0134768272,-0.0210922653385,0.78783277265,0.429260361966,5.33226533963e-16,178.78245630306424,0.573246893409,109,26.4110996662,0.0,-107.180931402
0.0376878111613,1.76589179989,404,-221.939932965,-152.869734563,0.00244416137454,-85.2434576085,-0.0376878111613,0.81177689968,0.427294118241,-2.55321170339e-16,178.75221370835308,0.568655831838,110,23.8752605226,0.0,-107.551308624
0.0161225716439,1.72649342039,404,-234.250320133,-154.012511681,0.000670355198565,-103.22361437,-0.0161225716439,0.802015487127,0.41776086381,8.45145915983e-17,180.24717364453227,0.54609242689,111,25.3346859448,0.0,-108.255678436
0.0238536126647,1.72522475475,403,-223.680549162,-153.512053595,0.00242206767686,-100.141579293,-0.0238536126647,0.815403052011,0.417453883864,9.55264020744e-17,179.98676802282145,0.545357334602,112,23.8145986449,0.0,-107.881906243
0.0234290232909,1.76350057543,404,-228.027327538,-152.121607596,0.00118638836668,-96.4952473616,-0.0234290232909,0.808890328804,0.426715511928,6.34643591278e-16,178.45461774227311,0.567300796996,113,24.2490594268,0.0,-107.05893353
0.0143015807353,1.7551759467,404,-244.834160659,-151.387065087,0.00175006689695,-94.9180988438,-0.0143015807353,0.806515017715,0.424701195482,-9.43718771883e-18,178.13499324456828,0.562569106423,114,24.7476800717,0.0,-106.883276726
0.0399056677485,1.7554152402,404,-219.193403709,-148.986023529,0.00129646409498,-91.472893113,-0.0399056677485,0.796550969329,0.424759097502,2.05699881892e-16,175.83011305826395,0.562705433032,115,25.5313082273,0.0,-105.616630453
0.00985950705219,1.75604931286,404,-227.041229643,-150.559467169,0.0016186628862,-96.4327250913,-0.00985950705219,0.803565531396,0.424912524523,2.02692185763e-16,177.44662589030386,0.563066577311,116,24.74023382,0.0,-106.325632409
0.0291832789331,1.73447745769,404,-227.505909345,-150.638859386,0.0010447292834,-97.1770489029,-0.0291832789331,0.801746432861,0.4196927671,-8.56307683462e-17,177.25919082552485,0.550706190912,117,25.2220800403,0.0,-106.236299393
0.00688531872614,1.73926455186,404,-230.866435433,-151.105430764,0.000539555709711,-88.2779469247,-0.00688531872614,0.811202355907,0.420851103744,3.11868115963e-16,177.8856627041324,0.55346235253,118,23.6706248268,0.0,-106.385880343
0.0275827284786,1.73880113446,404,-222.497034039,-150.250337435,0.00107010939367,-91.8083569421,-0.0275827284786,0.811853516072,0.420738970299,-4.00389567659e-17,177.35414221855888,0.553195872568,119,23.7487708119,0.0,-106.095189137
