MeanKLBefore,AveragePolicyStd,LossAfter,Iteration,Entropy,dLoss,ExplainedVariance,MaxReturn,Total cost,StdReturn,AverageReturn,NumTrajs,AverageDiscountedReturn,MeanKL,LossBefore,MinReturn,Perplexity
0.0,0.711203093967,-843449.370974,123,1.07814128876,25413.1182963,0.879769715701,-90.7768278732,158.18767454881578,12.7177173274,-119.079660997,204,-86.9426552972,0.00946462811328,-818036.252678,-161.835113419,2.93921132559
0.0,0.699366977514,-2290717.26706,124,1.06135886229,15589.7800487,0.81113004073,-88.744575019,159.15055498462291,19.1857320011,-122.059170601,204,-88.5479522604,0.00693677777155,-2275127.48701,-244.952736823,2.89029583601
0.0,0.686436742297,-1017289.78423,125,1.04269732995,16254.9202699,0.861376999244,-85.4363602086,157.74467072363407,14.0682935169,-118.237559259,204,-86.6145017966,0.0064322724744,-1001034.86396,-168.547015748,2.83685864751
0.0,0.695533040647,-1533033.68892,126,1.05586177078,19629.8698993,0.88220429525,-90.0882526174,157.33191522509742,12.6661158373,-119.18172338,204,-87.0713090793,0.00879719566905,-1513403.81903,-178.304097925,2.87445120491
0.0,0.66994856718,-1018280.53231,127,1.01838419826,17732.7965998,0.877310403936,-84.343634122,155.1179422022787,13.3479535083,-115.533356037,204,-85.3509993426,0.00648971730913,-1000547.73571,-176.738709528,2.76871744923
0.0,0.6490442543,-571412.500429,128,0.986684157046,21994.0133932,0.879029424375,-80.0288913808,155.27823824346757,12.2019940629,-113.148688714,204,-83.8850426607,0.00835981445342,-549418.487036,-167.657277479,2.68232553996
0.0,0.659833632847,-633015.78422,129,1.00317098602,18683.113029,0.873743098706,-84.5469761226,156.175571512489,14.1348891308,-115.515323002,204,-85.9756519107,0.00651961522556,-614332.671191,-148.922472307,2.72691514297
0.0,0.674531440334,-1681487.59969,130,1.02520154158,15437.9487927,0.859581063374,-88.1756784267,155.34548997077346,15.3923070947,-116.098320648,204,-86.0208961792,0.00646207273342,-1666049.6509,-193.88448418,2.78765723281
0.0,0.661042623456,-2039441.77794,131,1.00500157529,15121.0309959,0.85563710418,-86.0810522469,157.37420350682453,14.8620849592,-117.439803558,204,-86.1775831041,0.00668465628629,-2024320.74694,-228.363487006,2.73191157637
0.0,0.663883215007,-505817.542244,132,1.00928950722,24036.5158536,0.875013384769,-81.4852551342,153.66310321116882,12.0643557142,-112.769832229,204,-83.4957253201,0.00901981682384,-481781.02639,-142.170188066,2.74365097814
0.0,0.695793029522,-847378.404445,133,1.05623549896,15014.0963164,0.870635917591,-88.1048551598,155.29728172586746,13.9635118738,-116.827368185,204,-86.1172321198,0.00643894957832,-832364.308129,-155.708064662,2.87552566909
0.0,0.694459634503,-1049554.62469,134,1.05431729306,16038.1160851,0.884540771901,-84.7349696754,155.22545493356452,13.0593713738,-115.56946226,204,-85.2991095823,0.00655553921521,-1033516.50861,-166.226937423,2.87001510568
0.0,0.702088769965,-641823.126668,135,1.0652431032,25209.5331378,0.880803771372,-83.3575408718,155.40818982065423,13.2535667933,-114.820345758,204,-85.1717915243,0.00951241605571,-616613.593531,-146.531370238,2.90154427301
0.0,0.714218965756,-633972.79519,136,1.08237284428,20484.9239344,0.883579605382,-86.6539756666,158.82803952977898,14.0151947066,-118.103403535,204,-87.2925175986,0.00739717636299,-613487.871256,-155.376913341,2.95167511349
0.0,0.741333076212,-766496.092011,137,1.11963327409,20881.3520201,0.877970619684,-84.1965089417,157.1458621422057,12.8755715102,-114.250960601,204,-84.8113040483,0.00749859897296,-745614.739991,-151.16208098,3.06373044791
0.0,0.736484985536,-664638.898748,138,1.11307210368,20541.2050348,0.883499655571,-84.3570060199,156.97055474446307,12.2351915163,-114.178803082,204,-84.4926395683,0.00715564499476,-644097.693713,-148.896633663,3.04369459156
0.0,0.740257686803,-1752686.01002,139,1.11818160521,19395.5029853,0.857841976687,-88.7229097976,157.09726132832293,14.3605473614,-117.040681737,204,-86.0944676682,0.00823261202456,-1733290.50703,-204.545196646,3.05928615238
0.0,0.71123552292,-676329.463636,140,1.07818688504,23892.0478513,0.869493251584,-83.7585759936,157.65494984340276,12.2727525576,-114.968688175,204,-84.5020908781,0.00837769522448,-652437.415785,-149.453529529,2.93934534574
0.0,0.703748871634,-776799.051679,141,1.06760483031,23802.5318951,0.869501267178,-86.3364420124,156.50455780659274,13.5740777334,-113.175321497,204,-84.0558054983,0.00894699601696,-752996.519784,-161.622899635,2.90840502723
0.0,0.703702215376,-1988945.72448,142,1.06753853137,17832.7890203,0.860075743073,-87.7489278026,158.7773737440435,14.6400513093,-118.364618541,204,-86.8731534895,0.00840375937511,-1971112.93546,-216.52357784,2.90821220945
0.0,0.705983015137,-704732.253876,143,1.07077443355,19470.2485661,0.872185973487,-88.3654759534,157.7683092492534,13.385768824,-117.769644577,204,-86.9539827297,0.00701848560912,-685262.00531,-155.16134665,2.91763814214
0.0,0.693344750714,-848365.662553,144,1.05271060549,14251.1697119,0.8684427663,-83.5177038702,155.8564172707931,13.4485291253,-115.23328896,204,-85.216279085,0.00542465338576,-834114.492841,-159.37655246,2.86540759049
0.0,0.693341790845,-1646564.61397,145,1.05270633651,16060.8861785,0.843613231165,-84.5062756224,159.02986335980847,15.1682762141,-119.226128115,204,-87.2143394367,0.00693692649724,-1630503.72779,-216.305718836,2.86539535815
0.0,0.681895412836,-970726.016114,146,1.03605954669,19710.731536,0.870593184547,-83.1036931677,155.68397507126602,13.5515358038,-114.750782939,204,-85.1101928531,0.00742228944889,-951015.284578,-161.099576538,2.81809055286
0.0,0.693322845054,-781618.307403,147,1.05267901081,16987.6635202,0.88742342003,-91.8144546037,157.64833482221277,11.3504315426,-115.927768824,203,-85.5426241051,0.00672904239934,-764630.643883,-143.43327611,2.86531706028
0.0,0.714066522837,-1743738.86856,148,1.08215938146,14399.104207,0.846211909214,-88.5547281231,159.14629965575116,15.4703907245,-118.413314822,204,-86.614437027,0.00630064333456,-1729339.76435,-189.025735738,2.95104510786
0.0,0.709046134138,-744727.92152,149,1.07510384794,22443.5820393,0.880598977105,-90.3583923054,157.50708576920258,12.2600697459,-116.693355998,204,-86.0243134427,0.00875807181259,-722284.339481,-154.690786013,2.93029719007
0.0,0.692845863186,-845066.987523,150,1.05199080903,18266.5068397,0.8769341535,-85.5349190706,159.29710982382247,12.5153798518,-116.155791333,204,-85.5730807574,0.00644117009395,-826800.480683,-153.338621719,2.86334582236
0.0,0.69842275355,-745233.615656,151,1.06000783776,19774.2149537,0.885222633745,-87.8519769777,160.69355226039025,12.6647075091,-121.278792841,204,-88.697675081,0.00690644605002,-725459.400703,-164.747438267,2.88639361203
0.0,0.682040894449,-606085.819396,152,1.0362728728,20364.4480195,0.872344694975,-87.1301243172,156.85386359050688,12.4309043197,-116.167399575,204,-85.5635650714,0.00744394334211,-585721.371377,-152.375281771,2.81869178928
0.0,0.682532182233,-663029.42954,153,1.03699293363,26291.1544046,0.882821263468,-83.2469226425,159.36360611671446,12.5198177096,-117.645379127,204,-86.3334709166,0.00959926254587,-636738.275135,-148.194558989,2.82072214971
0.0,0.661403039174,-2229080.59136,154,1.00554664982,19353.0406282,0.867035094764,-88.1189439716,159.8350156099541,14.5107413621,-118.519578619,204,-87.0257058224,0.00928535074458,-2209727.55073,-235.118284957,2.73340107771
0.0,0.659337640725,-917420.610506,155,1.00241901067,17590.9164986,0.877164087963,-84.3541481819,159.35059928873838,13.3225078761,-118.222037214,204,-86.8796874902,0.00665990478134,-899829.694007,-165.070745868,2.72486534078
0.0,0.651809785236,-681307.461643,156,0.99093603315,22804.4160252,0.88089264742,-83.5231187946,158.04314395517378,11.5380240856,-114.42173099,204,-84.3614686052,0.00904426158932,-658503.045618,-145.112263355,2.69375473637
0.0,0.679677308848,-610491.587485,157,1.03280139395,26051.6107034,0.87712601044,-88.3076120383,158.21539208199337,12.5158975029,-117.545835627,204,-86.0743158853,0.00952937863493,-584439.976781,-150.912911365,2.80892372496
0.0,0.672540464151,-592322.578082,158,1.02224553363,22515.5976157,0.879354854827,-88.2879412519,157.99565601824838,12.6289754187,-118.749620286,204,-86.8470384075,0.00710714185513,-569806.980466,-151.887604535,2.77942906311
0.0,0.653340838747,-676421.858657,159,0.993282205591,22426.9608831,0.874128862107,-87.0177258605,159.01650818234089,13.2331328633,-118.589270476,204,-86.900078401,0.00821808909381,-653994.897774,-153.843544339,2.70008216922
0.0,0.641012683779,-645511.437851,160,0.974232498433,19835.6249183,0.873819040775,-86.3776905684,158.13757111288768,12.8066045287,-117.211738347,204,-85.9871695802,0.00703295520154,-625675.812933,-151.855457491,2.64913321664
0.0,0.644220680929,-791682.181572,161,0.979224593878,22815.7247751,0.879416182254,-85.4354243224,157.00504651759,12.2351864997,-113.829642367,204,-83.9050188086,0.00951820117219,-768866.456797,-149.776694627,2.66239100705
0.0,0.66710720753,-1391736.16373,162,1.01413401815,15742.3180086,0.851474619996,-85.4579143393,158.9473186847796,15.0193722402,-117.529748923,204,-86.1729148857,0.00702740508938,-1375993.84572,-183.271295599,2.75697487312
0.0,0.669122088764,-2375369.97106,163,1.01714979212,13649.4689917,0.840899532398,-92.2176940153,164.47505978959197,17.5031174514,-123.588373825,204,-89.2882939384,0.00618760198254,-2361720.50207,-252.328436007,2.76530183597
0.0,0.66394826621,-2938547.30921,164,1.00938748833,23014.0038335,0.827565647822,-89.9920716138,167.67479108650048,18.5933992854,-124.960651548,204,-90.0921387225,0.00937209775808,-2915533.30538,-265.273563759,2.74391981728
0.0,0.656291003413,-2505498.1332,165,0.997787547568,16315.5940344,0.827065090161,-86.0634605697,166.94724734549968,18.6386705178,-123.631891342,204,-89.559283657,0.00651253294234,-2489182.53917,-244.82164871,2.71227440723
0.0,0.651381934754,-792573.627036,166,0.990279413727,19203.4867985,0.844248539338,-85.3680431178,161.9541814528801,14.141415861,-118.415181782,204,-86.3790699291,0.00682134616811,-773370.140238,-157.494314965,2.69198654527
0.0,0.648582438326,-1671505.39407,167,0.98597237145,15868.5007105,0.870125375334,-93.1975446271,164.48033259296358,14.1766554949,-122.179630816,204,-88.5599963491,0.00675727097833,-1655636.89336,-203.791381313,2.6804169786
0.0,0.650243574473,-879243.705129,168,0.988530276878,20172.2593581,0.861494215698,-87.4972138671,162.5110047316448,13.7415375004,-120.513565722,204,-87.5088148175,0.00716255883885,-859071.44577,-169.277326473,2.68728200804
0.0,0.663727169291,-1449435.49044,169,1.00905442964,19881.0394129,0.852805731907,-90.8810745789,163.99841442195378,15.3539887772,-122.739567069,203,-88.8424351955,0.00846012485802,-1429554.45103,-209.098789365,2.74300608311
0.0,0.661330104623,-720432.024588,170,1.00543637127,24794.6345952,0.863939745685,-87.4601056226,159.05328016718286,14.5972731855,-120.090505731,203,-87.8562689497,0.0095496269588,-695637.389992,-164.773707404,2.7330996588
0.0,0.695958815637,-568958.216527,171,1.05647373987,24672.5234824,0.883308637293,-86.664235939,162.03241825785216,13.6644970677,-125.40596117,204,-90.9481318775,0.00923077248688,-544285.693044,-170.371959377,2.87621081856
0.0,0.710724103096,-2347160.7526,172,1.07746756807,16574.3712315,0.827954482686,-90.6416145301,166.86617366290454,19.676113064,-129.878300978,204,-93.2164033417,0.00711736546916,-2330586.38137,-251.153385041,2.937231785
0.0,0.689389036864,-830608.440747,173,1.04698900575,18317.9042636,0.848151984204,-86.0269842732,160.66783312497398,15.027681877,-121.518105264,204,-88.4022772827,0.00655862276903,-812290.536483,-169.901472318,2.84905968784
0.0,0.685918899955,-1050088.14996,174,1.04194265332,19455.607267,0.867012361135,-86.10591825,158.26003460168337,14.9220272,-119.845846449,204,-87.8473637344,0.0077888533679,-1030632.54269,-173.609480636,2.83471854423
0.0,0.668636281759,-689900.024518,175,1.01642349201,25255.9065792,0.856595331245,-83.4312142142,159.10672314573637,16.2805618785,-119.917921896,204,-88.119202674,0.00961416493443,-664644.117939,-160.707269021,2.76329412613
0.0,0.660231236446,-747380.738719,176,1.00377338613,23958.2529051,0.855898506245,-87.7518046871,157.1524601762342,14.8453864368,-116.902385646,204,-86.2182255227,0.00975376293354,-723422.485813,-161.800449627,2.72855833183
0.0,0.676150955599,-893777.430904,177,1.02759961244,24198.7062731,0.857949781486,-89.8588797684,156.67815668717031,14.2627691386,-119.936277193,204,-87.5991621633,0.00968715531303,-869578.724631,-167.509381937,2.79435025432
0.0,0.683975162445,-956427.554432,178,1.03910485897,18182.9131996,0.868188827911,-90.6097432394,159.40556581341326,14.2601928199,-123.59964669,204,-89.844187019,0.00681245901763,-938244.641233,-168.627432084,2.82668559928
0.0,0.677855061755,-2310370.40909,179,1.03011674609,16974.2418179,0.839322362291,-87.6498121473,158.68966293736347,17.3544855979,-123.154311934,204,-90.0561676821,0.00692658734412,-2293396.16728,-239.923910749,2.80139286726
0.0,0.681250646813,-861102.437977,180,1.03511354965,18241.2543189,0.859243218723,-84.421499218,156.6135104788615,14.8315541296,-120.070251614,204,-88.3017233753,0.00701148595986,-842861.183658,-168.341524969,2.8154259081
0.0,0.685198797445,-650542.123498,181,1.04089226563,19950.1698406,0.877238077211,-87.5454934808,156.75264633906158,13.9046631535,-119.250049981,204,-87.8796102012,0.00698278077816,-630591.953658,-161.286716284,2.83174255401
0.0,0.674538824212,-843413.572969,182,1.0252124882,23680.628575,0.860829288381,-85.1528115337,158.3674392130973,15.1844967693,-120.132287118,204,-88.3335337681,0.00958854419241,-819732.944394,-165.384639904,2.7876877484
0.0,0.664227940314,-884822.186249,183,1.0098086284,20546.4555538,0.877986608933,-82.252464724,158.20380895049573,14.3462034759,-118.049809437,204,-87.7796374549,0.00786140715077,-864275.730695,-155.704519069,2.74507563522
0.0,0.646878719489,-994170.954594,184,0.983342080594,21124.4864752,0.872546877046,-82.5694556179,157.63115222664962,14.9930344414,-117.652030221,204,-87.7730978569,0.00800598301467,-973046.468119,-171.300931676,2.67337596635
0.0,0.633124825965,-680191.521091,185,0.961850854343,22145.4861215,0.875308296109,-83.341885424,156.83016610037538,12.5495660426,-115.532510647,204,-85.6321569944,0.00893886567483,-658046.034969,-154.306967554,2.61653481934
0.0,0.657993895927,-1417123.68285,186,1.0003789088,16740.3207638,0.840133737323,-87.4321408891,159.88252794053872,16.1543083697,-121.877994314,204,-89.2364916725,0.00692700602628,-1400383.36209,-189.600849962,2.71931200452
0.0,0.660550562087,-634134.519682,187,1.00425692648,23461.768456,0.878096209952,-88.7418431927,157.72231280213168,13.2952838856,-119.158679369,204,-87.9390254864,0.00772773104706,-610672.751227,-152.782834098,2.72987801892
0.0,0.640950540423,-795073.686302,188,0.974135548139,25486.5404976,0.859853215814,-82.8362321889,158.05155608303465,13.7397557176,-117.193837661,204,-86.6790443738,0.00937554195235,-769587.145804,-164.112933342,2.64887639485
0.0,0.654458364985,-782412.783516,189,0.99499122408,22205.0682832,0.869419516915,-84.8569488989,158.9121754270785,13.5656665497,-117.839734585,204,-87.0323590915,0.00723689634455,-760207.715233,-161.906798007,2.70470060494
0.0,0.638801969401,-719042.024153,190,0.970777753529,21693.6052868,0.877020393816,-83.910433456,158.67395297274876,13.0444265917,-116.01251809,204,-86.0110254433,0.00785746584333,-697348.418866,-151.849019743,2.63999692802
0.0,0.628383552467,-558458.982546,191,0.954333986594,19153.9530372,0.883717255782,-82.4275569554,157.5335926152092,12.2071358401,-115.756407734,204,-85.6644494421,0.00694261886685,-539305.029509,-145.966591267,2.5969404097
0.0,0.625378577399,-787549.950304,192,0.94954044442,16735.3502051,0.866450315468,-82.7511854072,158.47164246026898,13.3392193162,-115.202932263,204,-85.367203023,0.00621803877239,-770814.600099,-154.153333008,2.58452165501
0.0,0.610724019885,-1245709.24418,193,0.925828425404,18452.909667,0.877632171531,-78.9784962071,157.61092461495437,12.65290385,-112.543554589,204,-84.1794927145,0.00729181286678,-1227256.33451,-172.43026974,2.52395830569
0.0,0.593482313973,-649949.339373,194,0.897190668288,20643.2003432,0.88329432034,-83.48361148,157.46488220247988,12.6103059544,-111.505731173,204,-83.6583971896,0.00730931132302,-629306.13903,-144.784787573,2.45270296707
0.0,0.583923062309,-829844.172529,195,0.880952485751,18145.6793318,0.887216665449,-77.9702621844,157.28141096495767,11.1779069716,-109.21774166,204,-82.0258902471,0.00676709512458,-811698.493197,-144.593891877,2.413197148
0.0,0.601449440605,-1040736.82733,196,0.910525730585,18705.0099114,0.876253533242,-80.6769430336,158.17780439201147,12.9807761862,-112.43095703,204,-83.8990392299,0.00792816532971,-1022031.81742,-168.721846348,2.48562896111
0.0,0.589291071271,-495696.757536,197,0.890103494537,24853.1062529,0.887199329734,-78.8774704809,158.19988330855855,11.0988938302,-110.033849863,204,-82.4823704989,0.00860552208989,-470843.651283,-141.482681478,2.43538168695
0.0,0.622588493134,-628391.182383,198,0.945069030104,22785.4957129,0.882453150529,-88.4693577637,156.1737427730134,11.8916392882,-112.306728967,204,-83.5050179995,0.00713070069781,-605605.68667,-155.720242902,2.57299098629
0.0,0.600400735478,-711469.291645,199,0.908780578961,15431.0592109,0.894175010504,-85.6207190126,156.58491407491542,10.6645899996,-110.901127622,204,-82.5926266868,0.00577449359547,-696038.232434,-144.832385056,2.48129494455
0.0,0.613277976468,-769174.68417,200,0.930001556326,22757.9919737,0.886587960172,-83.3201642858,157.56124959776224,11.5746698676,-112.280343153,204,-83.6943938831,0.00927188238742,-746416.692197,-144.492743545,2.53451312214
0.0,0.619896909637,-672310.404238,201,0.940736443657,22766.125972,0.875636911385,-81.9181208835,157.8510224633372,12.7706730914,-112.089820247,204,-83.8066795102,0.00826746553514,-649544.278266,-142.074319421,2.56186739478
0.0,0.604000790615,-552101.718879,202,0.914758761122,18575.1710539,0.89117371461,-81.5571716701,157.6205990466226,11.230152709,-110.560738189,204,-83.0073087508,0.00638481732798,-533526.547825,-137.518813062,2.49617300529
0.0,0.619914827938,-518091.597688,203,0.940765348531,21080.929958,0.886708246534,-80.3536236259,156.40132293119788,11.408408413,-111.92604524,204,-83.2684074922,0.00716616706481,-497010.66773,-145.256189749,2.5619414463
0.0,0.617469093144,-929790.878836,204,0.936812269883,18481.578056,0.859849534808,-83.3047393802,159.59014534757048,13.8375784099,-116.112838645,204,-85.2891841962,0.00692751129255,-911309.30078,-168.259670465,2.55183388144
0.0,0.611550667689,-616141.805714,205,0.927181063953,23901.9928226,0.888439630549,-85.7800340252,159.94524934808598,11.458722809,-113.922067369,204,-84.3792709673,0.00908491093969,-592239.812891,-149.988777567,2.52737461899
0.0,0.639809649582,-494157.082848,206,0.97235396381,21971.3639715,0.877090966302,-83.5804289813,157.77169814682907,11.5483977331,-112.085220947,204,-83.363562333,0.00807007931381,-472185.718876,-143.053377958,2.6441613995
0.0,0.65031317486,-873199.726258,207,0.988637308557,18381.9900419,0.871310156766,-78.868457002,158.68646043409032,12.9563166262,-112.65131844,204,-83.6117515907,0.00719753272492,-854817.736216,-158.806285124,2.68756964774
0.0,0.658542660206,-680763.127668,208,1.00121255722,18960.6214801,0.876188492217,-88.4562529137,159.27691147943045,12.8146899137,-113.631660057,204,-84.4764424518,0.00649652784492,-661802.506187,-157.147796217,2.72157989986
0.0,0.668887253935,-552520.242751,209,1.0167987709,18584.4576912,0.874649939847,-86.6980835077,160.97176371294438,12.493578302,-115.692762046,204,-85.4505586715,0.00670556125126,-533935.78506,-146.972038984,2.76433132671
0.0,0.657055383465,-770436.168418,210,0.998951566665,18735.1413123,0.875942262646,-83.3534458163,160.49978112703317,13.2714904316,-115.947512201,204,-85.721223855,0.00658275461145,-751701.027106,-148.762444842,2.71543338464
0.0,0.641145390399,-2467438.25213,211,0.974439503519,21532.4724562,0.849762430639,-82.463944991,161.13615013086684,15.3022366004,-114.178496179,204,-84.9201641925,0.00970302661576,-2445905.77968,-243.10334415,2.64968165745
0.0,0.618786772547,-719555.578529,212,0.938943996718,20567.4192679,0.893494825065,-84.5309200165,160.7783286135152,11.6156466425,-112.66385805,204,-84.2124795252,0.00693398530742,-698988.159261,-139.565877974,2.55727949642
0.0,0.611874841318,-769671.564156,213,0.92771100817,24564.2711993,0.897554890255,-83.8068918832,161.45551912001537,11.6330255495,-112.033222568,204,-83.857957377,0.00921111232438,-745107.292956,-140.899383379,2.52871434151
0.0,0.6297708631,-645014.350293,214,0.956539298085,21097.2377713,0.883801107214,-83.821689558,158.22757813251698,12.8891476575,-112.188484249,204,-84.2284107004,0.00698523294897,-623917.112522,-150.226334985,2.60267379185
0.0,0.60766929963,-596669.708524,215,0.920814073132,23506.8248502,0.89861159187,-86.4835204866,159.20708496383384,11.1035630198,-112.187647838,204,-84.2728625249,0.00816061257723,-573162.883673,-142.39818351,2.51133396752
0.0,0.60277998147,-772629.21082,216,0.912735511182,24312.3085612,0.89018707246,-81.6593637251,156.56840758301323,11.1148658421,-109.649735061,204,-82.3913708235,0.00945559255708,-748316.902259,-153.705698095,2.49112772906
0.0,0.638159505429,-676136.633711,217,0.969771514831,21410.740747,0.88719070763,-85.6147287691,155.4325521780822,12.0823485694,-112.283687063,203,-83.9193188975,0.0080790174243,-654725.892964,-142.763978592,2.63734179702
0.0,0.633795576319,-1221831.05511,218,0.962909721838,17215.0047638,0.869879281388,-83.7981544639,155.75537420888043,12.6326997826,-110.839688224,204,-82.8470649103,0.006828571511,-1204616.05034,-177.486836666,2.61930685036
0.0,0.650156011409,-1228946.21775,219,0.988395605865,17150.0404066,0.875705582673,-87.5568505224,156.32988982567406,12.9092709071,-113.695639185,204,-84.2407251265,0.00689472636896,-1211796.17735,-166.872870316,2.68692013342
0.0,0.644005579284,-819893.98598,220,0.978890643774,26171.7680636,0.873079226624,-84.8319041638,156.098054714656,12.1867400274,-112.949490143,204,-83.7277816808,0.00991661939141,-793722.217917,-151.92669708,2.66150204974
0.0,0.664221742861,-1542218.2761,221,1.00979929804,18958.4694347,0.887021825056,-85.1500227954,156.9550792760625,12.2778005326,-114.690442506,204,-84.978429452,0.00845949997734,-1523259.80667,-188.35384033,2.74505002281
0.0,0.681099196688,-999036.496661,222,1.03489121304,22958.0031662,0.873045899067,-83.903803158,157.08218113590743,13.3377634271,-115.123298052,204,-84.992156461,0.00913196206285,-976078.493495,-166.130885107,2.81480000542
0.0,0.68317332965,-978342.044738,223,1.03793185854,22462.0586924,0.886417430685,-86.4714399265,157.23769601445792,12.1395567404,-115.480889191,204,-85.4720883953,0.00918664017113,-955879.986046,-157.278897601,2.82337183975
0.0,0.67274182879,-2615297.10915,224,1.02254489777,17525.232371,0.793304642887,-83.2111156125,159.79080062846143,20.4949312335,-117.630443853,204,-86.4847083631,0.00740180708104,-2597771.87678,-247.815693293,2.78026124907
0.0,0.659049605164,-633773.218707,225,1.00198205928,14147.9236643,0.875380357162,-84.0697864726,155.36105302864914,11.6752720563,-113.349139147,204,-84.0783589269,0.0053249261488,-619625.295043,-149.555535363,2.72367496718
0.0,0.640845035083,-754088.090193,226,0.973970926976,25122.0029979,0.885932800487,-88.7152049014,155.73255236515922,11.6631028977,-112.963107322,204,-83.6041616462,0.00915391881332,-728966.087195,-162.079269705,2.64844036962
0.0,0.637417474085,-766756.721637,227,0.96860807046,19229.4033823,0.886290909683,-79.4524825558,157.07827654517953,11.7134461536,-112.387449566,204,-83.5980043509,0.0064476449231,-747527.318254,-148.995825268,2.63427518082
0.0,0.654410709092,-622733.481958,228,0.994918404127,13302.999321,0.874448676929,-83.2209083558,154.7982032149659,12.2460053107,-110.970089317,204,-82.7685725691,0.00482055305443,-609430.482637,-144.600192333,2.70450365594
0.0,0.646456761313,-845973.377413,229,0.982689569011,19940.5728892,0.870679712684,-82.833917167,153.62232283863273,12.1844266054,-110.686244784,204,-82.3088072636,0.00687730654278,-826032.804524,-149.522052108,2.67163212656
0.0,0.654696695993,-1150413.15047,230,0.99535532306,16414.3332671,0.869301545154,-82.7283683796,154.84842562007083,12.3698549663,-111.649222607,204,-82.8029175592,0.0066398860111,-1133998.8172,-167.698888046,2.70568556297
0.0,0.661697347107,-685126.762957,231,1.00599152602,19551.5191105,0.868662465619,-79.765148356,154.62976573245217,12.6088579563,-113.541754926,204,-83.7092144506,0.00696317937465,-665575.243847,-143.853877165,2.73461737333
0.0,0.681517989005,-656758.683159,232,1.0355059012,23216.4253546,0.878832597787,-83.9677165907,154.05877001656197,12.0010316846,-113.091790068,204,-83.7316928375,0.00966972694087,-633542.257805,-152.650157127,2.81653076156
0.0,0.687101715853,-1252410.55023,233,1.0436655935,21783.0581051,0.863811404888,-89.4760319987,158.21791892207804,13.8050657739,-117.546609918,204,-85.906582135,0.00952446426482,-1230627.49213,-184.395947179,2.83960680458
0.0,0.716075688036,-2505045.42074,234,1.08496912514,18967.286225,0.848205330937,-85.6170732074,157.81920624780165,16.0357533784,-120.317770798,204,-87.4983180178,0.0091699991798,-2486078.13452,-245.606088962,2.95934844787
0.0,0.715714390191,-1654603.42632,235,1.08446444522,16757.1688433,0.86465968638,-86.9917815094,158.40104553186313,14.9103708563,-121.255810027,204,-88.1534305151,0.00689321587268,-1637846.25747,-211.660884753,2.95785530094
0.0,0.692486159826,-749841.429008,236,1.05147150627,21401.3813195,0.878495017179,-90.2634849185,156.08691698355352,12.5785180437,-119.444515286,204,-87.199235035,0.0076911854654,-728440.047688,-156.481476008,2.86185926501
0.0,0.678035468461,-2435380.39625,237,1.03038285416,17030.6637643,0.811770225663,-84.4609933012,159.2307887773275,19.2635044679,-121.851150148,204,-88.4556337754,0.00713261009484,-2418349.73249,-249.124561868,2.80213843972
0.0,0.661035028842,-1692849.22172,238,1.00499008638,14640.7167771,0.838855341235,-81.6362256818,156.89624552214013,16.000775657,-117.557348028,204,-85.762282717,0.00663051389194,-1678208.50495,-206.341846352,2.73188018987
0.0,0.685010790738,-905834.776268,239,1.04061784526,21748.5552434,0.852968994397,-83.5466326534,152.3456664319867,14.218041186,-114.621816881,204,-84.4493300582,0.00881588485621,-884086.221024,-172.921587073,2.83096557279
0.0,0.721895198643,-979228.76432,240,1.09306322835,17933.4828559,0.875015297443,-87.8292805993,155.53614773534235,13.4917724121,-121.294180928,204,-88.4629840467,0.00670126082066,-961295.281464,-181.388401399,2.98339892182
0.0,0.703325982721,-755246.350535,241,1.06700374086,22741.0691579,0.867705660681,-87.2435278893,154.05566473627147,13.3024337808,-117.897164349,204,-86.2334265278,0.00877194245115,-732505.281377,-156.06220764,2.90665734096
0.0,0.709372589648,-1023460.12296,242,1.07556415703,16175.8198855,0.861285736546,-88.5347111311,157.20188322011037,14.1529640022,-120.582914979,204,-87.7005164427,0.00614730033388,-1007284.30308,-163.960583318,2.93164634299
0.0,0.712740857912,-590229.298352,243,1.08030115543,18578.9603727,0.8737171649,-84.6621514262,155.04172909269656,13.212398559,-118.621769161,203,-86.7941123849,0.00679881952801,-571650.337979,-163.103703047,2.94556649086
0.0,0.712319076802,-727135.23846,244,1.07970920683,24774.8257834,0.883672333353,-85.7049449515,156.1650148285475,12.3265020802,-117.723509396,204,-86.3154948176,0.00898859187646,-702360.412677,-156.272238002,2.94382338284
0.0,0.736267107341,-2453532.36053,245,1.1127762247,16042.8598974,0.856702033122,-91.5600917851,159.18420569462057,15.4038677053,-120.991907578,204,-88.008685233,0.00692350178775,-2437489.50063,-239.155177503,3.04279415952
0.0,0.721385993411,-695087.416846,246,1.09235760666,21371.1352367,0.878311164729,-89.8165899109,157.5807187769455,13.0086195606,-120.36183526,204,-87.5939688556,0.0071171980981,-673716.28161,-156.425194227,2.9812945134
0.0,0.709156487995,-786962.026786,247,1.07525947289,23759.3962264,0.864985203587,-84.0417153384,158.43144744025855,14.0608926035,-120.675543391,204,-87.9484010437,0.0094304266498,-763202.63056,-159.398530689,2.93075325291
0.0,0.731642937416,-2142394.20122,248,1.10647585876,14478.0324145,0.854791503407,-93.717739904,161.85684626181134,17.3005611315,-126.917591124,204,-91.925539387,0.00648700016236,-2127916.16881,-233.470615305,3.02368370748
