StdReturn,Total cost,LossAfter,Perplexity,MeanKL,AveragePolicyStd,dLoss,MaxReturn,LossBefore,Iteration,NumTrajs,MeanKLBefore,Entropy,ExplainedVariance,MinReturn,AverageReturn,AverageDiscountedReturn
27.4742321285,284.23792616556443,-0.0773524962696,2.82552573813,0.00295190628522,0.683694510002,0.0773524962696,-192.599700802,2.86750751598e-16,23,204,0.0,1.03869444928,0.928588548557,-359.65021324,-268.862625736,-175.887127304
26.1521643777,278.1859437346295,-0.0885893259385,2.79476436069,0.00286907981814,0.676251157216,0.0885893259385,-190.136828536,7.10518871644e-17,24,204,0.0,1.02774779561,0.927897437727,-328.082239783,-263.955795278,-173.260889011
28.3668815021,283.13150379996205,-0.0821782747096,2.74863707914,0.00267257263102,0.66508970548,0.0821782747096,-186.480152811,-2.04394596366e-17,25,204,0.0,1.01110518124,0.920341508221,-331.736142856,-268.841648728,-175.649161931
27.865669695,278.96019590189354,-0.0124544146436,2.72681126556,0.00430419080143,0.659808497556,0.0124544146436,-187.149725894,1.47242586522e-16,26,204,0.0,1.00313289192,0.924680754112,-354.013534231,-265.871385723,-174.470022119
26.4804278598,279.1160412504628,-0.0474859042609,2.69355373765,0.00293475325531,0.651761149431,0.0474859042609,-203.760165059,-1.36921259791e-16,27,204,0.0,0.990861413804,0.932725134299,-328.008718465,-266.19512675,-175.097931025
26.8267084768,274.685579242648,-0.119549824925,2.67264286564,0.00325323405405,0.646701330579,0.119549824925,-192.862738132,2.42822311696e-16,28,204,0.0,0.983067820163,0.925965219323,-329.578009264,-261.566172936,-171.757358539
28.0297250792,272.07959041224257,-0.031045750802,2.65747575872,0.00229767195363,0.643031334728,0.031045750802,-185.334721286,-1.75031767927e-16,29,204,0.0,0.977376709354,0.918926542802,-317.652874952,-258.468741785,-170.139395623
26.2417456571,270.82452742443496,-0.0778319081659,2.65697453112,0.00218052493728,0.642910052323,0.0778319081659,-185.707422257,-4.50449156188e-17,30,204,0.0,0.977188081153,0.927786557673,-324.558003215,-257.056624631,-169.425308164
24.6732527412,269.1816902710373,-0.0802192845527,2.64220628002,0.00178498120428,0.639336567905,0.0802192845527,-199.858846436,-3.03513522029e-16,31,204,0.0,0.971614280273,0.929795355137,-329.982279596,-256.416005602,-169.009739493
22.5161104735,266.83929769300545,-0.0129681780505,2.62084354303,0.00402105620284,0.634167410958,0.0129681780505,-185.983790346,1.57389825135e-16,32,204,0.0,0.963496228942,0.937133131408,-316.032071612,-254.006117314,-167.749854816
24.020562773,262.47394781703946,-0.0410350564765,2.5698229227,0.00463298953809,0.621821914493,0.0410350564765,-189.918093874,1.60371168917e-17,33,204,0.0,0.943836994862,0.932561080177,-318.370729043,-250.337954246,-165.806615774
24.4124068155,262.49344151966994,-0.06968693839,2.56923092884,0.00337368882758,0.621678669309,0.06968693839,-190.280997796,4.54371896271e-16,34,204,0.0,0.943606604645,0.926489461023,-319.075278683,-250.957250509,-165.689785984
24.1649972098,261.40678252326967,-0.0709369414238,2.52842423004,0.00274626522801,0.611804642836,0.0709369414238,-193.938121359,1.07809281591e-16,35,204,0.0,0.927596274723,0.926050647596,-315.288780202,-249.608831809,-163.956257748
23.228051235,266.04419567363436,-0.0521619508206,2.49571302861,0.00183010858192,0.603889489724,0.0521619508206,-194.880215919,-3.17378138291e-16,36,204,0.0,0.914574471384,0.932808081835,-316.577891559,-254.507998791,-166.638152556
24.6568389161,259.2604803671617,-0.0221925672752,2.48114859949,0.00262936090623,0.600365324258,0.0221925672752,-173.055490999,-2.22330642463e-16,37,204,0.0,0.908721597914,0.925477359497,-309.474361187,-247.048144823,-162.488176837
21.5432896787,261.83095314502407,-0.0261655873697,2.44936357895,0.00474704873321,0.59267427981,0.0261655873697,-197.589061964,-2.21147783437e-16,38,204,0.0,0.89582822712,0.936321434715,-316.875797735,-251.163192393,-164.982523212
22.2995388656,260.386479998627,-0.0607414766012,2.44642369113,0.00323314781141,0.591962913024,0.0607414766012,-180.72496888,-1.34652713292e-16,39,204,0.0,0.894627240225,0.939063596738,-314.994303293,-249.06427635,-163.9803413
21.4484167413,257.9538690253478,-0.0602192322955,2.46335765877,0.00400419335494,0.596060437442,0.0602192322955,-180.627610969,-4.90747603244e-18,40,204,0.0,0.901525321251,0.937497797601,-305.091511021,-247.374763905,-162.870503836
22.3100566294,256.8985737255368,-0.0496374632598,2.41641794668,0.00251129866169,0.5847024013,0.0496374632598,-178.110461171,-1.06342817123e-16,41,204,0.0,0.882286256288,0.935586332955,-306.914630578,-246.59058752,-162.311103117
20.9238135661,254.47943547664087,-0.0756953793222,2.39516318929,0.00203115104455,0.579559372254,0.0756953793222,-193.495575461,3.34288889693e-17,42,204,0.0,0.873451366033,0.93340917198,-314.793753966,-243.807688301,-160.610888371
20.671997494,253.8799349760441,-0.0137571837483,2.35881369229,0.00368945007032,0.570763858128,0.0137571837483,-193.04870482,2.63238179109e-16,43,204,0.0,0.858158819895,0.937145876501,-305.09018512,-242.59710171,-159.745456525
19.7028252995,251.9677523234979,-0.0441584912278,2.38319787459,0.00229676537348,0.576664116387,0.0441584912278,-184.922569586,1.5396221621e-16,44,204,0.0,0.868443230586,0.943016766046,-305.068356809,-240.453041997,-158.059706744
19.9854922196,253.23773954953168,-0.054495727215,2.35063555355,0.00357278475342,0.568784987973,0.054495727215,-184.552671149,-3.03556655569e-17,45,204,0.0,0.854685739911,0.941133062445,-305.849652128,-241.358527118,-158.339259069
19.4123975406,253.76769138788063,-0.0480863856155,2.30642946241,0.00484358312208,0.558088408072,0.0480863856155,-188.697633867,4.58872651165e-17,46,204,0.0,0.835700641458,0.941296529815,-306.305451122,-243.949184791,-159.948503638
22.356947665,255.7161644694822,-0.00499579348477,2.29637289063,0.00401179937386,0.555655012112,0.00499579348477,-192.349863069,-3.39728908268e-17,47,204,0.0,0.831330874081,0.93456581847,-305.114677265,-246.035507939,-161.088389073
22.1029610701,251.74945335836273,-0.054756529184,2.26863032259,0.0020142635475,0.548942122824,0.054756529184,-179.73528611,-1.09373923762e-16,48,204,0.0,0.819176267268,0.926800282083,-308.268206116,-241.531178323,-158.22551126
22.8448047682,252.76273437349363,-0.0948644119953,2.27031636108,0.00283833620146,0.549350094779,0.0948644119953,-186.417285874,5.28349939831e-17,49,204,0.0,0.819919187899,0.930259277173,-312.157764416,-242.711739487,-158.906168063
21.8729832259,251.59528497968284,-0.0398011252554,2.24349657745,0.0035815746315,0.542860492302,0.0398011252554,-190.953894036,1.77789763882e-17,50,204,0.0,0.808035620892,0.931191330475,-302.527652968,-240.667675979,-156.999056392
22.6247516698,252.82314573297796,-0.0410956491884,2.2437125665,0.00323357893439,0.542912755328,0.0410956491884,-192.999976862,-1.64545675523e-16,51,204,0.0,0.80813188966,0.930379537488,-303.761989116,-242.562447687,-158.59344111
19.8552049323,254.48924547666377,-0.0835643035791,2.23021763225,0.00220337741219,0.539647376312,0.0835643035791,-178.536449035,-7.70441054054e-17,52,204,0.0,0.802099173649,0.939259467768,-297.954862917,-242.998412293,-158.194041039
23.7011688219,255.32624654282748,-0.0122951213258,2.20834454123,0.00366993031665,0.534354728629,0.0122951213258,-183.30896266,8.72294451914e-17,53,204,0.0,0.792243158465,0.925673596226,-308.727708413,-245.059797828,-159.736173333
20.5370356783,250.17983355718033,-0.00634519032307,2.2291461649,0.00532969833532,0.53938811258,0.00634519032307,-192.729669461,-2.44730132238e-16,54,204,0.0,0.801618626457,0.935518205044,-299.481052135,-240.672892279,-157.376485156
21.0992106498,249.4040361134209,-0.0520619020235,2.18829642219,0.0028876490211,0.52950367074,0.0520619020235,-181.537694351,7.11152478897e-17,55,204,0.0,0.783123351705,0.934115715346,-299.750037496,-238.570563618,-156.254202032
22.9194937746,246.9518133453835,-0.0406007830158,2.17307887381,0.00247666078984,0.525821469532,0.0406007830158,-186.282766912,1.24255010357e-16,56,204,0.0,0.776144997812,0.92742794512,-300.889332845,-236.515990305,-155.240787414
20.8712498265,247.35107577482506,-0.0419913077092,2.16372274255,0.00210253093891,0.523557559674,0.0419913077092,-180.872462638,3.41514512748e-17,57,204,0.0,0.771830230112,0.932258040912,-303.814738188,-235.632630869,-154.163937064
22.1405224619,248.41440394966628,-0.066976799842,2.13010528553,0.00470663007685,0.515423119242,0.066976799842,-179.308578811,9.15750326394e-18,58,204,0.0,0.756171408326,0.928373953708,-308.80721409,-235.298040443,-153.765169994
19.816793826,246.1231355646577,-0.0482543144384,2.11416499463,0.0027949955922,0.511566035503,0.0482543144384,-178.218165867,1.85409292607e-17,59,204,0.0,0.74865993295,0.935986416965,-301.827587205,-232.053727278,-151.517781391
18.8656122062,246.4557481785786,-0.086430756049,2.12835484979,0.00430763157787,0.514999565038,0.086430756049,-164.478829213,-1.38523426493e-16,60,204,0.0,0.7553493103,0.937816656127,-284.946749732,-233.76084943,-153.302579002
22.6175973937,248.6448883707006,-0.0684418789898,2.11166436507,0.00301298896421,0.510960956358,0.0684418789898,-163.891584587,3.29815648623e-16,61,204,0.0,0.747476435162,0.928965906333,-311.499333623,-237.816078876,-155.641465703
22.9316292599,249.18836431629296,-0.00462315000706,2.12583403508,0.00291258282927,0.514389601676,0.00462315000706,-177.728908045,-2.1111902734e-17,62,204,0.0,0.75416421247,0.930017190556,-306.964378507,-238.00354904,-155.872164605
22.6966297956,252.0932629237137,-0.0778641814567,2.15438713529,0.00299995173744,0.521298616022,0.0778641814567,-192.823370814,5.17703962255e-17,63,204,0.0,0.767506291134,0.929331569253,-316.433683306,-241.610724973,-158.204462358
23.0391718493,249.1128515422753,-0.00346077864578,2.15329054127,0.00447646118623,0.521033272372,0.00346077864578,-175.758967259,-3.26746561183e-16,64,204,0.0,0.766997156455,0.926943439879,-304.927311945,-239.11216106,-157.233580788
25.6546290076,249.4085398629422,-0.0578301353115,2.18721591724,0.00137262536503,0.529242220174,0.0578301353115,-160.216682253,5.22438012146e-17,65,204,0.0,0.782629464411,0.917916749944,-316.181137537,-239.63184649,-157.83446118
24.1547438468,252.22040952684313,-0.000815474789569,2.181531915,0.00457980253322,0.527866858033,0.000815474789569,-164.577226326,1.93772922624e-16,66,204,0.0,0.780027343314,0.92349218808,-310.543592924,-243.273670239,-159.973297825
26.7284635525,250.34673038080606,-0.0507420066759,2.17551341517,0.00424767501822,0.52641055727,0.0507420066759,-168.721288029,1.59612653751e-16,67,204,0.0,0.777264689637,0.909253549636,-319.804389866,-240.90563202,-158.631254566
24.96956342,252.39363923320522,-0.0665019329301,2.14242603928,0.00400881252646,0.518404380953,0.0665019329301,-180.968073066,1.88497262019e-16,68,204,0.0,0.761938850138,0.921464963618,-324.494265279,-243.1892748,-160.145278598
26.7071772501,250.59122856997266,-0.0801668773231,2.13229069149,0.00286921830322,0.515951923505,0.0801668773231,-173.531148455,1.20463403146e-16,69,204,0.0,0.757196843861,0.911591756165,-317.783204375,-242.125426049,-159.593278099
26.2070446532,252.67520235824344,-0.0302041751909,2.11628183325,0.0043091977765,0.512078248477,0.0302041751909,-159.611278373,-2.02978102679e-16,70,204,0.0,0.749660696642,0.910537704574,-313.81860815,-244.669838897,-161.093143254
28.3518727588,251.9250862503928,-0.0764098700828,2.13314166224,0.00398606872401,0.516157833513,0.0764098700828,-179.671675607,-4.51654690965e-17,71,204,0.0,0.757595851835,0.906079377202,-309.214968995,-243.908225258,-160.57352195
26.6521450478,245.577215806646,-0.064345097211,2.13378361026,0.00348015493334,0.516313166142,0.064345097211,-160.557279515,-5.67353239834e-17,72,204,0.0,0.757896746736,0.909772658615,-301.546998149,-236.700549503,-157.073604182
25.4609655136,242.22704520505738,-0.104329406925,2.12229437721,0.00229002919632,0.513533108096,0.104329406925,-153.640116765,4.66644588709e-17,73,204,0.0,0.752497756871,0.910789678854,-298.654813959,-232.345439186,-154.550198078
26.6939168656,240.66392019220768,-0.0777068983972,2.121263117,0.00313454845603,0.513283573316,0.0777068983972,-150.837730158,-1.17013158272e-16,74,204,0.0,0.752011721164,0.898922037735,-312.885963261,-230.459685627,-152.695401876
25.3872229256,236.65904377535168,-0.0823751751191,2.12181052408,0.00513507014623,0.513416029803,0.0823751751191,-152.329395455,-1.08509710251e-16,75,204,0.0,0.752269745006,0.897850762394,-291.591363664,-225.46466591,-149.661498425
25.3040281316,235.3643731667833,-0.0618151175695,2.10065857719,0.00295198186634,0.508297877891,0.0618151175695,-154.424861373,-1.31907105661e-16,76,203,0.0,0.742250903752,0.897788199618,-292.884414409,-222.350827046,-147.669468801
26.3329990838,237.46047996885443,-0.0271936893628,2.08480942007,0.0056188808108,0.504462845859,0.0271936893628,-153.894039769,1.32084507354e-16,77,204,0.0,0.734677445831,0.89997400853,-304.889934914,-223.273560786,-148.444685349
22.3717796417,231.93009909736892,-0.0354395334861,2.085956667,0.0044267781894,0.504740446029,0.0354395334861,-149.943177269,1.64793837875e-17,78,204,0.0,0.735227583112,0.904445460115,-289.053227808,-217.079932517,-144.276762005
25.0276023902,228.00387033760063,-0.103479873824,2.08680016064,0.00351336613529,0.504944546796,0.103479873824,-135.916376992,3.01479366948e-17,79,204,0.0,0.735631869143,0.884816125931,-287.707971517,-213.391079678,-142.194291192
27.2096998941,228.87560112084856,-0.0732000053398,2.07700785885,0.0047329673281,0.502575096437,0.0732000053398,-127.405424392,-2.14515228925e-16,80,204,0.0,0.730928328635,0.877338726858,-301.542322433,-214.252646643,-142.614847544
24.3481737278,223.39672532255298,-0.0218838113572,2.03498930689,0.00367912025121,0.492407836977,0.0218838113572,-123.042826125,-1.74662937837e-17,81,204,0.0,0.710490564282,0.88409169971,-284.896815656,-208.296011129,-138.757357592
23.624233256,226.25193427524408,-0.0254065498986,2.03593423828,0.00446766540979,0.49263648271,0.0254065498986,-146.767204484,8.34575791641e-17,82,204,0.0,0.710954798697,0.883789637678,-274.035206052,-211.118057362,-139.532867091
25.4858200154,225.41469953621106,-0.00756652183021,2.03266122394,0.00534226381364,0.491844509059,0.00756652183021,-145.159810102,1.09030124477e-16,83,204,0.0,0.709345882267,0.872342918748,-275.724002483,-209.680168594,-138.812129717
27.9439479757,226.04594438266173,-0.0385561385357,2.03380455091,0.00404352957779,0.492121160715,0.0385561385357,-130.156417102,1.32816286673e-16,84,204,0.0,0.709908202012,0.860249650015,-301.796066357,-210.681016658,-139.69906701
25.1016599541,225.22349231360045,-0.0744699443578,2.03343321205,0.00426663258663,0.492031307582,0.0744699443578,-142.597474731,-2.87000375593e-16,85,204,0.0,0.709725601986,0.87830289341,-294.522667816,-210.253406345,-139.425583071
28.4604477098,223.873127681824,-0.0728092593931,2.0367900615,0.00276133638744,0.492843566873,0.0728092593931,-135.349103604,2.74211569778e-16,86,204,0.0,0.711375069339,0.856108435573,-291.898637663,-208.223261588,-138.514822165
31.5088469578,220.4418750618404,-0.112587555452,2.03968035048,0.00430444680828,0.493542932194,0.112587555452,-128.546133467,-1.58192441559e-16,87,204,0.0,0.712793104639,0.832491604578,-279.146784304,-204.647255971,-136.586636521
28.9145473334,222.02840630776177,-0.0617223790965,2.02245469585,0.00324050591056,0.489374828063,0.0617223790965,-109.799440858,1.03239178552e-16,88,204,0.0,0.704311969627,0.856594341316,-292.74199094,-206.282195202,-137.783337539
29.5155012919,219.58076440343444,-0.0670862330876,2.02248676094,0.00364550130667,0.489382586876,0.0670862330876,-130.088280547,1.93771044284e-16,89,204,0.0,0.704327824042,0.854240222943,-287.599064632,-204.310504228,-136.487774374
31.0428416058,218.57898903878905,-0.110261290424,2.01102278649,0.00409700020626,0.486608640672,0.110261290424,-113.595627366,5.95114718133e-18,90,204,0.0,0.698643441652,0.84372226426,-295.767795956,-203.005751898,-136.067774015
29.750092576,218.7146233788622,-0.0697512970458,2.003795935,0.00276164415659,0.484859954181,0.0697512970458,-128.10468457,5.89937317043e-17,91,203,0.0,0.695043349197,0.849200834866,-287.662927215,-202.929348189,-135.986568878
25.7230059537,220.33918534558583,-0.0702299265801,1.99959530756,0.00272142481895,0.483843525315,0.0702299265801,-140.361618674,-1.85271567733e-17,92,204,0.0,0.692944813865,0.86620259831,-277.711486494,-203.275465596,-135.572874737
27.5908510129,219.12748746877136,-0.0191952954147,1.9864455706,0.00390726331206,0.480661673936,0.0191952954147,-110.22376265,1.14236881748e-16,93,204,0.0,0.68634689625,0.849798757303,-302.597579894,-201.315751403,-134.194177533
28.6239931694,214.95102463444363,-0.0403512240856,1.98593969956,0.00382786538917,0.480539267953,0.0403512240856,-125.240020978,-1.55182186295e-16,94,204,0.0,0.6860922024,0.835019653919,-282.39883945,-196.576525792,-131.61652122
29.6437134715,213.7352623208726,-0.0190878819714,1.99386325918,0.00589502183622,0.482456537415,0.0190878819714,-115.993376279,2.64028423723e-17,95,204,0.0,0.690074093048,0.821405121639,-287.114546408,-193.885099428,-129.623263083
31.860933089,214.47742332339777,-0.00812437795653,1.99260470891,0.00415934302028,0.482152005096,0.00812437795653,-113.67899116,8.04456893373e-17,96,204,0.0,0.689442681827,0.81418633416,-303.216781235,-195.202968211,-130.426624596
29.6987178155,211.68263689062337,-0.095135511527,2.00073923748,0.00306433553633,0.484120322866,0.095135511527,-94.9789472674,5.6241895722e-18,97,204,0.0,0.693516731007,0.806312723007,-258.543455637,-190.999609389,-127.552518134
31.915448711,211.99353040104393,-0.0286286134343,1.98765101112,0.00395048198711,0.480953355253,0.0286286134343,-100.733466753,-3.54772549652e-17,98,204,0.0,0.6869535451,0.805681809446,-281.359675097,-192.127353138,-128.304562275
29.6962011827,211.91753254105987,-0.0312383799571,1.9767373246,0.00464901612401,0.478312562618,0.0312383799571,-124.849484102,-4.09802064931e-17,99,204,0.0,0.681447669708,0.81380291123,-267.357302644,-190.868850127,-127.277284231
