LossAfter,ExplainedVariance,dLoss,Perplexity,NumTrajs,MeanKLBefore,Iteration,Total cost,MaxReturn,AveragePolicyStd,MinReturn,AverageReturn,AverageDiscountedReturn,MeanKL,StdReturn,LossBefore,Entropy
-0.0171882427818,0.890367082285,0.0171882427818,2.44107748335,204,0.0,23,236.3685878937041,-158.758193209,0.590669287253,-286.821959405,-214.507983037,-141.635369015,0.00364296062672,25.1380919267,-8.65533873724e-17,0.892439533368
-0.000142881401693,0.892655463541,0.000142881401693,2.42117053228,204,0.0,24,231.50517785535948,-157.666395256,0.585852387881,-279.099494499,-209.298631899,-138.569656338,0.00340270798791,23.3127515386,-6.89031693504e-17,0.884251114254
-0.0775034363684,0.886308922294,0.0775034363684,2.37181905659,203,0.0,25,231.06390235093792,-161.162383833,0.573910775553,-266.033607412,-209.685598399,-138.414552163,0.0028739459829,23.5390218333,-2.57693217593e-16,0.863657195171
-0.0605269027166,0.886778405155,0.0605269027166,2.33509049256,204,0.0,26,229.25625049111935,-163.676653552,0.565023538302,-284.037095233,-207.686649824,-137.924127265,0.00406671292724,24.5337013704,-1.03957561397e-17,0.848050645212
-0.0174422621562,0.883737223006,0.0174422621562,2.31196571663,204,0.0,27,226.75826098676367,-157.177416923,0.559428019515,-271.311820367,-204.647057299,-136.456321782,0.00304382855587,24.0529106113,-1.44116661419e-16,0.838098122251
-0.0690654534149,0.88639566281,0.0690654534149,2.31424370514,204,0.0,28,223.29681959983216,-150.374434979,0.559979226047,-278.177508867,-201.165393483,-134.696410708,0.00215320110294,23.0857006557,3.11544981398e-16,0.83908294092
-0.0860364905944,0.882658427914,0.0860364905944,2.28937852943,204,0.0,29,222.81465517275953,-143.928188863,0.553962581464,-254.976357514,-200.792090552,-134.361527292,0.0031123479174,23.2418107968,1.55112764277e-17,0.828280396206
-0.0519803539802,0.875890052215,0.0519803539802,2.29141410591,204,0.0,30,218.45621824666563,-146.782679889,0.554455131381,-277.657857533,-194.878318889,-131.073369709,0.00326136957684,22.9788131572,2.57396943737e-16,0.829169140483
-0.0582628234169,0.896917916696,0.0582628234169,2.27149734583,204,0.0,31,214.53233268666798,-148.941975043,0.549635858514,-253.54807061,-191.627090987,-129.778857241,0.0023872692627,21.4002341007,-7.05307902601e-17,0.820439237752
-0.0265509979412,0.890309693903,0.0265509979412,2.25084920388,204,0.0,32,214.16801526329206,-140.163017054,0.544639612646,-263.817160197,-192.062448128,-130.011774195,0.00299993005167,22.1889047972,5.69142900083e-17,0.811307568956
-0.0486314486603,0.894232279755,0.0486314486603,2.24153043522,204,0.0,33,212.3467500517303,-144.09857796,0.542384743441,-255.79231232,-189.168087091,-128.494442454,0.00249089710965,21.3047319551,4.87717239832e-17,0.807158862578
-0.0685407717681,0.876617105738,0.0685407717681,2.21239885946,204,0.0,34,211.92852796208692,-141.229614877,0.535335754949,-255.832108464,-190.112740729,-128.976113333,0.00273999155145,24.1975744278,1.81192070266e-16,0.794077383617
-0.0579086096308,0.878907306037,0.0579086096308,2.20105475721,204,0.0,35,210.55210761999223,-124.552134145,0.532590814308,-267.938785074,-188.923032548,-128.370792658,0.00294465922887,23.2879444503,7.33066572863e-17,0.788936680567
-0.0796650122881,0.878561698342,0.0796650122881,2.17275695427,204,0.0,36,207.36973110909128,-139.848122804,0.52574357443,-257.690891022,-186.723920468,-127.233816369,0.00289814263353,23.6093696809,4.58139155651e-16,0.775996847009
-0.0694594237664,0.878221251017,0.0694594237664,2.12223176161,204,0.0,37,203.95822557283245,-138.489394796,0.513517956955,-264.383007344,-184.156074416,-125.677306548,0.00274909042768,23.3264081212,-6.14616382611e-17,0.752468252708
-0.08763794,0.881192887199,0.08763794,2.10979004969,204,0.0,38,202.070015980561,-118.794707116,0.510507426907,-244.682268661,-181.008455659,-124.073518953,0.00182887262081,21.9470632942,-3.47492278222e-17,0.746588440021
-0.0420455037651,0.876650314975,0.0420455037651,2.08401527734,203,0.0,39,201.55660423370304,-129.459301036,0.504270686568,-235.153731547,-179.064820338,-122.859671636,0.00209363599423,22.8265918786,4.57915302586e-16,0.734296454643
-0.0520074604108,0.866451108096,0.0520074604108,2.09206018663,204,0.0,40,198.98800277928993,-121.054748844,0.506217319097,-268.008864875,-177.42178183,-121.921903175,0.00461246569457,23.2399072316,1.01937119185e-16,0.73814931569
-0.030603445107,0.856222263264,0.030603445107,2.04822745078,204,0.0,41,200.657223203198,-129.885791283,0.495611080246,-254.020003016,-178.941635619,-122.564802925,0.00439474856553,24.7990715846,-2.40816728581e-16,0.716974760964
-0.0355506720174,0.873083530683,0.0355506720174,1.98501815769,204,0.0,42,198.90025843935143,-126.062229524,0.480316281799,-268.233936245,-177.607971821,-121.898678956,0.00347832712089,22.0933163494,-4.85756254677e-17,0.685628061547
-0.0297474816023,0.842187312281,0.0297474816023,1.95331403212,204,0.0,43,197.23300741108844,-110.064660517,0.472644811566,-249.390426089,-175.120558901,-120.785510037,0.00249972399074,26.5137768337,-2.87539544366e-17,0.669527433706
-0.0693743395169,0.863549429927,0.0693743395169,1.95790972968,204,0.0,44,193.59908748054104,-99.7321688378,0.473756835834,-262.44986706,-170.89260549,-118.359347755,0.00260618948076,22.7712027817,9.43882458328e-17,0.671877439716
-0.0720420099804,0.8490932272,0.0720420099804,1.96064642777,204,0.0,45,192.36952718382227,-122.110836147,0.474419036654,-244.811293186,-170.144448536,-117.491428565,0.00201920172817,23.8861943553,4.08177257706e-16,0.673274228954
-0.0120892552402,0.86102275376,0.0120892552402,1.93386944489,204,0.0,46,192.1083114892379,-112.651100326,0.467939790705,-247.157641121,-169.664352399,-117.6066334,0.00161687153409,23.2706832067,3.21358808788e-16,0.659522889525
-0.0557225204276,0.840918190178,0.0557225204276,1.92650378965,204,0.0,47,194.7056745079924,-100.055141213,0.46615751777,-243.714220503,-172.537439069,-118.938032273,0.00228911049063,25.4923627017,-1.17514113989e-16,0.655706852197
-0.0493931283102,0.857904322404,0.0493931283102,1.89829684908,204,0.0,48,191.74761555023454,-107.233864853,0.459332263925,-224.615953061,-169.214841047,-116.760881258,0.00283391036699,22.2333217508,1.09776763369e-16,0.64095708895
-0.0746635555753,0.838909174878,0.0746635555753,1.895461218,204,0.0,49,186.80756226249244,-101.734526016,0.458646124217,-238.539074915,-164.757864086,-114.42209667,0.00181729689722,24.2288737286,-1.41374060915e-16,0.639462195727
-0.0612197831422,0.856084791236,0.0612197831422,1.87963346327,204,0.0,50,186.32530028342077,-119.148213905,0.454816270938,-231.949649092,-163.509384259,-113.774757168,0.00276778102324,22.4904373106,-3.05940221265e-16,0.631076791488
-0.0206823053982,0.829724660675,0.0206823053982,1.86595096752,204,0.0,51,186.4949699774909,-102.14923302,0.451505507529,-227.08833819,-163.040318998,-112.97106061,0.00368432955038,25.0181795433,-8.7733496103e-17,0.623770825298
-0.0430694915846,0.835910896164,0.0430694915846,1.85946833906,204,0.0,52,187.1562432672894,-94.1917663016,0.449936901223,-230.486296197,-163.470307519,-113.175838754,0.00159532060455,24.1792162174,-2.07295550444e-16,0.62029060765
-0.0499788817413,0.841609573618,0.0499788817413,1.83692245112,204,0.0,53,188.11179318753236,-115.102358008,0.444481456382,-229.021852889,-163.963214822,-113.506862542,0.00277412367237,24.073238625,-1.61830161997e-16,0.60809159038
-0.0403828209603,0.81605931315,0.0403828209603,1.85011292505,204,0.0,54,187.30672919358403,-111.473782958,0.447673164917,-236.735336237,-163.14555846,-113.123750262,0.00196498073194,26.8987088448,1.86817724611e-16,0.615246677795
-0.0677300581381,0.822319583614,0.0677300581381,1.83168063788,204,0.0,55,187.3702868334923,-114.018063797,0.443213091035,-239.405118134,-161.695414911,-112.506715733,0.00272687589469,25.4004060699,1.82170456849e-16,0.605233926754
-0.0284230444486,0.827758152633,0.0284230444486,1.81023922444,204,0.0,56,189.05980089621156,-110.287767881,0.438024896691,-222.301968455,-163.284393741,-113.281010841,0.0020776104928,25.0178448238,9.98623213269e-17,0.593459004743
-0.0129744433003,0.81812118029,0.0129744433003,1.78816394783,204,0.0,57,182.70037829994533,-104.545209053,0.432683326016,-236.529758972,-156.720150329,-109.872880497,0.00315008156285,24.2985137945,1.59264467699e-16,0.581189365965
-0.022963643962,0.80848667199,0.022963643962,1.77733343487,204,0.0,58,186.6637800121221,-89.8658601235,0.430062658947,-231.834172867,-159.946644366,-111.237223928,0.00270030718498,26.381729613,-1.3661755103e-16,0.575114170777
-0.0248831819673,0.794015087272,0.0248831819673,1.76567401106,204,0.0,59,183.3300643223005,-101.022892107,0.427241419721,-226.080514909,-156.766872718,-108.821012144,0.00356140418617,26.1032440784,-6.94543068967e-17,0.568532493445
-0.0359394531881,0.815801692989,0.0359394531881,1.78384474551,204,0.0,60,182.11114634518916,-108.847149505,0.4316382055,-228.132370907,-156.004069482,-108.467369768,0.00218113152012,23.434346842,9.73606552752e-17,0.57877100431
-0.0285500953363,0.828832152524,0.0285500953363,1.76733030303,204,0.0,61,183.08963162423512,-98.7166443897,0.427642193889,-226.863706637,-156.144725607,-108.560293215,0.0025833800633,22.3298285445,1.63618094147e-16,0.569470104578
-0.0638804543185,0.811414564818,0.0638804543185,1.77996837015,204,0.0,62,182.21824003354376,-99.0844527122,0.430700236146,-231.649265721,-155.430563167,-108.194800907,0.00254149718471,24.9808218317,-2.65253506601e-16,0.576595594567
-0.0437770119227,0.814648173296,0.0437770119227,1.83373786583,204,0.0,63,183.46501404888343,-100.432341495,0.443710879973,-227.57259582,-156.214432025,-108.57708144,0.00345873824589,24.4064188558,1.31065562354e-16,0.606356433318
-0.019412676666,0.831834666555,0.019412676666,1.82985889779,204,0.0,64,183.1651507670615,-106.305043703,0.442772283266,-219.20328689,-155.806797873,-108.615984353,0.00190534835519,23.3050900985,3.22308505803e-16,0.604238858848
-0.0112370007436,0.832255499488,0.0112370007436,1.81968420382,204,0.0,65,180.999069323195,-105.570923337,0.440310305194,-217.410987308,-153.845430442,-107.418189096,0.00320517709053,21.8979615418,-1.32200657695e-16,0.598662971648
-0.0727738176885,0.821080919266,0.0727738176885,1.85530807509,204,0.0,66,183.86213362596155,-107.628490889,0.448930239136,-225.807375189,-157.317581311,-108.985944827,0.00423947801983,23.4303802624,-6.0670920668e-16,0.618050760486
-0.0512621389453,0.851431226998,0.0512621389453,1.79842784839,204,0.0,67,181.61825611976283,-97.6973374426,0.43516688947,-223.468753406,-154.923712119,-108.235956687,0.00387606798574,21.176366881,1.66363382734e-16,0.586912865688
-0.0253494850901,0.838741223634,0.0253494850901,1.79733585652,204,0.0,68,177.73403666724084,-101.560803718,0.434902659407,-219.311159793,-151.145198833,-106.093787541,0.00242280028823,21.2965362216,2.16519982431e-16,0.586305488793
-0.0121987036494,0.819980752271,0.0121987036494,1.77486072847,204,0.0,69,174.83531333916008,-89.5626140748,0.429464336389,-227.93525655,-147.433819479,-104.078497474,0.00417362265643,23.1583027712,-3.59032126597e-16,0.573721957017
-0.00120288690459,0.823936975166,0.00120288690459,1.71075133673,204,0.0,70,174.8245076147319,-97.4825852598,0.41395174042,-230.230367777,-146.94483467,-103.660294966,0.00348592215119,22.7329137381,-2.36511869008e-16,0.53693265222
-0.0448452060575,0.827843096743,0.0448452060575,1.74521878058,204,0.0,71,173.55833316357806,-86.9042678158,0.42229185278,-228.045444071,-145.920385281,-102.753620296,0.00225221624121,22.0493017426,8.67939741979e-17,0.556879923484
-0.0569879886147,0.806290857899,0.0569879886147,1.75678781912,204,0.0,72,177.789415708282,-98.5706007774,0.425091221418,-233.124494349,-150.261487667,-105.12131949,0.00258488779762,24.6552192464,-2.9513821262e-16,0.563487038747
-0.0140332133495,0.80524827983,0.0140332133495,1.80377499982,204,0.0,73,180.6974000924423,-89.6349801939,0.436460743577,-233.264296163,-153.114742477,-106.551585523,0.00272936188842,26.1965151997,-3.50324819717e-16,0.589881690927
-0.00157302113292,0.793702293534,0.00157302113292,1.7738555641,204,0.0,74,177.06436086339232,-99.6095649189,0.429221116038,-229.649762281,-149.304865493,-104.42082888,0.00437174080953,26.2719922113,1.05234480855e-16,0.573155462367
-0.00668455644276,0.785876413097,0.00668455644276,1.74556103215,204,0.0,75,171.7478672364549,-88.7626993646,0.422374667641,-215.094396147,-143.673295467,-101.149034148,0.00421425947704,24.7005223269,1.53266356236e-16,0.557076012375
-0.054000519308,0.764930973931,0.054000519308,1.71253468924,204,0.0,76,169.43017410011285,-86.5013021592,0.41438325952,-226.80561781,-139.963152365,-98.5052186211,0.00291979744999,25.5181721342,4.07159882356e-17,0.53797454744
-0.000354335313226,0.803326835057,0.000354335313226,1.69297397931,204,0.0,77,173.28837819142007,-94.6069880404,0.409650140365,-213.911859493,-142.097801249,-99.3240279429,0.00279622332487,21.3711405592,2.3293017079e-16,0.526486733456
-0.0249819566202,0.815570813883,0.0249819566202,1.70312131445,203,0.0,78,173.12008649222426,-96.4605116166,0.412105498401,-229.64403637,-143.307524877,-100.38529703,0.00266661435035,21.7618182632,1.71837264998e-16,0.532462634874
-0.0171928376262,0.795508487082,0.0171928376262,1.68639662663,204,0.0,79,170.85058290259207,-87.7014599403,0.408058613572,-216.061223941,-140.695975936,-98.6953196187,0.00265611247161,22.2047870809,-3.8060767744e-16,0.522594079025
-0.0684095315689,0.782341593463,0.0684095315689,1.66988618595,203,0.0,80,170.1631211470794,-83.805118584,0.404063570279,-213.911560724,-137.922981897,-97.0433531809,0.00331404570407,22.6887752174,7.6310751519e-16,0.512755471981
-0.0307984940617,0.774377039535,0.0307984940617,1.67663924439,204,0.0,81,167.37518633236323,-88.1311901432,0.405697612722,-221.4669301,-135.63307297,-95.8966730653,0.00292405333968,23.8672644793,-9.36088316632e-17,0.516791340075
-0.0186876026564,0.773787745959,0.0186876026564,1.64520028941,204,0.0,82,169.92680990611203,-87.2045276815,0.398090306008,-219.886480763,-138.29504447,-97.267715905,0.00403402060993,23.4155078312,-5.18422645442e-16,0.497862133287
-0.0671471408648,0.755675396992,0.0671471408648,1.64017631395,204,0.0,83,170.6272946822975,-90.7921132406,0.396874651026,-228.443177718,-139.616613961,-98.1793898498,0.00234745738793,25.8775526736,-3.5014859263e-17,0.494803744565
-0.0294702039429,0.808163172581,0.0294702039429,1.6424743659,204,0.0,84,170.4939717165623,-84.7971197303,0.397430712321,-216.175444041,-140.542632342,-99.5582856485,0.00408357506976,22.167860608,1.82600789167e-16,0.496203864496
-0.0380858080822,0.810986470408,0.0380858080822,1.68663706968,204,0.0,85,175.63257305924856,-94.5512902839,0.408116793751,-223.469717266,-147.162721396,-103.045043903,0.00255572920942,23.3476234388,8.04489925735e-18,0.522736646857
-0.00487447463824,0.794374689792,0.00487447463824,1.69862620898,204,0.0,86,169.46732898026835,-93.3663821,0.411017814473,-232.94824733,-140.220222711,-99.4786445871,0.00352904934892,23.8052374765,-3.95974626432e-17,0.529819811996
-0.0361544242761,0.814917466277,0.0361544242761,1.71111764024,204,0.0,87,171.4462599105006,-84.5358844189,0.414040375146,-243.804785618,-141.733641932,-100.228087644,0.00432250591797,21.7546269386,6.26090465482e-17,0.537146747799
-0.0446957349194,0.807933745591,0.0446957349194,1.71109002932,204,0.0,88,173.97854190859675,-98.1824645917,0.414033694112,-226.954233264,-144.257066987,-101.422278803,0.00587567625271,23.4805989579,-5.96599692915e-16,0.537130611479
-0.0549470681474,0.810994024754,0.0549470681474,1.73031735062,204,0.0,89,173.29116619732392,-95.3826268392,0.418686142978,-217.347806397,-143.510399762,-101.12106332,0.00210428656453,23.2734926131,-2.96629112202e-16,0.548304831352
-0.0465555756507,0.802149039903,0.0465555756507,1.69830383799,204,0.0,90,171.0257532617147,-97.9114018842,0.410939810131,-229.506104732,-141.14124704,-99.7503459984,0.00247930186158,23.8388319749,-4.7741396514e-16,0.529630010624
-0.0152451357582,0.784713999962,0.0152451357582,1.72099149381,203,0.0,91,175.51026185911758,-95.0269894013,0.416429558648,-240.790043661,-147.439750467,-103.325768265,0.00432572765123,26.6273483294,-3.73810289261e-17,0.542900574631
-0.0567978283314,0.790286754839,0.0567978283314,1.72475184783,204,0.0,92,170.84874189678962,-87.7269647476,0.417339454236,-234.708397949,-141.822212137,-100.403006176,0.00300406922856,24.5750145828,-4.90996535154e-16,0.545083183806
-0.072475742249,0.817125935225,0.072475742249,1.67829006163,204,0.0,93,171.6158868715167,-87.1742463979,0.406097062167,-227.93003492,-141.963286666,-100.239112227,0.00146608268881,21.7204996211,-1.89490699604e-16,0.517775454628
-0.0109638998576,0.770235651283,0.0109638998576,1.68445493159,204,0.0,94,173.78231329321122,-93.1531257444,0.407588780216,-234.254643463,-144.262714502,-100.971881247,0.00415498504697,27.0082236599,7.00356699238e-16,0.521442028734
-0.0646510816221,0.764115856983,0.0646510816221,1.72123112254,204,0.0,95,173.9750853308051,-91.87732708,0.416487541786,-228.795443198,-144.516383321,-100.767448097,0.00272376816976,26.8746286544,5.45618207393e-16,0.543039803704
-0.0359798623542,0.788277508945,0.0359798623542,1.7367524245,204,0.0,96,173.28717162383617,-87.4610665511,0.420243242468,-230.381280449,-145.629951682,-101.651839522,0.0025407514748,25.1669682102,4.5256923799e-16,0.55201694659
-0.0492442735656,0.766048081513,0.0492442735656,1.69968646126,204,0.0,97,171.20769361362875,-94.16084154,0.411274364486,-222.355822501,-142.546564222,-99.9048589898,0.00262582592119,25.93522501,4.95195687001e-17,0.530443799497
-0.0274468697738,0.776973241703,0.0274468697738,1.71925997752,204,0.0,98,173.73705816240133,-88.6382884933,0.416010582398,-220.082260758,-145.684385066,-101.686458858,0.00393981983334,25.0214220788,-2.10667218403e-16,0.541893952618
-0.0581835904635,0.766925150497,0.0581835904635,1.73657058216,204,0.0,99,175.5970231467704,-89.2783940379,0.420199241944,-231.565049893,-148.7489904,-103.206413792,0.00421324495281,27.2436182336,1.86205104739e-16,0.551912238595
